Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Zelalem Kebede,A,Male,https://www.youtube.com/@freecodecamp,Case Studies,7,Night,English/Amharic,Color-coded notes
Jemal Getachew,A+,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,Male,https://www.tutorialspoint.com/discrete_mathematics/index.htm,Group Study,10,Morning,English/Amharic,Joined online study groups
Mohammed Fentaw,A+,Male,https://www.youtube.com/@MyLesson007,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Kalkidan Girma,A+,Female,https://www.youtube.com/@kangmoabel,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Kebede Mekonnen,A,Male,https://www.youtube.com/@Fireship,Case Studies,9,Evening,English/Amharic,Color-coded notes
Belay Mekonnen,A+,Male,https://www.youtube.com/@Trevtutor,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Mohammed Hailu,A+,Male,https://www.youtube.com/@DrTrefor,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Abiy Hailu,A,Female,https://www.geeksforgeeks.org/discrete-mathematics-tutorial/,Group Study,15,Afternoon,English/Amharic,Analyzed case studies
Mihret Jenberu,A+,Male,https://www.geeksforgeeks.org/discrete-mathematics-tutorial/,Self-Testing,12,Afternoon,English/Amharic,Timed simulations
Driba Zinabu,A,Male,https://www.geeksforgeeks.org/discrete-mathematics-tutorial/,Peer Teaching,14,Afternoon,English/Amharic,Focused on documentaries
Tsehay Assefa,A,Female,https://www.codecademy.com/learn/discrete-math,Flashcards,14,Night,English/Amharic,Timed simulations
Hagos Getachew,A+,Male,https://www.youtube.com/@DrTrefor,Case Studies,9,Afternoon,English/Amharic,Drew diagrams
Senait Lemma,A+,Female,https://www.youtube.com/@Ekeeda,Self-Testing,9,Evening,English/Amharic,Used Anki flashcards
Marta Girma,A,Female,https://www.youtube.com/@DrTrefor,Spaced Repetition,7,Morning,English/Amharic,Practiced past exams
Zelalem Asrat,A,Female,https://www.youtube.com/@kangmoabel,Spaced Repetition,15,Evening,English/Amharic,Wrote summaries
Seyoum Getachew,A,Female,https://www.youtube.com/@DrTrefor,Video Summaries,9,Night,English/Amharic,Used Anki flashcards
Belay Worku,A,Male,https://www.youtube.com/@kangmoabel,Spaced Repetition,18,Evening,English/Amharic,Focused on documentaries
Yohannes Getachew,A,Male,https://www.youtube.com/@MyLesson007,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Temesgen Amare,A,Female,https://www.youtube.com/@Trevtutor,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Eden Fentaw,A,Male,https://www.youtube.com/@5MinutesEngineering,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Marta Worku,A,Female,https://www.youtube.com/@MyLesson007,Practice Quizzes,12,Evening,English/Amharic,Joined online study groups
Ephrem Assefa,A+,Female,https://www.youtube.com/@MyLesson007,Self-Testing,6,Morning,English/Amharic,Timed simulations
Atnafu Worku,A,Female,https://www.youtube.com/@freecodecamp,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Mulat Amare,A,Male,https://www.youtube.com/@freecodecamp,Self-Testing,7,Night,English/Amharic,Wrote summaries
Kidane Mekonnen,A+,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Ephrem Girma,A+,Male,https://www.youtube.com/@Ekeeda,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Marta Hailu,A+,Female,https://www.youtube.com/@Fireship,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Abel Mekonnen,A+,Male,https://www.youtube.com/@zachstar,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Lidia Tadesse,A+,Female,https://www.codecademy.com/learn/discrete-math,Practice Quizzes,15,Evening,English/Amharic,Practiced past exams
Yared Jenberu,A+,Male,https://www.youtube.com/@Ekeeda,Self-Testing,12,Night,English/Amharic,Timed simulations
Birtukan Amare,A+,Male,https://www.geeksforgeeks.org/discrete-mathematics-tutorial/,Spaced Repetition,7,Morning,English/Amharic,Wrote summaries
Lidia Mekonnen,A,Female,https://www.youtube.com/@Trevtutor,Self-Testing,5,Morning,English/Amharic,Timed simulations
Hana Jenberu,A,Female,https://www.youtube.com/@Ekeeda,Flashcards,17,Morning,English/Amharic,Drew diagrams
Driba Girma,A+,Female,https://www.youtube.com/@kachikacademy,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Sofia weldehawaryat,A+,Male,https://www.youtube.com/@DrTrefor,Flashcards,7,Morning,English/Amharic,Focused on documentaries
Marta Zinabu,A,Male,https://www.youtube.com/@MyLesson007,Video Summaries,9,Morning,English/Amharic,Drew diagrams
Mekonnen Jenberu,A+,Female,https://www.youtube.com/@zachstar,Spaced Repetition,17,Evening,English/Amharic,Color-coded notes
Kidane Mekonnen,A+,Female,https://www.youtube.com/@SawFinMath,Practice Quizzes,10,Morning,English/Amharic,Wrote summaries
Mekonnen Zinabu,A+,Male,https://www.youtube.com/@nesoacademy,Self-Testing,12,Evening,English/Amharic,Timed simulations
Mohammed Getachew,A+,Male,https://www.tutorialspoint.com/discrete_mathematics/index.htm,Group Study,13,Morning,English/Amharic,Focused on documentaries
Mulugeta Worku,A,Male,https://www.youtube.com/@Trevtutor,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Abel Jenberu,A,Male,https://www.codecademy.com/learn/discrete-math,Practice Quizzes,14,Evening,English/Amharic,Wrote summaries
Ruth Getachew,A+,Male,https://www.youtube.com/@kachikacademy,Spaced Repetition,10,Night,English/Amharic,Color-coded notes
Nahom weldehawaryat,A,Male,https://www.youtube.com/@5MinutesEngineering,Self-Testing,17,Evening,English/Amharic,Timed simulations
Sewit Shimuye,A,Male,https://www.youtube.com/@DrTrefor,Case Studies,9,Evening,English/Amharic,Timed simulations
Zelalem Shimuye,A,Male,https://www.youtube.com/@Trevtutor,Case Studies,19,Afternoon,English/Amharic,Practiced past exams
Chala Girma,A+,Female,https://www.youtube.com/@freecodecamp,Mind Mapping,17,Afternoon,English/Amharic,Used Anki flashcards
Fikirte Jenberu,A,Female,https://www.youtube.com/@Ekeeda,Group Study,17,Evening,English/Amharic,Drew diagrams
Zewditu Amare,A+,Female,https://www.youtube.com/@nesoacademy,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tigist Kebede,A,Male,https://www.codecademy.com/learn/discrete-math,Spaced Repetition,16,Afternoon,English/Amharic,Used Anki flashcards
Birtukan Abebe,A,Female,https://www.youtube.com/@5MinutesEngineering,Mind Mapping,6,Afternoon,English/Amharic,Practiced past exams
Seyoum Hailu,A,Male,https://www.youtube.com/@Fireship,Video Summaries,19,Evening,English/Amharic,Color-coded notes
Samuel Getachew,A,Male,https://www.youtube.com/@kangmoabel,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Driba Worku,A+,Male,https://www.youtube.com/@5MinutesEngineering,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Mulat Asrat,A,Male,https://www.geeksforgeeks.org/discrete-mathematics-tutorial/,Group Study,16,Morning,English/Amharic,Joined online study groups
Mekonnen Seid,A+,Female,https://www.youtube.com/@DrTrefor,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@SawFinMath,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Hana Hailu,A+,Female,https://www.youtube.com/@Ekeeda,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Frehiwot Worku,A+,Female,https://www.youtube.com/@kangmoabel,Case Studies,7,Morning,English/Amharic,Joined online study groups
Mulugeta Tesfaye,A,Male,https://www.youtube.com/@MalikShahzaibOfficial,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Belay Zinabu,A,Male,https://www.youtube.com/@Ekeeda,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Chala weldehawaryat,A,Male,https://www.youtube.com/@Fireship,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
Jemal Worku,A+,Female,https://www.youtube.com/@5MinutesEngineering,Self-Testing,5,Night,English/Amharic,Drew diagrams
Fikirte weldehawaryat,A+,Male,https://www.youtube.com/@MyLesson007,Self-Testing,5,Night,English/Amharic,Timed simulations
