Name,Grade,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Sewit Tesfaye,A+,https://www.youtube.com/@EthiopianEducation12,Mind Mapping,10,Evening,English/Amharic,Timed simulations
Fikirte Abebe,A,https://www.youtube.com/@CrashCourse,Peer Teaching,12,Night,English/Amharic,Wrote summaries
Birtukan Tesfaye,A+,https://www.youtube.com/@Av_Media_Offical,Practice Quizzes,10,Evening,English/Amharic,Drew diagrams
Zelalem Lemma,A+,https://www.youtube.com/@WirelessPhilosophy,Group Study,15,Evening,English/Amharic,Focused on documentaries
Mulugeta Abebe,A+,https://www.youtube.com/@mataqesha,Flashcards,16,Morning,English/Amharic,Color-coded notes
Dawit Tesfaye,A+,https://www.youtube.com/@mataqesha,Flashcards,10,Evening,English/Amharic,Timed simulations
Temesgen Jenberu,A+,https://www.youtube.com/@habeshatechcamp234,Spaced Repetition,8,Evening,English/Amharic,Joined online study groups
Seyoum Abebe,A,https://www.youtube.com/@EthiopianEducation12,Self-Testing,14,Evening,English/Amharic,Drew diagrams
Selamawit weldehawaryat,A,https://www.youtube.com/@WirelessPhilosophy,Case Studies,6,Evening,English/Amharic,Focused on documentaries
Yared Jenberu,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Video Summaries,11,Morning,English/Amharic,Analyzed case studies
Yared Tesfaye,A,https://www.youtube.com/@StarTutorialsTM,Case Studies,13,Night,English/Amharic,Practiced past exams
Meklit weldehawaryat,A+,https://www.youtube.com/@Av_Media_Offical,Practice Quizzes,11,Evening,English/Amharic,Focused on documentaries
Tewodros Fentaw,A+,https://www.youtube.com/@StarTutorialsTM,Video Summaries,14,Afternoon,English/Amharic,Drew diagrams
Mekonnen Lemma,A,https://www.youtube.com/@Av_Media_Offical,Flashcards,5,Night,English/Amharic,Joined online study groups
Marta Hailu,A+,https://www.youtube.com/@WirelessPhilosophy,Peer Teaching,18,Evening,English/Amharic,Color-coded notes
Atnafu Seid,A+,https://www.youtube.com/@AplusEthiopia,Practice Quizzes,5,Night,English/Amharic,Color-coded notes
Sifan Assefa,A,https://www.youtube.com/@CriticalThinkingAcademy,Self-Testing,16,Morning,English/Amharic,Used Anki flashcards
Meklit Worku,A,https://www.youtube.com/@WirelessPhilosophy,Self-Testing,12,Morning,English/Amharic,Joined online study groups
Meklit Seid,A+,https://www.youtube.com/@CrashCourse,Video Summaries,17,Evening,English/Amharic,Color-coded notes
Hana Seid,A,https://www.youtube.com/@ethiopianuniversityeducation,Flashcards,19,Morning,English/Amharic,Practiced past exams
Frehiwot Hailu,A,https://www.youtube.com/@CrashCourse,Case Studies,8,Morning,English/Amharic,Joined online study groups
Marta Shimuye,A+,https://www.youtube.com/@EthiopianEducation12,Peer Teaching,19,Afternoon,English/Amharic,Color-coded notes
Seyoum Abebe,A+,https://www.youtube.com/@HabeshaAcademy,Group Study,11,Afternoon,English/Amharic,Used Anki flashcards
Sifan Hailu,A,https://www.youtube.com/@mataqesha,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Hana Tesfaye,A+,https://www.youtube.com/@AplusEthiopia,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Ruth Jenberu,A+,https://www.youtube.com/@AplusEthiopia,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Dawit Mekonnen,A+,https://www.youtube.com/@TEDEd,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Fikirte Shimuye,A+,https://www.youtube.com/@habeshatechcamp234,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Senait Jenberu,A+,https://www.youtube.com/@CriticalThinkingAcademy,Flashcards,16,Morning,English/Amharic,Analyzed case studies
Nahom Tesfaye,A,https://www.youtube.com/@mataqesha,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Fikirte Hailu,A+,https://www.youtube.com/@Av_Media_Offical,Self-Testing,11,Night,English/Amharic,Practiced past exams
Mulat Worku,A,https://www.youtube.com/@habeshatechcamp234,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Fikirte Seid,A+,https://www.youtube.com/@CrashCourse,Case Studies,18,Evening,English/Amharic,Joined online study groups
Ruth Asrat,A+,https://www.youtube.com/@Av_Media_Offical,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Alem Amare,A+,https://www.youtube.com/@AplusEthiopia,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
Frehiwot Assefa,A,https://www.youtube.com/@StarTutorialsTM,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Birtukan Tadesse,A+,https://www.youtube.com/@Av_Media_Offical,Practice Quizzes,17,Night,English/Amharic,Drew diagrams
Abebe Shimuye,A+,https://www.youtube.com/@habeshatechcamp234,Mind Mapping,16,Afternoon,English/Amharic,Practiced past exams
Sifan weldehawaryat,A,https://www.youtube.com/@CriticalThinkingAcademy,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Bethel Abebe,A,https://www.youtube.com/@AplusEthiopia,Flashcards,10,Morning,English/Amharic,Joined online study groups
Fikirte Tesfaye,A+,https://www.youtube.com/@EthiopianEducation12,Self-Testing,5,Afternoon,English/Amharic,Used Anki flashcards
Selamawit Seid,A+,https://www.youtube.com/@Av_Media_Offical,Group Study,10,Night,English/Amharic,Wrote summaries
Sifan weldehawaryat,A,https://www.youtube.com/@AplusEthiopia,Group Study,14,Night,English/Amharic,Focused on documentaries
Sifan Assefa,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Video Summaries,19,Morning,English/Amharic,Timed simulations
Bela Tadesse,A+,https://www.youtube.com/@StarTutorialsTM,Practice Quizzes,17,Afternoon,English/Amharic,Focused on documentaries
Frehiwot Worku,A+,https://www.youtube.com/@TEDEd,Mind Mapping,15,Morning,English/Amharic,Joined online study groups
Bela Abebe,A+,https://www.youtube.com/@mataqesha,Flashcards,14,Evening,English/Amharic,Timed simulations
Yemesrach Jenberu,A+,https://www.youtube.com/@ethiopianuniversityeducation,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Sewit Lemma,A+,https://www.youtube.com/@CrashCourse,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Temesgen Assefa,A+,https://www.youtube.com/@mataqesha,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Kidane Tadesse,A,https://www.youtube.com/@mataqesha,Group Study,6,Night,English/Amharic,Wrote summaries
Abebe Getachew,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Mind Mapping,16,Morning,English/Amharic,Drew diagrams
Marta Assefa,A,https://www.youtube.com/@ethiopianuniversityeducation,Spaced Repetition,19,Evening,English/Amharic,Analyzed case studies
Rahel Assefa,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Practice Quizzes,11,Afternoon,English/Amharic,Focused on documentaries
Alem Mekonnen,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Practice Quizzes,19,Afternoon,English/Amharic,Practiced past exams
Alem Abebe,A+,https://www.youtube.com/@CriticalThinkingAcademy,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Abel Jenberu,A+,https://www.youtube.com/@HabeshaAcademy,Group Study,9,Afternoon,English/Amharic,Drew diagrams
Tewodros Tadesse,A,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Practice Quizzes,19,Morning,English/Amharic,Analyzed case studies
Zewditu Asrat,A,https://www.youtube.com/@HabeshaAcademy,Group Study,8,Night,English/Amharic,Timed simulations
Selamawit Tesfaye,A+,https://www.youtube.com/@EthiopianEducation12,Practice Quizzes,7,Morning,English/Amharic,Joined online study groups
Senait Shimuye,A,https://www.youtube.com/@WirelessPhilosophy,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Ephrem Tadesse,A,https://www.youtube.com/@ethiopianuniversityeducation,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Kiros Asrat,A+,https://www.youtube.com/@mataqesha,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Ruth Worku,A+,https://www.youtube.com/@WirelessPhilosophy,Case Studies,18,Night,English/Amharic,Focused on documentaries
Kidane Girma,A,https://www.youtube.com/@CriticalThinkingAcademy,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Alem Tesfaye,A,https://www.youtube.com/@ethiopianuniversityeducation,Case Studies,9,Night,English/Amharic,Analyzed case studies
Tigist Amare,A,https://www.youtube.com/@Av_Media_Offical,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Bethel Kebede,A,https://www.youtube.com/@StarTutorialsTM,Mind Mapping,19,Night,English/Amharic,Drew diagrams
Girmay Worku,A+,https://www.youtube.com/@Av_Media_Offical,Practice Quizzes,14,Morning,English/Amharic,Joined online study groups
Yohannes Getachew,A,https://www.youtube.com/@StarTutorialsTM,Video Summaries,9,Morning,English/Amharic,Used Anki flashcards
Yemesrach Lemma,A,https://www.youtube.com/@HabeshaAcademy,Group Study,11,Morning,English/Amharic,Analyzed case studies
Selamawit Fentaw,A,https://www.youtube.com/@HabeshaAcademy,Group Study,19,Afternoon,English/Amharic,Focused on documentaries
Tsehay Asrat,A+,https://www.youtube.com/@WirelessPhilosophy,Spaced Repetition,18,Night,English/Amharic,Drew diagrams
Tewodros Worku,A+,https://www.youtube.com/@habeshatechcamp234,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Dawit Fentaw,A,https://www.youtube.com/@mataqesha,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Temesgen Asrat,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Abel Assefa,A,https://www.youtube.com/@EthiopianEducation12,Group Study,6,Night,English/Amharic,Used Anki flashcards
Temesgen Zinabu,A+,https://www.youtube.com/@TEDEd,Video Summaries,11,Evening,English/Amharic,Used Anki flashcards
Frehiwot Hailu,A+,https://www.youtube.com/@TEDEd,Self-Testing,6,Night,English/Amharic,Color-coded notes
Ruth Abebe,A+,https://www.youtube.com/@Av_Media_Offical,Group Study,15,Morning,English/Amharic,Joined online study groups
Ephrem Tesfaye,A,https://www.youtube.com/@habeshatechcamp234,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Senait weldehawaryat,A+,https://www.youtube.com/@habeshatechcamp234,Video Summaries,5,Evening,English/Amharic,Used Anki flashcards
Bethel Jenberu,A+,https://www.youtube.com/@EthiopianEducation12,Flashcards,12,Night,English/Amharic,Color-coded notes
Abebe Fentaw,A+,https://www.youtube.com/@CriticalThinkingAcademy,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Rahel Worku,A+,https://www.youtube.com/@CriticalThinkingAcademy,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Bela Assefa,A+,https://www.youtube.com/@HabeshaAcademy,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Abel Abebe,A,https://www.youtube.com/@HabeshaAcademy,Group Study,8,Night,English/Amharic,Wrote summaries
Frehiwot Worku,A+,https://www.youtube.com/@EthiopianEducation12,Practice Quizzes,7,Night,English/Amharic,Practiced past exams
Yared Asrat,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Group Study,10,Afternoon,English/Amharic,Wrote summaries
Marta Worku,A,https://www.youtube.com/@Av_Media_Offical,Group Study,18,Afternoon,English/Amharic,Timed simulations
Bela Worku,A+,https://www.youtube.com/@Av_Media_Offical,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Temesgen weldehawaryat,A+,https://www.youtube.com/@Av_Media_Offical,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Jemal Asrat,A+,https://www.youtube.com/@CrashCourse,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Marta Abebe,A+,https://www.youtube.com/@habeshatechcamp234,Group Study,19,Morning,English/Amharic,Timed simulations
Eden Shimuye,A+,https://www.youtube.com/@AplusEthiopia,Self-Testing,7,Evening,English/Amharic,Practiced past exams
Bethel Asrat,A+,https://www.youtube.com/@EthiopianEducation12,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Kassa Amare,A,https://www.youtube.com/@TEDEd,Spaced Repetition,5,Morning,English/Amharic,Drew diagrams
Yared Mekonnen,A+,https://www.youtube.com/@mataqesha,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Yemesrach weldehawaryat,A+,https://www.youtube.com/@StarTutorialsTM,Case Studies,7,Evening,English/Amharic,Wrote summaries
Mulat Jenberu,A,https://www.youtube.com/@TEDEd,Practice Quizzes,6,Morning,English/Amharic,Color-coded notes
Abiy Mekonnen,A+,https://www.youtube.com/@mataqesha,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Dawit Abebe,A,https://www.youtube.com/@CriticalThinkingAcademy,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Getachew,A+,https://www.youtube.com/@CriticalThinkingAcademy,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,https://www.youtube.com/@StarTutorialsTM,Group Study,10,Morning,English/Amharic,Joined online study groups
Selamawit Fentaw,A+,https://www.youtube.com/@TEDEd,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Ephrem Girma,A+,https://www.youtube.com/@HabeshaAcademy,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Sewit Mekonnen,A,https://www.youtube.com/@mataqesha,Case Studies,9,Evening,English/Amharic,Color-coded notes
Fikirte Mekonnen,A+,https://www.youtube.com/@CrashCourse,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Selamawit Hailu,A+,https://www.youtube.com/@WirelessPhilosophy,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Yemesrach Hailu,A,https://www.youtube.com/@TEDEd,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Tigist Girma,A+,https://www.youtube.com/@StarTutorialsTM,Self-Testing,11,Morning,English/Amharic,Drew diagrams
Yemesrach Asrat,A+,https://www.youtube.com/@AplusEthiopia,Mind Mapping,11,Morning,English/Amharic,Drew diagrams
Senait Shimuye,A+,https://www.youtube.com/@EthiopianEducation12,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Hana Shimuye,A,https://www.youtube.com/@ethiopianuniversityeducation,Video Summaries,15,Night,English/Amharic,Focused on documentaries
Hana Tadesse,A+,https://www.youtube.com/@AplusEthiopia,Spaced Repetition,14,Morning,English/Amharic,Focused on documentaries
Kebede Abebe,A,https://www.youtube.com/@habeshatechcamp234,Flashcards,15,Night,English/Amharic,Practiced past exams
Abebe weldehawaryat,A+,https://www.youtube.com/@CriticalThinkingAcademy,Group Study,10,Afternoon,English/Amharic,Joined online study groups
Bela Kebede,A+,https://www.youtube.com/@habeshatechcamp234,Peer Teaching,15,Morning,English/Amharic,Focused on documentaries
Eden Getachew,A,https://www.youtube.com/@TEDEd,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Mekonnen Amare,A,https://www.youtube.com/@CrashCourse,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Hana Fentaw,A,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Abiy Hailu,A+,https://www.youtube.com/@habeshatechcamp234,Group Study,19,Morning,English/Amharic,Used Anki flashcards
Marta Assefa,A+,https://www.youtube.com/@TEDEd,Self-Testing,6,Morning,English/Amharic,Timed simulations
Kidane Worku,A,https://www.youtube.com/@CriticalThinkingAcademy,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Yemesrach Amare,A,https://www.youtube.com/@CriticalThinkingAcademy,Self-Testing,7,Night,English/Amharic,Wrote summaries
Marta Mekonnen,A+,https://www.youtube.com/@CriticalThinkingAcademy,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Tigist Girma,A+,https://www.youtube.com/@Av_Media_Offical,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Yared Hailu,A+,https://www.youtube.com/@mataqesha,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Nahom Mekonnen,A+,https://www.youtube.com/@AplusEthiopia,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Kiros Tadesse,A+,https://www.youtube.com/@habeshatechcamp234,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Mihret Hailu,A+,https://www.youtube.com/@Av_Media_Offical,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Abebe Assefa,A+,https://www.youtube.com/@habeshatechcamp234,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Senait Assefa,A,https://www.youtube.com/@CrashCourse,Self-Testing,19,Morning,English/Amharic,Timed simulations
Kassa Kebede,A,https://www.youtube.com/@CrashCourse,Flashcards,15,Night,English/Amharic,Drew diagrams
Abebe Girma,A+,https://www.youtube.com/@StarTutorialsTM,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Dawit weldehawaryat,A+,https://www.youtube.com/@WirelessPhilosophy,Flashcards,7,Morning,English/Amharic,Focused on documentaries
Yared Zinabu,A,https://www.youtube.com/@TEDEd,Video Summaries,9,Morning,English/Amharic,Drew diagrams
Abiy Jenberu,A+,https://www.youtube.com/@AplusEthiopia,Spaced Repetition,17,Evening,English/Amharic,Color-coded notes
Senait Jenberu,A,https://www.youtube.com/@habeshatechcamp234,Video Summaries,17,Night,English/Amharic,Timed simulations
Eden Kebede,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Self-Testing,12,Evening,English/Amharic,Timed simulations
Selamawit Getachew,A+,https://www.youtube.com/@TEDEd,Self-Testing,9,Evening,English/Amharic,Focused on documentaries
Kassa Worku,A,https://www.youtube.com/@CrashCourse,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Nahom Jenberu,A,https://www.youtube.com/@StarTutorialsTM,Practice Quizzes,14,Evening,English/Amharic,Wrote summaries
Atnafu Getachew,A+,https://www.youtube.com/@StarTutorialsTM,Spaced Repetition,10,Night,English/Amharic,Color-coded notes
Zewditu weldehawaryat,A,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Self-Testing,17,Evening,English/Amharic,Timed simulations
Mekonnen Kebede,A+,https://www.youtube.com/@Av_Media_Offical,Case Studies,9,Evening,English/Amharic,Timed simulations
Genet Shimuye,A,https://www.youtube.com/@CrashCourse,Case Studies,19,Afternoon,English/Amharic,Practiced past exams
Tewodros Girma,A+,https://www.youtube.com/@CriticalThinkingAcademy,Mind Mapping,17,Afternoon,English/Amharic,Used Anki flashcards
Jemal Jenberu,A,https://www.youtube.com/@Av_Media_Offical,Group Study,17,Evening,English/Amharic,Drew diagrams
Mulat Amare,A+,https://www.youtube.com/@EthiopianEducation12,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tsehay Kebede,A,https://www.youtube.com/@mataqesha,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,https://www.youtube.com/@StarTutorialsTM,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Hana Amare,A,https://www.youtube.com/@WirelessPhilosophy,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Yared Getachew,A,https://www.youtube.com/@HabeshaAcademy,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Abebe Worku,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A,https://www.youtube.com/@Av_Media_Offical,Group Study,16,Morning,English/Amharic,Joined online study groups
Abiy Seid,A+,https://www.youtube.com/@WirelessPhilosophy,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,https://www.youtube.com/@habeshatechcamp234,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Rahel Hailu,A+,https://www.youtube.com/@Av_Media_Offical,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Samuel Worku,A+,https://www.youtube.com/@HabeshaAcademy,Case Studies,7,Morning,English/Amharic,Joined online study groups
Kassa Tesfaye,A,https://www.youtube.com/@ethiopianuniversityeducation,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Fikirte Zinabu,A,https://www.youtube.com/@Av_Media_Offical,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Tewodros weldehawaryat,A,https://www.youtube.com/@mataqesha,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
Zelalem Worku,A+,https://www.criticalthinking.org/files/Concepts_Tools.pdf,Self-Testing,5,Night,English/Amharic,Drew diagrams
Jemal weldehawaryat,A+,https://www.youtube.com/@TEDEd,Self-Testing,5,Night,English/Amharic,Timed simulations
Zelalem Worku,A+,https://www.youtube.com/@Av_Media_Offical,Peer Teaching,5,Afternoon,English/Amharic,Wrote summaries
Seyoum Mekonnen,A,https://www.youtube.com/@mataqesha,Spaced Repetition,13,Morning,English/Amharic,Used Anki flashcards
Nahom Amare,A,https://www.youtube.com/@AplusEthiopia,Mind Mapping,19,Afternoon,English/Amharic,Analyzed case studies
Marta Jenberu,A+,https://www.youtube.com/@habeshatechcamp234,Video Summaries,13,Afternoon,English/Amharic,Timed simulations
