Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Seyoum Abebe,A,Female,https://www.youtube.com/@nesoacademy,Self-Testing,14,Evening,English/Amharic,Drew diagrams
Selamawit weldehawaryat,A,Female,https://www.youtube.com/@GateSmashers,Case Studies,6,Evening,English/Amharic,Focused on documentaries
Yared Jenberu,A+,Male,https://www.youtube.com/@crashcourse,Video Summaries,11,Morning,English/Amharic,Analyzed case studies
Yared Tesfaye,A,Female,https://www.youtube.com/@SimplilearnOfficial,Case Studies,13,Night,English/Amharic,Practiced past exams
Meklit weldehawaryat,A+,Female,https://www.youtube.com/@Cobuman,Practice Quizzes,11,Evening,English/Amharic,Focused on documentaries
Tewodros Fentaw,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Video Summaries,14,Afternoon,English/Amharic,Drew diagrams
Mekonnen Lemma,A,Male,https://www.youtube.com/@Cobuman,Flashcards,5,Night,English/Amharic,Joined online study groups
Marta Hailu,A+,Female,https://www.youtube.com/@GateSmashers,Peer Teaching,18,Evening,English/Amharic,Color-coded notes
Atnafu Seid,A+,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,5,Night,English/Amharic,Color-coded notes
Sifan Assefa,A,Female,https://www.youtube.com/@education4uofficial,Self-Testing,16,Morning,English/Amharic,Used Anki flashcards
Meklit Worku,A,Female,https://www.youtube.com/@GateSmashers,Self-Testing,12,Morning,English/Amharic,Joined online study groups
Meklit Seid,A+,Female,https://www.youtube.com/@freecodecamp,Video Summaries,17,Evening,English/Amharic,Color-coded notes
Hana Seid,A,Female,https://www.youtube.com/@Huzefa,Flashcards,19,Morning,English/Amharic,Practiced past exams
Frehiwot Hailu,A,Female,https://www.youtube.com/@freecodecamp,Case Studies,8,Morning,English/Amharic,Joined online study groups
Marta Shimuye,A+,Female,https://www.youtube.com/@nesoacademy,Peer Teaching,19,Afternoon,English/Amharic,Color-coded notes
Seyoum Abebe,A+,Male,https://www.youtube.com/@benardotom,Group Study,11,Afternoon,English/Amharic,Used Anki flashcards
Sifan Hailu,A,Female,https://www.youtube.com/@PracticalNetworking,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Hana Tesfaye,A+,Female,https://www.youtube.com/@freecodecamp,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Ruth Jenberu,A+,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Dawit Mekonnen,A+,Male,https://www.youtube.com/@sundeepsaradhi,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Fikirte Shimuye,A+,Female,https://www.youtube.com/@KunalKushwaha,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Senait Jenberu,A+,Female,https://www.youtube.com/@education4uofficial,Flashcards,16,Morning,English/Amharic,Analyzed case studies
Nahom Tesfaye,A,Male,https://www.youtube.com/@PracticalNetworking,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Fikirte Hailu,A+,Male,https://www.youtube.com/@Cobuman,Self-Testing,11,Night,English/Amharic,Practiced past exams
Mulat Worku,A,Male,https://www.youtube.com/@KunalKushwaha,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Fikirte Seid,A+,Male,https://www.youtube.com/@freecodecamp,Case Studies,18,Evening,English/Amharic,Joined online study groups
Ruth Asrat,A+,Male,https://www.youtube.com/@Cobuman,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Alem Amare,A+,Female,https://www.youtube.com/@freecodecamp,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
Frehiwot Assefa,A,Female,https://www.youtube.com/@SimplilearnOfficial,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Birtukan Tadesse,A+,Female,https://www.youtube.com/@Cobuman,Practice Quizzes,17,Night,English/Amharic,Drew diagrams
Abebe Shimuye,A+,Male,https://www.youtube.com/@KunalKushwaha,Mind Mapping,16,Afternoon,English/Amharic,Practiced past exams
Sifan weldehawaryat,A,Male,https://www.youtube.com/@education4uofficial,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Bethel Abebe,A,Female,https://www.youtube.com/@freecodecamp,Flashcards,10,Morning,English/Amharic,Joined online study groups
Fikirte Tesfaye,A+,Male,https://www.youtube.com/@nesoacademy,Self-Testing,5,Afternoon,English/Amharic,Used Anki flashcards
Selamawit Seid,A+,Male,https://www.youtube.com/@Cobuman,Group Study,10,Night,English/Amharic,Wrote summaries
Sifan weldehawaryat,A,Female,https://www.youtube.com/@freecodecamp,Group Study,14,Night,English/Amharic,Focused on documentaries
Sifan Assefa,A+,Female,https://www.youtube.com/@crashcourse,Video Summaries,19,Morning,English/Amharic,Timed simulations
Bela Tadesse,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,17,Afternoon,English/Amharic,Focused on documentaries
Frehiwot Worku,A+,Female,https://www.youtube.com/@sundeepsaradhi,Mind Mapping,15,Morning,English/Amharic,Joined online study groups
Bela Abebe,A+,Male,https://www.youtube.com/@PracticalNetworking,Flashcards,14,Evening,English/Amharic,Timed simulations
Yemesrach Jenberu,A+,Female,https://www.youtube.com/@Huzefa,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Sewit Lemma,A+,Male,https://www.youtube.com/@freecodecamp,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Temesgen Assefa,A+,Male,https://www.youtube.com/@PracticalNetworking,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Kidane Tadesse,A,Male,https://www.youtube.com/@PracticalNetworking,Group Study,6,Night,English/Amharic,Wrote summaries
Abebe Getachew,A+,Male,https://www.youtube.com/@crashcourse,Mind Mapping,16,Morning,English/Amharic,Drew diagrams
Marta Assefa,A,Male,https://www.youtube.com/@Huzefa,Spaced Repetition,19,Evening,English/Amharic,Analyzed case studies
Rahel Assefa,A+,Female,https://www.youtube.com/@crashcourse,Practice Quizzes,11,Afternoon,English/Amharic,Focused on documentaries
Alem Mekonnen,A+,Female,https://www.youtube.com/@crashcourse,Practice Quizzes,19,Afternoon,English/Amharic,Practiced past exams
Alem Abebe,A+,Female,https://www.youtube.com/@education4uofficial,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Abel Jenberu,A+,Female,https://www.youtube.com/@benardotom,Group Study,9,Afternoon,English/Amharic,Drew diagrams
Tewodros Tadesse,A,Male,https://www.youtube.com/@crashcourse,Practice Quizzes,19,Morning,English/Amharic,Analyzed case studies
Zewditu Asrat,A,Female,https://www.youtube.com/@benardotom,Group Study,8,Night,English/Amharic,Timed simulations
Selamawit Tesfaye,A+,Female,https://www.youtube.com/@nesoacademy,Practice Quizzes,7,Morning,English/Amharic,Joined online study groups
Senait Shimuye,A,Male,https://www.youtube.com/@GateSmashers,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Ephrem Tadesse,A,Female,https://www.youtube.com/@Huzefa,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Kiros Asrat,A+,Male,https://www.youtube.com/@PracticalNetworking,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Ruth Worku,A+,Female,https://www.youtube.com/@GateSmashers,Case Studies,18,Night,English/Amharic,Focused on documentaries
Kidane Girma,A,Male,https://www.youtube.com/@education4uofficial,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Alem Tesfaye,A,Female,https://www.youtube.com/@Huzefa,Case Studies,9,Night,English/Amharic,Analyzed case studies
Tigist Amare,A,Female,https://www.youtube.com/@Cobuman,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Bethel Kebede,A,Male,https://www.youtube.com/@SimplilearnOfficial,Mind Mapping,19,Night,English/Amharic,Drew diagrams
Girmay Worku,A+,Male,https://www.youtube.com/@Cobuman,Practice Quizzes,14,Morning,English/Amharic,Joined online study groups
Yohannes Getachew,A,Male,https://www.youtube.com/@SimplilearnOfficial,Video Summaries,9,Morning,English/Amharic,Used Anki flashcards
Yemesrach Lemma,A,Female,https://www.youtube.com/@benardotom,Group Study,11,Morning,English/Amharic,Analyzed case studies
Selamawit Fentaw,A,Male,https://www.youtube.com/@benardotom,Group Study,19,Afternoon,English/Amharic,Focused on documentaries
Tsehay Asrat,A+,Female,https://www.youtube.com/@GateSmashers,Spaced Repetition,18,Night,English/Amharic,Drew diagrams
Tewodros Worku,A+,Female,https://www.youtube.com/@KunalKushwaha,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Dawit Fentaw,A,Female,https://www.youtube.com/@PracticalNetworking,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Temesgen Asrat,A+,Male,https://www.youtube.com/@crashcourse,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Abel Assefa,A,Female,https://www.youtube.com/@nesoacademy,Group Study,6,Night,English/Amharic,Used Anki flashcards
Temesgen Zinabu,A+,Male,https://www.youtube.com/@sundeepsaradhi,Video Summaries,11,Evening,English/Amharic,Used Anki flashcards
Frehiwot Hailu,A+,Male,https://www.youtube.com/@sundeepsaradhi,Self-Testing,6,Night,English/Amharic,Color-coded notes
Ruth Abebe,A+,Female,https://www.youtube.com/@Cobuman,Group Study,15,Morning,English/Amharic,Joined online study groups
Ephrem Tesfaye,A,Male,https://www.youtube.com/@KunalKushwaha,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Senait weldehawaryat,A+,Female,https://www.youtube.com/@KunalKushwaha,Video Summaries,5,Evening,English/Amharic,Used Anki flashcards
Bethel Jenberu,A+,Male,https://www.youtube.com/@nesoacademy,Flashcards,12,Night,English/Amharic,Color-coded notes
Abebe Fentaw,A+,Male,https://www.youtube.com/@education4uofficial,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Rahel Worku,A+,Female,https://www.youtube.com/@education4uofficial,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Bela Assefa,A+,Male,https://www.youtube.com/@benardotom,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Abel Abebe,A,Male,https://www.youtube.com/@benardotom,Group Study,8,Night,English/Amharic,Wrote summaries
Frehiwot Worku,A+,Male,https://www.youtube.com/@nesoacademy,Practice Quizzes,7,Night,English/Amharic,Practiced past exams
Yared Asrat,A+,Female,https://www.youtube.com/@crashcourse,Group Study,10,Afternoon,English/Amharic,Wrote summaries
Marta Worku,A,Male,https://www.youtube.com/@Cobuman,Group Study,18,Afternoon,English/Amharic,Timed simulations
Bela Worku,A+,Male,https://www.youtube.com/@Cobuman,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Temesgen weldehawaryat,A+,Male,https://www.youtube.com/@Cobuman,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Jemal Asrat,A+,Female,https://www.youtube.com/@freecodecamp,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Marta Abebe,A+,Male,https://www.youtube.com/@KunalKushwaha,Group Study,19,Morning,English/Amharic,Timed simulations
Eden Shimuye,A+,Male,https://www.youtube.com/@freecodecamp,Self-Testing,7,Evening,English/Amharic,Practiced past exams
Bethel Asrat,A+,Male,https://www.youtube.com/@nesoacademy,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Kassa Amare,A,Male,https://www.youtube.com/@sundeepsaradhi,Spaced Repetition,5,Morning,English/Amharic,Drew diagrams
Yared Mekonnen,A+,Male,https://www.youtube.com/@PracticalNetworking,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Yemesrach weldehawaryat,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Case Studies,7,Evening,English/Amharic,Wrote summaries
Mulat Jenberu,A,Female,https://www.youtube.com/@sundeepsaradhi,Practice Quizzes,6,Morning,English/Amharic,Color-coded notes
Abiy Mekonnen,A+,Female,https://www.youtube.com/@PracticalNetworking,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Dawit Abebe,A,Male,https://www.youtube.com/@education4uofficial,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Getachew,A+,Male,https://www.youtube.com/@education4uofficial,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,Male,https://www.youtube.com/@SimplilearnOfficial,Group Study,10,Morning,English/Amharic,Joined online study groups
Selamawit Fentaw,A+,Male,https://www.youtube.com/@sundeepsaradhi,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Ephrem Girma,A+,Female,https://www.youtube.com/@benardotom,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Sewit Mekonnen,A,Male,https://www.youtube.com/@PracticalNetworking,Case Studies,9,Evening,English/Amharic,Color-coded notes
Fikirte Mekonnen,A+,Male,https://www.youtube.com/@freecodecamp,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Selamawit Hailu,A+,Male,https://www.youtube.com/@GateSmashers,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Yemesrach Hailu,A,Female,https://www.youtube.com/@sundeepsaradhi,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Tigist Girma,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Self-Testing,11,Morning,English/Amharic,Drew diagrams
Yemesrach Asrat,A+,Female,https://www.youtube.com/@freecodecamp,Mind Mapping,11,Morning,English/Amharic,Drew diagrams
Senait Shimuye,A+,Female,https://www.youtube.com/@nesoacademy,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Hana Shimuye,A,Male,https://www.youtube.com/@Huzefa,Video Summaries,15,Night,English/Amharic,Focused on documentaries
Hana Tadesse,A+,Male,https://www.youtube.com/@freecodecamp,Spaced Repetition,14,Morning,English/Amharic,Focused on documentaries
Kebede Abebe,A,Female,https://www.youtube.com/@KunalKushwaha,Flashcards,15,Night,English/Amharic,Practiced past exams
Abebe weldehawaryat,A+,Female,https://www.youtube.com/@education4uofficial,Group Study,10,Afternoon,English/Amharic,Joined online study groups
Bela Kebede,A+,Male,https://www.youtube.com/@KunalKushwaha,Peer Teaching,15,Morning,English/Amharic,Focused on documentaries
Eden Getachew,A,Male,https://www.youtube.com/@sundeepsaradhi,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Mekonnen Amare,A,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Hana Fentaw,A,Male,https://www.youtube.com/@crashcourse,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Abiy Hailu,A+,Female,https://www.youtube.com/@KunalKushwaha,Group Study,19,Morning,English/Amharic,Used Anki flashcards
Marta Assefa,A+,Female,https://www.youtube.com/@sundeepsaradhi,Self-Testing,6,Morning,English/Amharic,Timed simulations
Kidane Worku,A,Female,https://www.youtube.com/@education4uofficial,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Yemesrach Amare,A,Male,https://www.youtube.com/@education4uofficial,Self-Testing,7,Night,English/Amharic,Wrote summaries
Marta Mekonnen,A+,Female,https://www.youtube.com/@education4uofficial,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Tigist Girma,A+,Male,https://www.youtube.com/@Cobuman,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Yared Hailu,A+,Female,https://www.youtube.com/@PracticalNetworking,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Nahom Mekonnen,A+,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Kiros Tadesse,A+,Female,https://www.youtube.com/@KunalKushwaha,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Mihret Hailu,A+,Female,https://www.youtube.com/@Cobuman,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Abebe Assefa,A+,Male,https://www.youtube.com/@KunalKushwaha,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Senait Assefa,A,Male,https://www.youtube.com/@freecodecamp,Self-Testing,19,Morning,English/Amharic,Timed simulations
Kassa Kebede,A,Female,https://www.youtube.com/@freecodecamp,Flashcards,15,Night,English/Amharic,Drew diagrams
Abebe Girma,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Dawit weldehawaryat,A+,Male,https://www.youtube.com/@GateSmashers,Flashcards,7,Morning,English/Amharic,Focused on documentaries
Yared Zinabu,A,Male,https://www.youtube.com/@sundeepsaradhi,Video Summaries,9,Morning,English/Amharic,Drew diagrams
Abiy Jenberu,A+,Female,https://www.youtube.com/@freecodecamp,Spaced Repetition,17,Evening,English/Amharic,Color-coded notes
Senait Jenberu,A,Female,https://www.youtube.com/@KunalKushwaha,Video Summaries,17,Night,English/Amharic,Timed simulations
Eden Kebede,A+,Female,https://www.youtube.com/@crashcourse,Self-Testing,12,Evening,English/Amharic,Timed simulations
Selamawit Getachew,A+,Male,https://www.youtube.com/@sundeepsaradhi,Self-Testing,9,Evening,English/Amharic,Focused on documentaries
Kassa Worku,A,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Nahom Jenberu,A,Male,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,14,Evening,English/Amharic,Wrote summaries
Atnafu Getachew,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Spaced Repetition,10,Night,English/Amharic,Color-coded notes
Zewditu weldehawaryat,A,Male,https://www.youtube.com/@crashcourse,Self-Testing,17,Evening,English/Amharic,Timed simulations
Mekonnen Kebede,A+,Female,https://www.youtube.com/@Cobuman,Case Studies,9,Evening,English/Amharic,Timed simulations
Genet Shimuye,A,Male,https://www.youtube.com/@freecodecamp,Case Studies,19,Afternoon,English/Amharic,Practiced past exams
Tewodros Girma,A+,Female,https://www.youtube.com/@education4uofficial,Mind Mapping,17,Afternoon,English/Amharic,Used Anki flashcards
Jemal Jenberu,A,Female,https://www.youtube.com/@Cobuman,Group Study,17,Evening,English/Amharic,Drew diagrams
Mulat Amare,A+,Female,https://www.youtube.com/@nesoacademy,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tsehay Kebede,A,Male,https://www.youtube.com/@PracticalNetworking,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Hana Amare,A,Male,https://www.youtube.com/@GateSmashers,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Yared Getachew,A,Male,https://www.youtube.com/@benardotom,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Abebe Worku,A+,Male,https://www.youtube.com/@crashcourse,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A,Male,https://www.youtube.com/@Cobuman,Group Study,16,Morning,English/Amharic,Joined online study groups
Abiy Seid,A+,Female,https://www.youtube.com/@GateSmashers,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@KunalKushwaha,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Rahel Hailu,A+,Female,https://www.youtube.com/@Cobuman,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Samuel Worku,A+,Female,https://www.youtube.com/@benardotom,Case Studies,7,Morning,English/Amharic,Joined online study groups
Kassa Tesfaye,A,Male,https://www.youtube.com/@Huzefa,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Fikirte Zinabu,A,Male,https://www.youtube.com/@Cobuman,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Tewodros weldehawaryat,A,Male,https://www.youtube.com/@PracticalNetworking,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
Zelalem Worku,A+,Female,https://www.youtube.com/@crashcourse,Self-Testing,5,Night,English/Amharic,Drew diagrams
Jemal weldehawaryat,A+,Male,https://www.youtube.com/@sundeepsaradhi,Self-Testing,5,Night,English/Amharic,Timed simulations
Zelalem Worku,A+,Female,https://www.youtube.com/@Cobuman,Peer Teaching,5,Afternoon,English/Amharic,Wrote summaries
Seyoum Mekonnen,A,Female,https://www.youtube.com/@PracticalNetworking,Spaced Repetition,13,Morning,English/Amharic,Used Anki flashcards
Nahom Amare,A,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,19,Afternoon,English/Amharic,Analyzed case studies
Marta Jenberu,A+,Male,https://www.youtube.com/@KunalKushwaha,Video Summaries,13,Afternoon,English/Amharic,Timed simulations
