Name,Grade,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Yemesrach Tesfaye,A,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Spaced Repetition,18,Night,English/Amharic,Timed simulations
Mulat Tadesse,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Peer Teaching,16,Morning,English/Amharic,Timed simulations
Zewditu Hailu,A,https://www.youtube.com/@hossamhsallam,Peer Teaching,7,Afternoon,English/Amharic,Joined online study groups
KedirTewodros Tesfaye,A+,https://www.youtube.com/@rajamuzammilmuneer,Flashcards,11,Night,English/Amharic,Timed simulations
Driba Tadesse,A+,https://www.youtube.com/@TheOrganicChemistryTutor,Flashcards,7,Evening,English/Amharic,Focused on documentaries
Mekonnen Hailu,A+,https://www.youtube.com/@basemedia3578,Spaced Repetition,17,Afternoon,English/Amharic,Analyzed case studies
Jemal Tadesse,A,https://www.youtube.com/@SimpleSnippets,Mind Mapping,15,Afternoon,English/Amharic,Focused on documentaries
KedirTewodros Assefa,A,https://www.youtube.com/@ALLABOUTELECTRONICS,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Dawit Tadesse,A+,https://www.youtube.com/@SpanningTree,Practice Quizzes,17,Night,English/Amharic,Drew diagrams
Driba Shimuye,A+,https://www.youtube.com/@TheOrganicChemistryTutor,Practice Quizzes,17,Morning,English/Amharic,Focused on documentaries
Bethel weldehawaryat,A,https://www.youtube.com/@SimpleSnippets,Case Studies,5,Evening,English/Amharic,Timed simulations
Marta Abebe,A,https://www.youtube.com/@SpanningTree,Flashcards,10,Morning,English/Amharic,Joined online study groups
Belay Tesfaye,A+,https://learn.sparkfun.com/tutorials/digital-logic/all,Self-Testing,5,Afternoon,English/Amharic,Used Anki flashcards
Sewit Tesfaye,A+,https://www.youtube.com/@programmingforeveryone8886,Group Study,10,Night,English/Amharic,Wrote summaries
Bethel weldehawaryat,A,https://www.youtube.com/@rajamuzammilmuneer,Group Study,14,Night,English/Amharic,Focused on documentaries
Bethel Assefa,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Abel Seid,A,https://www.youtube.com/@hossamhsallam,Practice Quizzes,17,Afternoon,English/Amharic,Focused on documentaries
Zelalem Assefa,A+,https://www.youtube.com/@LearningMonkey,Group Study,18,Afternoon,English/Amharic,Joined online study groups
Kiros Abebe,A+,https://www.geeksforgeeks.org/digital-electronics-logic-design-tutorials/,Spaced Repetition,15,Morning,English/Amharic,Timed simulations
Mulat Jenberu,A+,https://www.youtube.com/@LearningMonkey,Self-Testing,7,Evening,English/Amharic,Used Anki flashcards
Senait Seid,A,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Flashcards,19,Morning,English/Amharic,Drew diagrams
Mohammed Assefa,A+,https://www.youtube.com/@J1432,Practice Quizzes,5,Morning,English/Amharic,Timed simulations
Jemal Abebe,A+,https://www.youtube.com/@FakharStemSphere,Peer Teaching,18,Morning,English/Amharic,Used Anki flashcards
Ruth Getachew,A,https://www.youtube.com/@ALLABOUTELECTRONICS,Case Studies,14,Afternoon,English/Amharic,Focused on documentaries
Mohammed Mekonnen,A+,https://www.youtube.com/@basemedia3578,Flashcards,18,Afternoon,English/Amharic,Timed simulations
Ephrem Seid,A+,https://www.geeksforgeeks.org/digital-electronics-logic-design-tutorials/,Flashcards,9,Afternoon,English/Amharic,Focused on documentaries
Samuel Fentaw,A+,https://www.youtube.com/@LearningMonkey,Video Summaries,6,Afternoon,English/Amharic,Focused on documentaries
Lidia Worku,A+,https://www.youtube.com/@LearningMonkey,Peer Teaching,13,Afternoon,English/Amharic,Used Anki flashcards
Mulugeta Worku,A,https://www.youtube.com/@J1432,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Birtukan Jenberu,A+,https://www.youtube.com/@davidblack-schaffer219,Mind Mapping,10,Morning,English/Amharic,Focused on documentaries
Abel Asrat,A+,https://www.youtube.com/@programmingforeveryone8886,Practice Quizzes,19,Morning,English/Amharic,Analyzed case studies
Nahom Asrat,A,https://www.youtube.com/@ALLABOUTELECTRONICS,Peer Teaching,12,Night,English/Amharic,Wrote summaries
Yemesrach Tesfaye,A+,https://learn.sparkfun.com/tutorials/digital-logic/all,Practice Quizzes,7,Morning,English/Amharic,Joined online study groups
Rahel Shimuye,A,https://www.youtube.com/@SpanningTree,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Marta Girma,A,https://www.youtube.com/@SimpleSnippets,Self-Testing,19,Morning,English/Amharic,Drew diagrams
Mekonnen Asrat,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Seyoum Worku,A+,https://www.youtube.com/@hossamhsallam,Case Studies,18,Night,English/Amharic,Focused on documentaries
Atnafu Girma,A,https://www.tpointtech.com/digital-electronics,Case Studies,7,Evening,English/Amharic,Analyzed case studies
Jemal Asrat,A+,https://www.youtube.com/@FakharStemSphere,Mind Mapping,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Worku,A,https://www.youtube.com/@davidblack-schaffer219,Case Studies,13,Morning,English/Amharic,Analyzed case studies
Mulat Hailu,A,https://www.youtube.com/@FakharStemSphere,Peer Teaching,13,Night,English/Amharic,Color-coded notes
Fikirte Tadesse,A+,https://www.youtube.com/@rajamuzammilmuneer,Video Summaries,6,Evening,English/Amharic,Wrote summaries
Ruth Jenberu,A+,https://www.youtube.com/@J1432,Self-Testing,9,Afternoon,English/Amharic,Practiced past exams
Marta Getachew,A,https://www.youtube.com/@FakharStemSphere,Video Summaries,9,Morning,English/Amharic,Used Anki flashcards
Sewit Lemma,A,https://www.tutorialspoint.com/digital-electronics/index.htm,Peer Teaching,18,Evening,English/Amharic,Wrote summaries
Yohannes Tesfaye,A+,https://www.youtube.com/@ALLABOUTELECTRONICS,Flashcards,8,Night,English/Amharic,Drew diagrams
Chala Asrat,A+,https://www.youtube.com/@SpanningTree,Video Summaries,5,Afternoon,English/Amharic,Wrote summaries
Hagos Fentaw,A+,https://www.youtube.com/@LearningMonkey,Group Study,14,Evening,English/Amharic,Joined online study groups
Selamawit Kebede,A+,https://www.youtube.com/@nesoacademy,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Marta Girma,A,https://www.youtube.com/@davidblack-schaffer219,Peer Teaching,17,Evening,English/Amharic,Color-coded notes
Kiros Lemma,A,https://www.youtube.com/@J1432,Flashcards,11,Afternoon,English/Amharic,Focused on documentaries
Abel weldehawaryat,A+,https://www.youtube.com/@nesoacademy,Flashcards,13,Morning,English/Amharic,Timed simulations
Samuel Worku,A+,https://www.youtube.com/@TutorialsPoint_,Spaced Repetition,9,Afternoon,English/Amharic,Focused on documentaries
Kalkidan Asrat,A+,https://www.youtube.com/@basemedia3578,Practice Quizzes,7,Morning,English/Amharic,Wrote summaries
Mulat weldehawaryat,A+,https://www.youtube.com/@davidblack-schaffer219,Practice Quizzes,9,Morning,English/Amharic,Joined online study groups
Zewditu Girma,A+,https://www.youtube.com/@rajamuzammilmuneer,Self-Testing,17,Afternoon,English/Amharic,Timed simulations
Rahel weldehawaryat,A+,https://www.youtube.com/@ALLABOUTELECTRONICS,Practice Quizzes,17,Afternoon,English/Amharic,Used Anki flashcards
Tsehay Worku,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Spaced Repetition,19,Evening,English/Amharic,Focused on documentaries
Kalkidan weldehawaryat,A,https://www.youtube.com/@TheOrganicChemistryTutor,Practice Quizzes,10,Afternoon,English/Amharic,Color-coded notes
Dawit Fentaw,A,https://www.geeksforgeeks.org/digital-electronics-logic-design-tutorials/,Spaced Repetition,8,Afternoon,English/Amharic,Analyzed case studies
Kassa Kebede,A+,https://www.youtube.com/@nesoacademy,Flashcards,15,Evening,English/Amharic,Used Anki flashcards
Sofia Getachew,A+,https://www.youtube.com/@J1432,Spaced Repetition,10,Afternoon,English/Amharic,Practiced past exams
Atnafu Worku,A+,https://www.youtube.com/@davidblack-schaffer219,Peer Teaching,16,Morning,English/Amharic,Focused on documentaries
Kassa Fentaw,A+,https://www.youtube.com/@rajamuzammilmuneer,Flashcards,8,Evening,English/Amharic,Wrote summaries
Hagos Lemma,A+,https://www.geeksforgeeks.org/digital-electronics-logic-design-tutorials/,Group Study,18,Afternoon,English/Amharic,Timed simulations
Kiros Worku,A+,https://www.youtube.com/@programmingforeveryone8886,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Girmay weldehawaryat,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Fikirte Asrat,A+,https://www.youtube.com/@hossamhsallam,Flashcards,9,Afternoon,English/Amharic,Practiced past exams
Tsehay Abebe,A+,https://www.tpointtech.com/digital-electronics,Group Study,19,Morning,English/Amharic,Timed simulations
Sewit Zinabu,A,https://www.youtube.com/@SimpleSnippets,Practice Quizzes,19,Night,English/Amharic,Timed simulations
Marta Asrat,A+,https://www.youtube.com/@TheOrganicChemistryTutor,Mind Mapping,15,Afternoon,English/Amharic,Used Anki flashcards
Alem Hailu,A+,https://www.youtube.com/@TheOrganicChemistryTutor,Peer Teaching,10,Morning,English/Amharic,Wrote summaries
Kiros Jenberu,A+,https://www.youtube.com/@programmingforeveryone8886,Video Summaries,14,Night,English/Amharic,Focused on documentaries
Senait Jenberu,A,https://www.youtube.com/@SimpleSnippets,Spaced Repetition,8,Afternoon,English/Amharic,Drew diagrams
Bethel weldehawaryat,A+,https://www.youtube.com/@nesoacademy,Case Studies,7,Evening,English/Amharic,Wrote summaries
Zewditu Jenberu,A,https://www.tutorialspoint.com/digital-electronics/index.htm,Group Study,7,Afternoon,English/Amharic,Used Anki flashcards
Kalkidan Fentaw,A+,https://www.youtube.com/@LearningMonkey,Video Summaries,16,Morning,English/Amharic,Focused on documentaries
Lidia Lemma,A+,https://www.youtube.com/@rajamuzammilmuneer,Spaced Repetition,12,Morning,English/Amharic,Analyzed case studies
Driba Tesfaye,A,https://www.youtube.com/@J1432,Practice Quizzes,18,Afternoon,English/Amharic,Used Anki flashcards
Tsehay Mekonnen,A+,https://www.youtube.com/@ALLABOUTELECTRONICS,Spaced Repetition,13,Evening,English/Amharic,Color-coded notes
Mulugeta weldehawaryat,A,https://www.geeksforgeeks.org/digital-electronics-logic-design-tutorials/,Flashcards,7,Evening,English/Amharic,Used Anki flashcards
Bethel Worku,A+,https://www.youtube.com/@TutorialsPoint_,Group Study,18,Night,English/Amharic,Wrote summaries
Jemal Asrat,A+,https://www.youtube.com/@davidblack-schaffer219,Video Summaries,9,Afternoon,English/Amharic,Analyzed case studies
Kebede Mekonnen,A,https://www.youtube.com/@TheOrganicChemistryTutor,Spaced Repetition,11,Morning,English/Amharic,Color-coded notes
Kebede Fentaw,A+,https://learn.sparkfun.com/tutorials/digital-logic/all,Mind Mapping,5,Evening,English/Amharic,Joined online study groups
Tigist Asrat,A,https://www.youtube.com/@LearningMonkey,Practice Quizzes,11,Evening,English/Amharic,Practiced past exams
KedirTewodros Assefa,A+,https://www.youtube.com/@SimpleSnippets,Mind Mapping,9,Night,English/Amharic,Color-coded notes
Abiy Hailu,A,https://www.youtube.com/@J1432,Group Study,15,Afternoon,English/Amharic,Analyzed case studies
Mihret Jenberu,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Self-Testing,12,Afternoon,English/Amharic,Timed simulations
Driba Zinabu,A,https://www.youtube.com/@programmingforeveryone8886,Peer Teaching,14,Afternoon,English/Amharic,Focused on documentaries
Tsehay Assefa,A,https://learn.sparkfun.com/tutorials/digital-logic/all,Flashcards,14,Night,English/Amharic,Timed simulations
Hagos Getachew,A+,https://www.youtube.com/@SpanningTree,Case Studies,9,Afternoon,English/Amharic,Drew diagrams
Senait Lemma,A+,https://www.youtube.com/@LearningMonkey,Self-Testing,9,Evening,English/Amharic,Used Anki flashcards
Marta Girma,A,https://www.youtube.com/@programmingforeveryone8886,Spaced Repetition,7,Morning,English/Amharic,Practiced past exams
Zelalem Asrat,A,https://www.youtube.com/@rajamuzammilmuneer,Spaced Repetition,15,Evening,English/Amharic,Wrote summaries
Seyoum Getachew,A,https://www.youtube.com/@davidblack-schaffer219,Group Study,5,Afternoon,English/Amharic,Practiced past exams
Mekonnen Fentaw,A+,https://www.youtube.com/@programmingforeveryone8886,Spaced Repetition,18,Evening,English/Amharic,Focused on documentaries
Yohannes Getachew,A,https://www.youtube.com/@SimpleSnippets,Group Study,5,Morning,English/Amharic,Timed simulations
Alem weldehawaryat,A+,https://www.youtube.com/@TheOrganicChemistryTutor,Practice Quizzes,7,Afternoon,English/Amharic,Joined online study groups
Abebe Hailu,A+,https://www.youtube.com/@SpanningTree,Mind Mapping,16,Evening,English/Amharic,Joined online study groups
Abebe Jenberu,A,https://www.youtube.com/@J1432,Self-Testing,11,Morning,English/Amharic,Wrote summaries
Zewditu weldehawaryat,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Case Studies,9,Afternoon,English/Amharic,Drew diagrams
Frehiwot Mekonnen,A+,https://www.geeksforgeeks.org/digital-electronics-logic-design-tutorials/,Self-Testing,17,Afternoon,English/Amharic,Analyzed case studies
Ephrem Amare,A,https://www.youtube.com/@TheOrganicChemistryTutor,Self-Testing,7,Night,English/Amharic,Wrote summaries
Kidane Mekonnen,A+,https://www.youtube.com/@TheOrganicChemistryTutor,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Ephrem Girma,A+,https://www.youtube.com/@TutorialsPoint_,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Marta Hailu,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Abel Mekonnen,A+,https://www.youtube.com/@FakharStemSphere,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Lidia Tadesse,A+,https://www.youtube.com/@TutorialsPoint_,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Yared Hailu,A+,https://www.youtube.com/@basemedia3578,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Driba Assefa,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Practice Quizzes,17,Afternoon,English/Amharic,Wrote summaries
Lidia Mekonnen,A,https://www.youtube.com/@davidblack-schaffer219,Self-Testing,5,Morning,English/Amharic,Timed simulations
Hana Jenberu,A,https://www.youtube.com/@rajamuzammilmuneer,Flashcards,17,Morning,English/Amharic,Drew diagrams
Driba Girma,A+,https://www.youtube.com/@FakharStemSphere,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Sofia weldehawaryat,A+,https://www.tpointtech.com/digital-electronics,Mind Mapping,13,Afternoon,English/Amharic,Timed simulations
Marta Tesfaye,A+,https://www.youtube.com/@davidblack-schaffer219,Flashcards,10,Evening,English/Amharic,Analyzed case studies
Marta Zinabu,A+,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Practice Quizzes,6,Afternoon,English/Amharic,Used Anki flashcards
Mulugeta Tesfaye,A+,https://www.youtube.com/@SpanningTree,Group Study,17,Evening,English/Amharic,Timed simulations
Yohannes Kebede,A+,https://www.youtube.com/@LearningMonkey,Self-Testing,12,Evening,English/Amharic,Timed simulations
Mohammed Getachew,A+,https://www.youtube.com/@SimpleSnippets,Group Study,13,Morning,English/Amharic,Focused on documentaries
Mulugeta Worku,A,https://www.youtube.com/@davidblack-schaffer219,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Abel Jenberu,A,https://www.youtube.com/@FakharStemSphere,Practice Quizzes,14,Evening,English/Amharic,Wrote summaries
Ruth Getachew,A+,https://www.youtube.com/@FakharStemSphere,Spaced Repetition,10,Night,English/Amharic,Color-coded notes
Nahom weldehawaryat,A,https://www.tutorialspoint.com/digital-electronics/index.htm,Self-Testing,17,Evening,English/Amharic,Timed simulations
Sewit Shimuye,A,https://www.youtube.com/@SpanningTree,Case Studies,9,Evening,English/Amharic,Timed simulations
Zelalem Shimuye,A,https://www.youtube.com/@programmingforeveryone8886,Flashcards,18,Evening,English/Amharic,Focused on documentaries
Belay Getachew,A+,https://www.youtube.com/@basemedia3578,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Fikirte Jenberu,A,https://www.youtube.com/@LearningMonkey,Group Study,17,Evening,English/Amharic,Drew diagrams
Zewditu Amare,A+,https://www.youtube.com/@LearningMonkey,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tigist Kebede,A,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,https://www.geeksforgeeks.org/digital-electronics-logic-design-tutorials/,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Eden Amare,A,https://www.youtube.com/@nesoacademy,Video Summaries,19,Evening,English/Amharic,Color-coded notes
Samuel Getachew,A,https://www.youtube.com/@rajamuzammilmuneer,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Driba Worku,A+,https://www.youtube.com/@programmingforeveryone8886,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Mulat Asrat,A,https://mrcet.com/downloads/digital_notes/IT/DIGITAL%20LOGIC%20DESIGN%20(R17A0461).pdf,Group Study,16,Morning,English/Amharic,Joined online study groups
Mekonnen Seid,A+,https://www.youtube.com/@SpanningTree,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,https://www.youtube.com/@TutorialsPoint_,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
