Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Tewodros Abebe,A,Female,https://www.youtube.com/@nesoacademy,Flashcards,15,Evening,English/Amharic,Timed simulations
Jemal Tesfaye,A+,Female,https://www.youtube.com/@JennyslecturesCSIT,Peer Teaching,12,Afternoon,English/Amharic,Wrote summaries
Bela Asrat,A+,Female,https://www.youtube.com/@Telusko,Group Study,8,Afternoon,English/Amharic,Color-coded notes
Sewit Tesfaye,A+,Female,https://www.youtube.com/@nesoacademy,Mind Mapping,6,Afternoon,English/Amharic,Color-coded notes
Zewditu Zinabu,A,Female,https://www.youtube.com/@EthioProgramming2018,Flashcards,8,Night,English/Amharic,Wrote summaries
Birtukan Tesfaye,A+,Male,https://www.geeksforgeeks.org/data-structures/,Practice Quizzes,10,Evening,English/Amharic,Drew diagrams
Zelalem Lemma,A+,Male,https://www.youtube.com/@mitocw,Mind Mapping,9,Afternoon,English/Amharic,Used Anki flashcards
Sifan Worku,A+,Male,https://www.geeksforgeeks.org/data-structures/,Practice Quizzes,8,Evening,English/Amharic,Used Anki flashcards
Tigist Hailu,A+,Male,https://www.youtube.com/@nesoacademy,Flashcards,10,Evening,English/Amharic,Timed simulations
Temesgen Jenberu,A+,Male,https://www.youtube.com/@JennyslecturesCSIT,Spaced Repetition,8,Evening,English/Amharic,Joined online study groups
Seyoum Abebe,A,Female,https://www.programiz.com/dsa,Self-Testing,14,Evening,English/Amharic,Drew diagrams
Selamawit weldehawaryat,A,Female,https://www.w3schools.com/dsa/dsa_intro.php,Video Summaries,11,Afternoon,English/Amharic,Focused on documentaries
Yared Jenberu,A+,Male,https://www.youtube.com/@codebreakthrough,Video Summaries,11,Morning,English/Amharic,Analyzed case studies
Yared Tesfaye,A,Female,https://www.youtube.com/@cs50,Case Studies,13,Night,English/Amharic,Practiced past exams
Meklit weldehawaryat,A+,Female,https://www.youtube.com/@nesoacademy,Practice Quizzes,11,Evening,English/Amharic,Focused on documentaries
Tewodros Fentaw,A+,Male,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Peer Teaching,14,Afternoon,English/Amharic,Drew diagrams
Kebede Assefa,A+,Male,https://www.youtube.com/@codebasics,Flashcards,11,Night,English/Amharic,Drew diagrams
Kidane Worku,A+,Female,https://www.geeksforgeeks.org/data-structures/,Mind Mapping,16,Afternoon,English/Amharic,Color-coded notes
Tigist Fentaw,A+,Male,https://www.youtube.com/@nesoacademy,Flashcards,18,Evening,English/Amharic,Timed simulations
Hana Abebe,A,Male,https://www.w3schools.com/dsa/dsa_intro.php,Mind Mapping,18,Afternoon,English/Amharic,Timed simulations
Atnafu Tadesse,A,Female,https://www.youtube.com/@abdul_bari,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Selamawit Hailu,A+,Male,https://www.youtube.com/@nesoacademy,Video Summaries,13,Morning,English/Amharic,Joined online study groups
Abiy Jenberu,A,Female,https://www.youtube.com/@nesoacademy,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Kiros Assefa,A,Female,https://www.youtube.com/@nesoacademy,Peer Teaching,6,Night,English/Amharic,Color-coded notes
Seyoum Abebe,A+,Male,https://www.youtube.com/@programmingwithmosh,Group Study,11,Afternoon,English/Amharic,Used Anki flashcards
Sifan Hailu,A,Female,https://www.youtube.com/@EthioProgramming2018,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Hana Tesfaye,A+,Female,https://www.youtube.com/@DataFlairHindi,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Ruth Jenberu,A+,Male,https://www.youtube.com/@DataFlairHindi,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Dawit Mekonnen,A+,Male,https://www.youtube.com/@programmingwithmosh,Self-Testing,9,Morning,English/Amharic,Timed simulations
Fikirte Shimuye,A+,Female,https://www.youtube.com/@JennyslecturesCSIT,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Senait Jenberu,A+,Female,https://www.youtube.com/@nesoacademy,Spaced Repetition,11,Morning,English/Amharic,Analyzed case studies
Bethel Tesfaye,A,Male,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Fikirte Hailu,A+,Male,https://www.youtube.com/@codebasics,Self-Testing,11,Night,English/Amharic,Practiced past exams
Mulat Worku,A,Male,https://www.youtube.com/@JennyslecturesCSIT,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Fikirte Seid,A+,Male,https://www.youtube.com/@DataFlairHindi,Case Studies,18,Evening,English/Amharic,Joined online study groups
Ruth Asrat,A+,Male,https://www.youtube.com/@codebasics,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Alem Amare,A+,Female,https://www.youtube.com/@DataFlairHindi,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
Frehiwot Assefa,A,Female,https://www.geeksforgeeks.org/data-structures/,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Birtukan Tadesse,A+,Female,https://www.youtube.com/@codebasics,Video Summaries,11,Evening,English/Amharic,Color-coded notes
Abebe Tesfaye,A,Female,https://www.youtube.com/@mitocw,Self-Testing,11,Morning,English/Amharic,Color-coded notes
Nahom Jenberu,A,Male,https://www.youtube.com/@Telusko,Flashcards,10,Afternoon,English/Amharic,Joined online study groups
Zewditu Asrat,A+,Female,https://www.youtube.com/@JennyslecturesCSIT,Practice Quizzes,8,Morning,English/Amharic,Focused on documentaries
Abiy Zinabu,A,Male,https://www.youtube.com/@EthioProgramming2018,Flashcards,10,Afternoon,English/Amharic,Color-coded notes
Zewditu Asrat,A,Female,https://www.geeksforgeeks.org/data-structures/,Group Study,10,Night,English/Amharic,Wrote summaries
Sifan weldehawaryat,A,Female,https://www.youtube.com/@mitocw,Mind Mapping,16,Night,English/Amharic,Joined online study groups
Jemal Kebede,A+,Female,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Nahom Seid,A,Female,https://www.youtube.com/@JennyslecturesCSIT,Video Summaries,6,Evening,English/Amharic,Joined online study groups
Abiy Getachew,A,Female,https://www.programiz.com/dsa,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Meklit Mekonnen,A+,Male,https://www.youtube.com/@codebreakthrough,Flashcards,14,Evening,English/Amharic,Timed simulations
Yemesrach Jenberu,A+,Female,https://www.youtube.com/@CSDojo,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Sewit Lemma,A+,Male,https://www.youtube.com/@nesoacademy,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Temesgen Assefa,A+,Male,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Kidane Tadesse,A,Male,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Group Study,6,Night,English/Amharic,Wrote summaries
Abebe Getachew,A+,Male,https://www.programiz.com/dsa,Spaced Repetition,10,Night,English/Amharic,Joined online study groups
Kiros Jenberu,A,Male,https://www.w3schools.com/dsa/dsa_intro.php,Flashcards,9,Afternoon,English/Amharic,Focused on documentaries
Kalkidan Fentaw,A+,Female,https://www.youtube.com/@freecodecamp,Video Summaries,6,Afternoon,English/Amharic,Focused on documentaries
Kiros Worku,A+,Male,https://www.youtube.com/@freecodecamp,Peer Teaching,13,Afternoon,English/Amharic,Used Anki flashcards
Kassa Worku,A,Male,https://www.youtube.com/@DataFlairHindi,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Abel Jenberu,A+,Female,https://www.youtube.com/@nesoacademy,Mind Mapping,10,Morning,English/Amharic,Focused on documentaries
Nahom Asrat,A+,Male,https://www.w3schools.com/dsa/dsa_intro.php,Self-Testing,11,Evening,English/Amharic,Drew diagrams
Zewditu weldehawaryat,A,Female,https://www.youtube.com/@JennyslecturesCSIT,Practice Quizzes,15,Morning,English/Amharic,Focused on documentaries
Mulat Assefa,A,Female,https://www.youtube.com/@Telusko,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Ephrem Tadesse,A,Female,https://www.w3schools.com/dsa/dsa_intro.php,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Kiros Asrat,A+,Male,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Ruth Worku,A+,Female,https://www.youtube.com/@nesoacademy,Case Studies,18,Night,English/Amharic,Focused on documentaries
Kidane Girma,A,Male,https://www.youtube.com/@abdul_bari,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Alem Tesfaye,A,Female,https://www.youtube.com/@nesoacademy,Case Studies,13,Morning,English/Amharic,Analyzed case studies
Yemesrach Hailu,A,Male,https://www.youtube.com/@programmingwithmosh,Practice Quizzes,13,Morning,English/Amharic,Focused on documentaries
Abiy Kebede,A+,Female,https://www.w3schools.com/dsa/dsa_intro.php,Group Study,12,Morning,English/Amharic,Color-coded notes
Mekonnen Zinabu,A,Female,https://www.youtube.com/@freecodecamp,Group Study,15,Morning,English/Amharic,Drew diagrams
Temesgen Abebe,A,Male,https://www.youtube.com/@Telusko,Video Summaries,11,Night,English/Amharic,Practiced past exams
Kiros Asrat,A,Female,https://www.youtube.com/@CSDojo,Case Studies,7,Evening,English/Amharic,Wrote summaries
Temesgen Kebede,A+,Female,https://www.youtube.com/@freecodecamp,Peer Teaching,16,Evening,English/Amharic,Practiced past exams
Rahel Lemma,A+,Female,https://www.youtube.com/@Telusko,Practice Quizzes,18,Morning,English/Amharic,Focused on documentaries
Rahel Asrat,A+,Male,https://www.youtube.com/@cs50,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Dawit Fentaw,A,Female,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Temesgen Asrat,A+,Male,https://www.youtube.com/@codebreakthrough,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Abel Assefa,A,Female,https://www.youtube.com/@freecodecamp,Group Study,6,Night,English/Amharic,Used Anki flashcards
Temesgen Zinabu,A+,Male,https://www.w3schools.com/dsa/dsa_intro.php,Group Study,10,Evening,English/Amharic,Color-coded notes
Kiros Jenberu,A+,Female,https://www.youtube.com/@codebasics,Mind Mapping,18,Morning,English/Amharic,Wrote summaries
Kalkidan Zinabu,A,Male,https://www.youtube.com/@JennyslecturesCSIT,Spaced Repetition,12,Night,English/Amharic,Drew diagrams
Mihret weldehawaryat,A+,Male,https://www.youtube.com/@nesoacademy,Practice Quizzes,9,Morning,English/Amharic,Joined online study groups
Mulat Girma,A+,Female,https://www.youtube.com/@cs50,Self-Testing,6,Night,English/Amharic,Wrote summaries
Abebe weldehawaryat,A,Male,https://www.youtube.com/@Telusko,Spaced Repetition,11,Evening,English/Amharic,Used Anki flashcards
Bethel Jenberu,A+,Male,https://www.youtube.com/@freecodecamp,Flashcards,12,Night,English/Amharic,Color-coded notes
Abebe Fentaw,A+,Male,https://www.youtube.com/@abdul_bari,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Rahel Worku,A+,Female,https://www.youtube.com/@abdul_bari,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Bela Assefa,A+,Male,https://www.youtube.com/@programmingwithmosh,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Abel Abebe,A,Male,https://www.w3schools.com/dsa/dsa_intro.php,Peer Teaching,17,Night,English/Amharic,Practiced past exams
Rahel weldehawaryat,A,Male,https://www.youtube.com/@programmingwithmosh,Mind Mapping,15,Evening,English/Amharic,Color-coded notes
Fikirte Kebede,A+,Male,https://www.youtube.com/@nesoacademy,Peer Teaching,15,Afternoon,English/Amharic,Wrote summaries
Alem Lemma,A+,Male,https://www.youtube.com/@nesoacademy,Group Study,18,Afternoon,English/Amharic,Timed simulations
Bela Worku,A+,Male,https://www.youtube.com/@codebasics,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Temesgen weldehawaryat,A+,Male,https://www.youtube.com/@CSDojo,Video Summaries,7,Morning,English/Amharic,Wrote summaries
Jemal Asrat,A+,Female,https://www.youtube.com/@nesoacademy,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Marta Abebe,A+,Male,https://www.youtube.com/@mitocw,Flashcards,19,Morning,English/Amharic,Joined online study groups
Eden Shimuye,A+,Male,https://www.youtube.com/@CSDojo,Practice Quizzes,19,Night,English/Amharic,Timed simulations
Yared Asrat,A+,Male,https://www.programiz.com/dsa,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Kassa Amare,A,Male,https://www.youtube.com/@EthioProgramming2018,Spaced Repetition,17,Evening,English/Amharic,Drew diagrams
Yared Mekonnen,A+,Male,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Yemesrach weldehawaryat,A+,Male,https://www.youtube.com/@cs50,Case Studies,7,Evening,English/Amharic,Wrote summaries
Mulat Jenberu,A,Female,https://www.geeksforgeeks.org/data-structures/,Group Study,7,Afternoon,English/Amharic,Used Anki flashcards
Ephrem Fentaw,A+,Female,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Dawit Abebe,A,Male,https://www.youtube.com/@abdul_bari,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Getachew,A+,Male,https://www.programiz.com/dsa,Case Studies,17,Night,English/Amharic,Used Anki flashcards
Selamawit weldehawaryat,A,Male,https://www.youtube.com/@nesoacademy,Practice Quizzes,7,Morning,English/Amharic,Wrote summaries
Girmay Tesfaye,A,Female,https://www.youtube.com/@nesoacademy,Peer Teaching,8,Morning,English/Amharic,Drew diagrams
Mulugeta Girma,A,Female,https://www.programiz.com/dsa,Case Studies,14,Evening,English/Amharic,Used Anki flashcards
Marta Fentaw,A,Male,https://www.youtube.com/@programmingwithmosh,Mind Mapping,6,Morning,English/Amharic,Joined online study groups
Tsehay Asrat,A,Female,https://www.youtube.com/@JennyslecturesCSIT,Case Studies,11,Night,English/Amharic,Practiced past exams
Frehiwot Assefa,A+,Female,https://www.youtube.com/@CSDojo,Mind Mapping,9,Night,English/Amharic,Color-coded notes
Yemesrach Hailu,A,Female,https://www.youtube.com/@nesoacademy,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Tigist Girma,A+,Female,https://www.youtube.com/@cs50,Self-Testing,11,Morning,English/Amharic,Drew diagrams
Yemesrach Asrat,A+,Female,https://www.youtube.com/@cs50,Mind Mapping,11,Morning,English/Amharic,Drew diagrams
Senait Shimuye,A+,Female,https://www.youtube.com/@freecodecamp,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Hana Shimuye,A,Male,https://www.youtube.com/@Telusko,Group Study,6,Night,English/Amharic,Timed simulations
Birtukan Shimuye,A+,Female,https://www.youtube.com/@nesoacademy,Mind Mapping,16,Afternoon,English/Amharic,Used Anki flashcards
Fikirte Fentaw,A,Male,https://www.youtube.com/@codebreakthrough,Group Study,15,Night,English/Amharic,Practiced past exams
Abebe weldehawaryat,A+,Female,https://www.w3schools.com/dsa/dsa_intro.php,Group Study,10,Afternoon,English/Amharic,Joined online study groups
Bela Kebede,A+,Male,https://www.youtube.com/@JennyslecturesCSIT,Peer Teaching,15,Morning,English/Amharic,Focused on documentaries
Eden Getachew,A,Male,https://www.youtube.com/@mitocw,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Mekonnen Amare,A,Female,https://www.youtube.com/@nesoacademy,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Hana Fentaw,A,Male,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Spaced Repetition,14,Morning,English/Amharic,Analyzed case studies
Abiy Hailu,A+,Female,https://www.youtube.com/@mitocw,Flashcards,5,Evening,English/Amharic,Joined online study groups
Zewditu Lemma,A+,Female,https://www.youtube.com/@codebasics,Self-Testing,17,Afternoon,English/Amharic,Analyzed case studies
Tigist Amare,A,Male,https://www.youtube.com/@abdul_bari,Self-Testing,7,Night,English/Amharic,Wrote summaries
Marta Mekonnen,A+,Female,https://www.youtube.com/@abdul_bari,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Tigist Girma,A+,Male,https://www.youtube.com/@codebasics,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Yared Hailu,A+,Female,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Nahom Mekonnen,A+,Male,https://www.youtube.com/@DataFlairHindi,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Kiros Tadesse,A+,Female,https://www.youtube.com/@JennyslecturesCSIT,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Mihret Hailu,A+,Female,https://www.youtube.com/@codebasics,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Abebe Assefa,A+,Male,https://www.youtube.com/@JennyslecturesCSIT,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Senait Assefa,A,Male,https://www.youtube.com/@nesoacademy,Self-Testing,19,Morning,English/Amharic,Timed simulations
Kassa Kebede,A,Female,https://www.youtube.com/@nesoacademy,Flashcards,15,Night,English/Amharic,Drew diagrams
Abebe Girma,A+,Female,https://www.youtube.com/@cs50,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Dawit weldehawaryat,A+,Male,https://www.youtube.com/@cs50,Mind Mapping,13,Afternoon,English/Amharic,Timed simulations
Selamawit Lemma,A+,Female,https://www.w3schools.com/dsa/dsa_intro.php,Case Studies,5,Morning,English/Amharic,Color-coded notes
Tsehay Jenberu,A,Female,https://www.youtube.com/@JennyslecturesCSIT,Mind Mapping,6,Afternoon,English/Amharic,Used Anki flashcards
Kassa Tesfaye,A+,Female,https://www.youtube.com/@cs50,Group Study,17,Evening,English/Amharic,Timed simulations
Eden Kebede,A+,Female,https://www.youtube.com/@codebreakthrough,Self-Testing,12,Evening,English/Amharic,Timed simulations
Selamawit Getachew,A+,Male,https://www.w3schools.com/dsa/dsa_intro.php,Group Study,13,Morning,English/Amharic,Focused on documentaries
Kassa Worku,A,Male,https://www.youtube.com/@nesoacademy,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Nahom Jenberu,A,Male,https://www.youtube.com/@JennyslecturesCSIT,Group Study,12,Afternoon,English/Amharic,Wrote summaries
Lidia Tadesse,A,Female,https://www.geeksforgeeks.org/data-structures/,Group Study,16,Morning,English/Amharic,Timed simulations
Nahom Asrat,A,Male,https://www.youtube.com/@DataFlairHindi,Peer Teaching,19,Evening,English/Amharic,Drew diagrams
Birtukan Assefa,A+,Female,https://www.youtube.com/@DataFlairHindi,Flashcards,18,Evening,English/Amharic,Focused on documentaries
Fikirte Getachew,A+,Male,https://www.youtube.com/@codebasics,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Jemal Jenberu,A,Female,https://www.youtube.com/@cs50,Practice Quizzes,10,Evening,English/Amharic,Analyzed case studies
Abel Zinabu,A+,Male,https://www.w3schools.com/dsa/dsa_intro.php,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tsehay Kebede,A,Male,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://www.w3schools.com/dsa/dsa_intro.php,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Hana Amare,A,Male,https://www.youtube.com/@Telusko,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Yared Getachew,A,Male,https://www.youtube.com/@programmingwithmosh,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Abebe Worku,A+,Male,https://www.youtube.com/@codebreakthrough,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A,Male,https://www.youtube.com/@codebasics,Group Study,16,Morning,English/Amharic,Joined online study groups
Abiy Seid,A+,Female,https://www.youtube.com/@Telusko,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@JennyslecturesCSIT,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Rahel Hailu,A+,Female,https://www.youtube.com/@nesoacademy,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Samuel Worku,A+,Female,https://www.youtube.com/@abdul_bari,Practice Quizzes,17,Night,English/Amharic,Joined online study groups
Kassa Tesfaye,A,Male,https://www.youtube.com/@nesoacademy,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Fikirte Zinabu,A,Male,https://www.youtube.com/@freecodecamp,Group Study,12,Evening,English/Amharic,Used Anki flashcards
Samuel Mekonnen,A+,Female,https://www.youtube.com/@nesoacademy,Video Summaries,15,Morning,English/Amharic,Timed simulations
Bela Lemma,A+,Male,https://www.youtube.com/@CSDojo,Spaced Repetition,16,Morning,English/Amharic,Drew diagrams
Yemesrach Abebe,A+,Female,https://www.programiz.com/dsa,Spaced Repetition,6,Morning,English/Amharic,Used Anki flashcards
Jemal Tadesse,A,Male,https://www.youtube.com/@abdul_bari,Mind Mapping,10,Evening,English/Amharic,Focused on documentaries
Rahel Getachew,A,Female,https://www.tutorialspoint.com/data_structures_algorithms/index.htm,Group Study,15,Morning,English/Amharic,Color-coded notes
Yohannes Zinabu,A+,Male,https://www.youtube.com/@CSDojo,Mind Mapping,16,Night,English/Amharic,Wrote summaries
Sifan Worku,A+,Male,https://www.youtube.com/@codebreakthrough,Peer Teaching,8,Afternoon,English/Amharic,Drew diagrams
Yared Tesfaye,A,Female,https://www.youtube.com/@DataFlairHindi,Mind Mapping,10,Night,English/Amharic,Analyzed case studies
Hana Tadesse,A+,Male,https://www.youtube.com/@nesoacademy,Peer Teaching,17,Night,English/Amharic,Analyzed case studies
Seyoum Fentaw,A,Female,https://www.programiz.com/dsa,Practice Quizzes,10,Morning,English/Amharic,Wrote summaries
Jemal Tesfaye,A,Male,https://www.youtube.com/@JennyslecturesCSIT,Video Summaries,19,Evening,English/Amharic,Used Anki flashcards
Birtukan Hailu,A,Male,https://www.youtube.com/@nesoacademy,Peer Teaching,16,Night,English/Amharic,Practiced past exams
