Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Hana Amare,A+,Male,https://www.youtube.com/@abaynehkebede622,Spaced Repetition,12,Morning,English/Amharic,Used Anki flashcards
Tewodros Getachew,A+,Male,https://www.youtube.com/@abaynehkebede622,Spaced Repetition,5,Evening,English/Amharic,Focused on documentaries
Marta Lemma,A,Female,https://www.youtube.com/@Raceva_Semester,Group Study,15,Morning,English/Amharic,Drew diagrams
Kassa Assefa,A+,Female,https://www.youtube.com/@mathswithbhanusir5302,Spaced Repetition,13,Night,English/Amharic,Drew diagrams
Zewditu Tesfaye,A+,Male,https://www.youtube.com/@johnhd44,Practice Quizzes,14,Evening,English/Amharic,Color-coded notes
Tsehay Amare,A,Male,https://www.youtube.com/@StudyBuddy_in,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Kalkidan Mekonnen,A+,Female,https://www.youtube.com/@KarnoMatics,Practice Quizzes,11,Night,English/Amharic,Timed simulations
Tewodros Abebe,A,Female,https://www.youtube.com/@abaynehkebede622,Flashcards,15,Evening,English/Amharic,Timed simulations
Jemal Tesfaye,A+,Female,https://www.youtube.com/@MathTutorialwithDaveMark0893,Peer Teaching,12,Afternoon,English/Amharic,Wrote summaries
Bela Asrat,A+,Female,https://www.youtube.com/@mathswithbhanusir5302,Group Study,8,Afternoon,English/Amharic,Color-coded notes
Sewit Tesfaye,A+,Female,https://www.youtube.com/@atc_tube,Mind Mapping,6,Afternoon,English/Amharic,Color-coded notes
Zewditu Zinabu,A,Female,https://www.youtube.com/@ZERALEM2127,Flashcards,8,Night,English/Amharic,Wrote summaries
Birtukan Tesfaye,A+,Male,https://www.youtube.com/@fortinoacademics,Practice Quizzes,10,Evening,English/Amharic,Drew diagrams
Zelalem Lemma,A+,Male,https://www.youtube.com/@mathswithbhanusir5302,Group Study,15,Evening,English/Amharic,Focused on documentaries
Mulugeta Abebe,A+,Female,https://www.youtube.com/@ZERALEM2127,Flashcards,16,Morning,English/Amharic,Color-coded notes
Dawit Tesfaye,A+,Female,https://www.youtube.com/@ZERALEM2127,Flashcards,10,Evening,English/Amharic,Timed simulations
Temesgen Jenberu,A+,Male,https://www.youtube.com/@MathTutorialwithDaveMark0893,Spaced Repetition,8,Evening,English/Amharic,Joined online study groups
Seyoum Abebe,A,Female,https://www.youtube.com/@successtutorial2023,Self-Testing,14,Evening,English/Amharic,Drew diagrams
Selamawit weldehawaryat,A,Female,https://www.youtube.com/@freecodecamp,Video Summaries,11,Afternoon,English/Amharic,Focused on documentaries
Yared Jenberu,A+,Male,https://www.youtube.com/@GAURCLASSES,Video Summaries,11,Morning,English/Amharic,Analyzed case studies
Yared Tesfaye,A,Female,https://www.youtube.com/@successtutorial2023,Case Studies,13,Night,English/Amharic,Practiced past exams
Meklit weldehawaryat,A+,Female,https://www.youtube.com/@atc_tube,Practice Quizzes,11,Evening,English/Amharic,Focused on documentaries
Tewodros Fentaw,A+,Male,https://www.youtube.com/@atc_tube,Video Summaries,14,Afternoon,English/Amharic,Drew diagrams
Mekonnen Lemma,A,Male,https://www.youtube.com/@fortinoacademics,Flashcards,5,Night,English/Amharic,Joined online study groups
Marta Hailu,A+,Female,https://www.youtube.com/@mathswithbhanusir5302,Peer Teaching,18,Evening,English/Amharic,Color-coded notes
Atnafu Seid,A+,Female,https://www.youtube.com/@KarnoMatics,Practice Quizzes,5,Night,English/Amharic,Color-coded notes
Sifan Assefa,A,Female,https://www.youtube.com/@Raceva_Semester,Self-Testing,16,Morning,English/Amharic,Used Anki flashcards
Meklit Worku,A,Female,https://www.youtube.com/@mathswithbhanusir5302,Self-Testing,12,Morning,English/Amharic,Joined online study groups
Meklit Seid,A+,Female,https://www.youtube.com/@freecodecamp,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Selamawit Hailu,A+,Male,https://www.youtube.com/@abaynehkebede622,Video Summaries,13,Morning,English/Amharic,Joined online study groups
Abiy Jenberu,A,Female,https://www.youtube.com/@johnhd44,Flashcards,16,Night,English/Amharic,Joined online study groups
Abebe Kebede,A,Female,https://www.youtube.com/@abaynehkebede622,Case Studies,14,Afternoon,English/Amharic,Drew diagrams
Frehiwot Kebede,A,Male,https://www.youtube.com/@KarnoMatics,Practice Quizzes,14,Night,English/Amharic,Used Anki flashcards
Frehiwot Tadesse,A,Female,https://www.youtube.com/@Raceva_Semester,Mind Mapping,5,Night,English/Amharic,Practiced past exams
Kassa Hailu,A,Female,https://www.youtube.com/@ZERALEM2127,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Hana Tesfaye,A+,Female,https://www.youtube.com/@KarnoMatics,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Ruth Jenberu,A+,Male,https://www.youtube.com/@KarnoMatics,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Dawit Mekonnen,A+,Male,https://www.youtube.com/@StudyBuddy_in,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Fikirte Shimuye,A+,Female,https://www.youtube.com/@MathTutorialwithDaveMark0893,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Senait Jenberu,A+,Female,https://www.youtube.com/@Raceva_Semester,Flashcards,16,Morning,English/Amharic,Analyzed case studies
Nahom Tesfaye,A,Male,https://www.youtube.com/@ZERALEM2127,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Fikirte Hailu,A+,Male,https://www.youtube.com/@fortinoacademics,Self-Testing,11,Night,English/Amharic,Practiced past exams
Mulat Worku,A,Male,https://www.youtube.com/@MathTutorialwithDaveMark0893,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Fikirte Seid,A+,Male,https://www.youtube.com/@abaynehkebede622,Case Studies,18,Evening,English/Amharic,Joined online study groups
Ruth Asrat,A+,Male,https://www.youtube.com/@fortinoacademics,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Alem Amare,A+,Female,https://www.youtube.com/@KarnoMatics,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
Frehiwot Assefa,A,Female,https://www.youtube.com/@successtutorial2023,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Birtukan Tadesse,A+,Female,https://www.youtube.com/@fortinoacademics,Practice Quizzes,17,Night,English/Amharic,Drew diagrams
Abebe Shimuye,A+,Male,https://www.youtube.com/@atc_tube,Practice Quizzes,17,Morning,English/Amharic,Focused on documentaries
Sifan weldehawaryat,A,Male,https://www.youtube.com/@Raceva_Semester,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Bethel Abebe,A,Female,https://www.youtube.com/@KarnoMatics,Flashcards,10,Morning,English/Amharic,Joined online study groups
Fikirte Tesfaye,A+,Male,https://www.youtube.com/@successtutorial2023,Self-Testing,5,Afternoon,English/Amharic,Used Anki flashcards
Selamawit Seid,A+,Male,https://www.youtube.com/@fortinoacademics,Group Study,10,Night,English/Amharic,Wrote summaries
Sifan weldehawaryat,A,Female,https://www.youtube.com/@KarnoMatics,Group Study,14,Night,English/Amharic,Focused on documentaries
Sifan Assefa,A+,Female,https://www.youtube.com/@GAURCLASSES,Video Summaries,19,Morning,English/Amharic,Timed simulations
Bela Tadesse,A+,Male,https://www.youtube.com/@successtutorial2023,Practice Quizzes,17,Afternoon,English/Amharic,Focused on documentaries
Frehiwot Worku,A+,Female,https://www.youtube.com/@StudyBuddy_in,Mind Mapping,15,Morning,English/Amharic,Joined online study groups
Bela Abebe,A+,Male,https://www.youtube.com/@ZERALEM2127,Flashcards,14,Evening,English/Amharic,Timed simulations
Yemesrach Jenberu,A+,Female,https://www.youtube.com/@ETMAADMATHEMATICSEXPERT,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Sewit Lemma,A+,Male,https://www.youtube.com/@freecodecamp,Flashcards,10,Evening,English/Amharic,Joined online study groups
Marta Assefa,A+,Female,https://www.youtube.com/@KarnoMatics,Practice Quizzes,5,Morning,English/Amharic,Timed simulations
Zelalem Abebe,A+,Male,https://www.youtube.com/@johnhd44,Spaced Repetition,5,Night,English/Amharic,Focused on documentaries
Sifan weldehawaryat,A,Female,https://www.youtube.com/@successtutorial2023,Video Summaries,10,Evening,English/Amharic,Focused on documentaries
Hana Abebe,A+,Male,https://www.youtube.com/@atc_tube,Self-Testing,5,Night,English/Amharic,Analyzed case studies
Rahel Assefa,A+,Female,https://www.youtube.com/@GAURCLASSES,Practice Quizzes,11,Afternoon,English/Amharic,Focused on documentaries
Alem Mekonnen,A+,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,19,Afternoon,English/Amharic,Practiced past exams
Alem Abebe,A+,Female,https://www.youtube.com/@atc_tube,Case Studies,14,Evening,English/Amharic,Used Anki flashcards
Frehiwot Kebede,A+,Male,https://www.youtube.com/@KarnoMatics,Spaced Repetition,16,Night,English/Amharic,Wrote summaries
Frehiwot Getachew,A+,Female,https://www.youtube.com/@successtutorial2023,Practice Quizzes,19,Morning,English/Amharic,Analyzed case studies
Zewditu Asrat,A,Female,https://www.youtube.com/@johnhd44,Group Study,8,Night,English/Amharic,Timed simulations
Selamawit Tesfaye,A+,Female,https://www.youtube.com/@successtutorial2023,Practice Quizzes,7,Morning,English/Amharic,Joined online study groups
Senait Shimuye,A,Male,https://www.youtube.com/@mathswithbhanusir5302,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Ephrem Tadesse,A,Female,https://www.youtube.com/@ETMAADMATHEMATICSEXPERT,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Kiros Asrat,A+,Male,https://www.youtube.com/@ZERALEM2127,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Ruth Worku,A+,Female,https://www.youtube.com/@mathswithbhanusir5302,Case Studies,18,Night,English/Amharic,Focused on documentaries
Kidane Girma,A,Male,https://www.youtube.com/@Raceva_Semester,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Alem Tesfaye,A,Female,https://www.youtube.com/@ETMAADMATHEMATICSEXPERT,Case Studies,9,Night,English/Amharic,Analyzed case studies
Tigist Amare,A,Female,https://www.youtube.com/@fortinoacademics,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Bethel Kebede,A,Male,https://www.youtube.com/@successtutorial2023,Mind Mapping,19,Night,English/Amharic,Drew diagrams
Girmay Worku,A+,Male,https://www.youtube.com/@fortinoacademics,Practice Quizzes,14,Morning,English/Amharic,Joined online study groups
Yohannes Getachew,A,Male,https://www.youtube.com/@successtutorial2023,Video Summaries,9,Morning,English/Amharic,Used Anki flashcards
Yemesrach Lemma,A,Female,https://www.youtube.com/@johnhd44,Group Study,11,Morning,English/Amharic,Analyzed case studies
Selamawit Fentaw,A,Male,https://www.youtube.com/@johnhd44,Group Study,19,Afternoon,English/Amharic,Focused on documentaries
Tsehay Asrat,A+,Female,https://www.youtube.com/@mathswithbhanusir5302,Spaced Repetition,18,Night,English/Amharic,Drew diagrams
Tewodros Worku,A+,Female,https://www.youtube.com/@MathTutorialwithDaveMark0893,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Dawit Fentaw,A,Female,https://www.youtube.com/@ZERALEM2127,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Temesgen Asrat,A+,Male,https://www.youtube.com/@GAURCLASSES,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Abel Assefa,A,Female,https://www.youtube.com/@successtutorial2023,Group Study,6,Night,English/Amharic,Used Anki flashcards
Temesgen Zinabu,A+,Male,https://www.youtube.com/@freecodecamp,Group Study,10,Evening,English/Amharic,Color-coded notes
Kiros Jenberu,A+,Female,https://www.youtube.com/@fortinoacademics,Mind Mapping,18,Morning,English/Amharic,Wrote summaries
Kalkidan Zinabu,A,Male,https://www.youtube.com/@MathTutorialwithDaveMark0893,Spaced Repetition,12,Night,English/Amharic,Drew diagrams
Mihret weldehawaryat,A+,Male,https://www.youtube.com/@atc_tube,Practice Quizzes,9,Morning,English/Amharic,Joined online study groups
Mulat Girma,A+,Female,https://www.youtube.com/@ETMAADMATHEMATICSEXPERT,Self-Testing,6,Night,English/Amharic,Wrote summaries
Abebe weldehawaryat,A,Male,https://www.youtube.com/@successtutorial2023,Video Summaries,5,Evening,English/Amharic,Used Anki flashcards
Bethel Jenberu,A+,Male,https://www.youtube.com/@successtutorial2023,Flashcards,12,Night,English/Amharic,Color-coded notes
Abebe Fentaw,A+,Male,https://www.youtube.com/@Raceva_Semester,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Rahel Worku,A+,Female,https://www.youtube.com/@atc_tube,Case Studies,15,Night,English/Amharic,Drew diagrams
Bela Assefa,A+,Male,https://www.youtube.com/@atc_tube,Peer Teaching,10,Afternoon,English/Amharic,Joined online study groups
Abel Abebe,A,Male,https://www.youtube.com/@freecodecamp,Peer Teaching,17,Night,English/Amharic,Practiced past exams
Rahel weldehawaryat,A,Male,https://www.youtube.com/@johnhd44,Mind Mapping,15,Evening,English/Amharic,Color-coded notes
Fikirte Kebede,A+,Male,https://www.youtube.com/@abaynehkebede622,Peer Teaching,15,Afternoon,English/Amharic,Wrote summaries
Alem Lemma,A+,Male,https://www.youtube.com/@KarnoMatics,Group Study,18,Afternoon,English/Amharic,Timed simulations
Bela Worku,A+,Male,https://www.youtube.com/@fortinoacademics,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Temesgen weldehawaryat,A+,Male,https://www.youtube.com/@fortinoacademics,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Jemal Asrat,A+,Female,https://www.youtube.com/@abaynehkebede622,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Marta Abebe,A+,Male,https://www.youtube.com/@MathTutorialwithDaveMark0893,Group Study,19,Morning,English/Amharic,Timed simulations
Eden Shimuye,A+,Male,https://www.youtube.com/@KarnoMatics,Self-Testing,7,Evening,English/Amharic,Practiced past exams
Bethel Asrat,A+,Male,https://www.youtube.com/@successtutorial2023,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Kassa Amare,A,Male,https://www.youtube.com/@StudyBuddy_in,Spaced Repetition,5,Morning,English/Amharic,Drew diagrams
Yared Mekonnen,A+,Male,https://www.youtube.com/@ZERALEM2127,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Yemesrach weldehawaryat,A+,Male,https://www.youtube.com/@successtutorial2023,Case Studies,7,Evening,English/Amharic,Wrote summaries
Mulat Jenberu,A,Female,https://www.youtube.com/@StudyBuddy_in,Practice Quizzes,6,Morning,English/Amharic,Color-coded notes
Abiy Mekonnen,A+,Female,https://www.youtube.com/@ZERALEM2127,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Dawit Abebe,A,Male,https://www.youtube.com/@Raceva_Semester,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Getachew,A+,Male,https://www.youtube.com/@Raceva_Semester,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,Male,https://www.youtube.com/@freecodecamp,Group Study,10,Morning,English/Amharic,Joined online study groups
Selamawit Fentaw,A+,Male,https://www.youtube.com/@StudyBuddy_in,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Ephrem Girma,A+,Female,https://www.youtube.com/@johnhd44,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Sewit Mekonnen,A,Male,https://www.youtube.com/@ZERALEM2127,Case Studies,9,Evening,English/Amharic,Color-coded notes
Fikirte Mekonnen,A+,Male,https://www.youtube.com/@abaynehkebede622,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Selamawit Hailu,A+,Male,https://www.youtube.com/@mathswithbhanusir5302,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Yemesrach Hailu,A,Female,https://www.youtube.com/@atc_tube,Group Study,15,Afternoon,English/Amharic,Analyzed case studies
Seyoum Jenberu,A+,Male,https://www.youtube.com/@atc_tube,Self-Testing,12,Afternoon,English/Amharic,Timed simulations
Abebe Zinabu,A,Male,https://www.youtube.com/@atc_tube,Peer Teaching,14,Afternoon,English/Amharic,Focused on documentaries
Marta Assefa,A,Female,https://www.youtube.com/@abaynehkebede622,Peer Teaching,13,Afternoon,English/Amharic,Focused on documentaries
Tigist Assefa,A+,Female,https://www.youtube.com/@fortinoacademics,Case Studies,9,Afternoon,English/Amharic,Drew diagrams
Mulugeta Lemma,A+,Female,https://www.youtube.com/@fortinoacademics,Self-Testing,9,Evening,English/Amharic,Used Anki flashcards
Yared Girma,A,Female,https://www.youtube.com/@mathswithbhanusir5302,Spaced Repetition,7,Morning,English/Amharic,Practiced past exams
Yared Asrat,A,Female,https://www.youtube.com/@johnhd44,Spaced Repetition,15,Evening,English/Amharic,Wrote summaries
Ruth Getachew,A,Female,https://www.youtube.com/@mathswithbhanusir5302,Video Summaries,9,Night,English/Amharic,Used Anki flashcards
Fikirte Worku,A,Male,https://www.youtube.com/@johnhd44,Spaced Repetition,18,Evening,English/Amharic,Focused on documentaries
Eden Getachew,A,Male,https://www.youtube.com/@StudyBuddy_in,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Mekonnen Amare,A,Female,https://www.youtube.com/@abaynehkebede622,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Hana Fentaw,A,Male,https://www.youtube.com/@GAURCLASSES,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Abiy Hailu,A+,Female,https://www.youtube.com/@MathTutorialwithDaveMark0893,Group Study,19,Morning,English/Amharic,Used Anki flashcards
Marta Assefa,A+,Female,https://www.youtube.com/@StudyBuddy_in,Self-Testing,6,Morning,English/Amharic,Timed simulations
Kidane Worku,A,Female,https://www.youtube.com/@Raceva_Semester,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Yemesrach Amare,A,Male,https://www.youtube.com/@Raceva_Semester,Self-Testing,7,Night,English/Amharic,Wrote summaries
Marta Mekonnen,A+,Female,https://www.youtube.com/@Raceva_Semester,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Tigist Girma,A+,Male,https://www.youtube.com/@fortinoacademics,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Yared Hailu,A+,Female,https://www.youtube.com/@ZERALEM2127,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Nahom Mekonnen,A+,Male,https://www.youtube.com/@KarnoMatics,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Kiros Tadesse,A+,Female,https://www.youtube.com/@MathTutorialwithDaveMark0893,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Mihret Hailu,A+,Female,https://www.youtube.com/@fortinoacademics,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Abebe Assefa,A+,Male,https://www.youtube.com/@MathTutorialwithDaveMark0893,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Senait Assefa,A,Male,https://www.youtube.com/@abaynehkebede622,Self-Testing,19,Morning,English/Amharic,Timed simulations
Kassa Kebede,A,Female,https://www.youtube.com/@abaynehkebede622,Flashcards,15,Night,English/Amharic,Drew diagrams
Abebe Girma,A+,Female,https://www.youtube.com/@successtutorial2023,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Dawit weldehawaryat,A+,Male,https://www.youtube.com/@mathswithbhanusir5302,Flashcards,7,Morning,English/Amharic,Focused on documentaries
Yared Zinabu,A,Male,https://www.youtube.com/@StudyBuddy_in,Video Summaries,9,Morning,English/Amharic,Drew diagrams
Abiy Jenberu,A+,Female,https://www.youtube.com/@KarnoMatics,Spaced Repetition,17,Evening,English/Amharic,Color-coded notes
Senait Jenberu,A,Female,https://www.youtube.com/@MathTutorialwithDaveMark0893,Video Summaries,17,Night,English/Amharic,Timed simulations
Eden Kebede,A+,Female,https://www.youtube.com/@GAURCLASSES,Self-Testing,12,Evening,English/Amharic,Timed simulations
Selamawit Getachew,A+,Male,https://www.youtube.com/@freecodecamp,Group Study,13,Morning,English/Amharic,Focused on documentaries
Kassa Worku,A,Male,https://www.youtube.com/@abaynehkebede622,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Nahom Jenberu,A,Male,https://www.youtube.com/@atc_tube,Practice Quizzes,14,Evening,English/Amharic,Wrote summaries
Atnafu Getachew,A+,Male,https://www.youtube.com/@successtutorial2023,Spaced Repetition,10,Night,English/Amharic,Color-coded notes
Zewditu weldehawaryat,A,Male,https://www.youtube.com/@GAURCLASSES,Self-Testing,17,Evening,English/Amharic,Timed simulations
Mekonnen Kebede,A+,Female,https://www.youtube.com/@fortinoacademics,Case Studies,9,Evening,English/Amharic,Timed simulations
Genet Shimuye,A,Male,https://www.youtube.com/@abaynehkebede622,Case Studies,19,Afternoon,English/Amharic,Practiced past exams
Tewodros Girma,A+,Female,https://www.youtube.com/@Raceva_Semester,Mind Mapping,17,Afternoon,English/Amharic,Used Anki flashcards
Jemal Jenberu,A,Female,https://www.youtube.com/@fortinoacademics,Group Study,17,Evening,English/Amharic,Drew diagrams
Mulat Amare,A+,Female,https://www.youtube.com/@successtutorial2023,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tsehay Kebede,A,Male,https://www.youtube.com/@ZERALEM2127,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://www.youtube.com/@freecodecamp,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Hana Amare,A,Male,https://www.youtube.com/@mathswithbhanusir5302,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Yared Getachew,A,Male,https://www.youtube.com/@johnhd44,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Abebe Worku,A+,Male,https://www.youtube.com/@GAURCLASSES,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A,Male,https://www.youtube.com/@atc_tube,Group Study,16,Morning,English/Amharic,Joined online study groups
Abiy Seid,A+,Female,https://www.youtube.com/@mathswithbhanusir5302,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@MathTutorialwithDaveMark0893,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Rahel Hailu,A+,Female,https://www.youtube.com/@fortinoacademics,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Samuel Worku,A+,Female,https://www.youtube.com/@johnhd44,Case Studies,7,Morning,English/Amharic,Joined online study groups
Kassa Tesfaye,A,Male,https://www.youtube.com/@ETMAADMATHEMATICSEXPERT,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Fikirte Zinabu,A,Male,https://www.youtube.com/@fortinoacademics,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Tewodros weldehawaryat,A,Male,https://www.youtube.com/@ZERALEM2127,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
Zelalem Worku,A+,Female,https://www.youtube.com/@GAURCLASSES,Self-Testing,5,Night,English/Amharic,Drew diagrams
Jemal weldehawaryat,A+,Male,https://www.youtube.com/@StudyBuddy_in,Self-Testing,5,Night,English/Amharic,Timed simulations
Zelalem Worku,A+,Female,https://www.youtube.com/@fortinoacademics,Peer Teaching,5,Afternoon,English/Amharic,Wrote summaries
