Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Meklit Seid,A+,Female,https://www.youtube.com/@Av_Media_Offical,Video Summaries,17,Evening,English/Amharic,Color-coded notes
Hana Seid,A,Female,https://www.youtube.com/@AplusEthiopia,Flashcards,19,Morning,English/Amharic,Practiced past exams
Frehiwot Hailu,A,Female,https://www.youtube.com/@Av_Media_Offical,Case Studies,8,Morning,English/Amharic,Joined online study groups
Marta Shimuye,A+,Female,https://www.youtube.com/@mitocw,Peer Teaching,19,Afternoon,English/Amharic,Color-coded notes
Seyoum Abebe,A+,Male,https://www.youtube.com/@mella_tutorials,Group Study,11,Afternoon,English/Amharic,Used Anki flashcards
Sifan Hailu,A,Female,https://www.youtube.com/@Campushandout,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Hana Tesfaye,A+,Female,https://www.youtube.com/@fortinoacademics,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Ruth Jenberu,A+,Male,https://www.youtube.com/@fortinoacademics,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Dawit Mekonnen,A+,Male,https://www.youtube.com/@ManayeAdela,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Fikirte Shimuye,A+,Female,https://www.youtube.com/@crashcourse,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Senait Jenberu,A+,Female,https://www.youtube.com/@Kookeeftube,Flashcards,16,Morning,English/Amharic,Analyzed case studies
Nahom Tesfaye,A,Male,https://www.youtube.com/@Campushandout,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Fikirte Hailu,A+,Male,https://www.youtube.com/@TutorialsPoint_,Self-Testing,11,Night,English/Amharic,Practiced past exams
Mulat Worku,A,Male,https://www.youtube.com/@crashcourse,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Fikirte Seid,A+,Male,https://www.youtube.com/@Av_Media_Offical,Case Studies,18,Evening,English/Amharic,Joined online study groups
Ruth Asrat,A+,Male,https://www.youtube.com/@TutorialsPoint_,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Alem Amare,A+,Female,https://www.youtube.com/@fortinoacademics,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
Frehiwot Assefa,A,Female,https://www.youtube.com/@Campushandout,Video Summaries,8,Morning,English/Amharic,Analyzed case studies
Bethel Tadesse,A+,Female,https://www.youtube.com/@TutorialsPoint_,Practice Quizzes,17,Night,English/Amharic,Drew diagrams
Abebe Shimuye,A+,Male,https://www.youtube.com/@crashcourse,Mind Mapping,16,Afternoon,English/Amharic,Practiced past exams
Sifan weldehawaryat,A,Male,https://www.youtube.com/@Kookeeftube,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Bethel Abebe,A,Female,https://www.youtube.com/@fortinoacademics,Flashcards,10,Morning,English/Amharic,Joined online study groups
Fikirte Tesfaye,A+,Male,https://www.youtube.com/@mitocw,Self-Testing,5,Afternoon,English/Amharic,Used Anki flashcards
Selamawit Seid,A+,Male,https://www.youtube.com/@TutorialsPoint_,Group Study,10,Night,English/Amharic,Wrote summaries
Sifan weldehawaryat,A,Female,https://www.youtube.com/@fortinoacademics,Group Study,14,Night,English/Amharic,Focused on documentaries
Sifan Assefa,A+,Female,https://www.youtube.com/@TED,Video Summaries,19,Morning,English/Amharic,Timed simulations
Bela Tadesse,A+,Male,https://www.youtube.com/@crashcourse,Video Summaries,6,Evening,English/Amharic,Joined online study groups
Abiy Getachew,A,Female,https://www.youtube.com/@mitocw,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Meklit Mekonnen,A+,Male,https://www.youtube.com/@TED,Flashcards,14,Evening,English/Amharic,Timed simulations
Yemesrach Jenberu,A+,Female,https://www.youtube.com/@AplusEthiopia,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Sewit Lemma,A+,Male,https://www.youtube.com/@Av_Media_Offical,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Temesgen Assefa,A+,Male,https://www.youtube.com/@Campushandout,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Kidane Tadesse,A,Male,https://www.youtube.com/@Campushandout,Group Study,6,Night,English/Amharic,Wrote summaries
Abebe Getachew,A+,Male,https://www.youtube.com/@TED,Mind Mapping,16,Morning,English/Amharic,Drew diagrams
Marta Assefa,A,Male,https://www.youtube.com/@AplusEthiopia,Spaced Repetition,19,Evening,English/Amharic,Analyzed case studies
Rahel Assefa,A+,Female,https://www.youtube.com/@TED,Practice Quizzes,11,Afternoon,English/Amharic,Focused on documentaries
Alem Mekonnen,A+,Female,https://www.youtube.com/@TED,Practice Quizzes,19,Afternoon,English/Amharic,Practiced past exams
Alem Abebe,A+,Female,https://www.youtube.com/@Kookeeftube,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Abel Jenberu,A+,Female,https://www.youtube.com/@mella_tutorials,Group Study,9,Afternoon,English/Amharic,Drew diagrams
Tewodros Tadesse,A,Male,https://www.youtube.com/@TED,Practice Quizzes,19,Morning,English/Amharic,Analyzed case studies
Zewditu Asrat,A,Female,https://www.youtube.com/@mella_tutorials,Group Study,8,Night,English/Amharic,Timed simulations
Selamawit Tesfaye,A+,Female,https://www.youtube.com/@mitocw,Practice Quizzes,7,Morning,English/Amharic,Joined online study groups
Senait Shimuye,A,Male,https://www.youtube.com/@EthioECEAcadamy,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Ephrem Tadesse,A,Female,https://www.youtube.com/@AplusEthiopia,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Kiros Asrat,A+,Male,https://www.youtube.com/@Campushandout,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Ruth Worku,A+,Female,https://www.youtube.com/@EthioECEAcadamy,Case Studies,18,Night,English/Amharic,Focused on documentaries
Kidane Girma,A,Male,https://www.youtube.com/@Kookeeftube,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Alem Tesfaye,A,Female,https://www.youtube.com/@AplusEthiopia,Case Studies,9,Night,English/Amharic,Analyzed case studies
Tigist Amare,A,Female,https://www.youtube.com/@TutorialsPoint_,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Bethel Kebede,A,Male,https://www.youtube.com/@mitocw,Peer Teaching,19,Afternoon,English/Amharic,Focused on documentaries
Abiy weldehawaryat,A+,Female,https://www.youtube.com/@crashcourse,Self-Testing,9,Afternoon,English/Amharic,Practiced past exams
Yared Getachew,A,Male,https://www.youtube.com/@EthioECEAcadamy,Flashcards,13,Morning,English/Amharic,Joined online study groups
Yemesrach Lemma,A,Female,https://www.youtube.com/@mella_tutorials,Group Study,11,Morning,English/Amharic,Analyzed case studies
Selamawit Fentaw,A,Male,https://www.youtube.com/@mella_tutorials,Group Study,19,Afternoon,English/Amharic,Focused on documentaries
Tsehay Asrat,A+,Female,https://www.youtube.com/@EthioECEAcadamy,Spaced Repetition,18,Night,English/Amharic,Drew diagrams
Tewodros Worku,A+,Female,https://www.youtube.com/@crashcourse,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Dawit Fentaw,A,Female,https://www.youtube.com/@Campushandout,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Temesgen Asrat,A+,Male,https://www.youtube.com/@TED,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Abel Assefa,A,Female,https://www.youtube.com/@mitocw,Group Study,6,Night,English/Amharic,Used Anki flashcards
Temesgen Zinabu,A+,Male,https://www.youtube.com/@ManayeAdela,Video Summaries,11,Evening,English/Amharic,Used Anki flashcards
Frehiwot Hailu,A+,Male,https://www.youtube.com/@ManayeAdela,Self-Testing,6,Night,English/Amharic,Color-coded notes
Ruth Abebe,A+,Female,https://www.youtube.com/@TutorialsPoint_,Group Study,15,Morning,English/Amharic,Joined online study groups
Ephrem Tesfaye,A,Male,https://www.youtube.com/@crashcourse,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Senait weldehawaryat,A+,Female,https://www.youtube.com/@crashcourse,Video Summaries,5,Evening,English/Amharic,Used Anki flashcards
Bethel Jenberu,A+,Male,https://www.youtube.com/@mitocw,Flashcards,12,Night,English/Amharic,Color-coded notes
Abebe Fentaw,A+,Male,https://www.youtube.com/@Kookeeftube,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Rahel Worku,A+,Female,https://www.youtube.com/@Kookeeftube,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Bela Assefa,A+,Male,https://www.youtube.com/@mella_tutorials,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Abel Abebe,A,Male,https://www.youtube.com/@mella_tutorials,Group Study,8,Night,English/Amharic,Wrote summaries
Frehiwot Worku,A+,Male,https://www.youtube.com/@mitocw,Practice Quizzes,7,Night,English/Amharic,Practiced past exams
Yared Asrat,A+,Female,https://www.youtube.com/@TED,Group Study,10,Afternoon,English/Amharic,Wrote summaries
Marta Worku,A,Male,https://www.youtube.com/@TutorialsPoint_,Group Study,18,Afternoon,English/Amharic,Timed simulations
Bela Worku,A+,Male,https://www.youtube.com/@TutorialsPoint_,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Temesgen weldehawaryat,A+,Male,https://www.youtube.com/@TutorialsPoint_,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Jemal Asrat,A+,Female,https://www.youtube.com/@Av_Media_Offical,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Marta Abebe,A+,Male,https://www.youtube.com/@crashcourse,Group Study,19,Morning,English/Amharic,Timed simulations
Eden Shimuye,A+,Male,https://www.youtube.com/@fortinoacademics,Self-Testing,7,Evening,English/Amharic,Practiced past exams
Bethel Asrat,A+,Male,https://www.youtube.com/@mitocw,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Kassa Amare,A,Male,https://www.youtube.com/@ManayeAdela,Spaced Repetition,5,Morning,English/Amharic,Drew diagrams
Yared Mekonnen,A+,Male,https://www.youtube.com/@Campushandout,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Yemesrach weldehawaryat,A+,Male,https://www.youtube.com/@Kookeeftube,Practice Quizzes,15,Night,English/Amharic,Color-coded notes
Seyoum Jenberu,A,Female,https://www.youtube.com/@ManayeAdela,Practice Quizzes,6,Morning,English/Amharic,Color-coded notes
Abiy Mekonnen,A+,Female,https://www.youtube.com/@Campushandout,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Dawit Abebe,A,Male,https://www.youtube.com/@Kookeeftube,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Getachew,A+,Male,https://www.youtube.com/@Kookeeftube,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,Male,https://www.youtube.com/@ManayeAdela,Video Summaries,13,Evening,English/Amharic,Joined online study groups
Selamawit Fentaw,A+,Male,https://www.youtube.com/@ManayeAdela,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Ephrem Girma,A+,Female,https://www.youtube.com/@mella_tutorials,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Sewit Mekonnen,A,Male,https://www.youtube.com/@Campushandout,Case Studies,9,Evening,English/Amharic,Color-coded notes
Fikirte Mekonnen,A+,Male,https://www.youtube.com/@Av_Media_Offical,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Selamawit Hailu,A+,Male,https://www.youtube.com/@EthioECEAcadamy,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Yemesrach Hailu,A,Female,https://www.youtube.com/@ManayeAdela,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Tigist Girma,A+,Female,https://www.youtube.com/@AplusEthiopia,Case Studies,13,Afternoon,English/Amharic,Drew diagrams
Kebede Girma,A+,Female,https://www.youtube.com/@mitocw,Case Studies,9,Evening,English/Amharic,Drew diagrams
Senait Shimuye,A+,Female,https://www.youtube.com/@mitocw,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Hana Shimuye,A,Male,https://www.youtube.com/@AplusEthiopia,Video Summaries,15,Night,English/Amharic,Focused on documentaries
Hana Tadesse,A+,Male,https://www.youtube.com/@fortinoacademics,Spaced Repetition,14,Morning,English/Amharic,Focused on documentaries
Kebede Abebe,A,Female,https://www.youtube.com/@crashcourse,Flashcards,15,Night,English/Amharic,Practiced past exams
Abebe weldehawaryat,A+,Female,https://www.youtube.com/@Kookeeftube,Group Study,10,Afternoon,English/Amharic,Joined online study groups
Bela Kebede,A+,Male,https://www.youtube.com/@crashcourse,Peer Teaching,15,Morning,English/Amharic,Focused on documentaries
Eden Getachew,A,Male,https://www.youtube.com/@ManayeAdela,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Mekonnen Amare,A,Female,https://www.youtube.com/@Av_Media_Offical,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Hana Fentaw,A,Male,https://www.youtube.com/@TED,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Abiy Hailu,A+,Female,https://www.youtube.com/@crashcourse,Group Study,19,Morning,English/Amharic,Used Anki flashcards
Marta Assefa,A+,Female,https://www.youtube.com/@ManayeAdela,Self-Testing,6,Morning,English/Amharic,Timed simulations
Kidane Worku,A,Female,https://www.youtube.com/@Kookeeftube,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Yemesrach Amare,A,Male,https://www.youtube.com/@Kookeeftube,Self-Testing,7,Night,English/Amharic,Wrote summaries
Marta Mekonnen,A+,Female,https://www.youtube.com/@Kookeeftube,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Tigist Girma,A+,Male,https://www.youtube.com/@TutorialsPoint_,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Yared Hailu,A+,Female,https://www.youtube.com/@Campushandout,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Nahom Mekonnen,A+,Male,https://www.youtube.com/@fortinoacademics,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Kiros Tadesse,A+,Female,https://www.youtube.com/@crashcourse,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Mihret Hailu,A+,Female,https://www.youtube.com/@TutorialsPoint_,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Abebe Assefa,A+,Male,https://www.youtube.com/@crashcourse,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Senait Assefa,A,Male,https://www.youtube.com/@Av_Media_Offical,Self-Testing,19,Morning,English/Amharic,Timed simulations
Kassa Kebede,A,Female,https://www.youtube.com/@Av_Media_Offical,Flashcards,15,Night,English/Amharic,Drew diagrams
Abebe Girma,A+,Female,https://www.youtube.com/@mitocw,Self-Testing,11,Night,English/Amharic,Practiced past exams
Samuel Fentaw,A+,Female,https://www.youtube.com/@TED,Mind Mapping,13,Afternoon,English/Amharic,Timed simulations
Selamawit Lemma,A+,Female,https://www.youtube.com/@Kookeeftube,Spaced Repetition,13,Evening,English/Amharic,Practiced past exams
Mekonnen Tesfaye,A+,Female,https://www.youtube.com/@Campushandout,Group Study,7,Night,English/Amharic,Color-coded notes
Alem Tadesse,A,Male,https://www.youtube.com/@AplusEthiopia,Self-Testing,8,Afternoon,English/Amharic,Joined online study groups
Girmay Asrat,A+,Male,https://www.youtube.com/@TED,Self-Testing,7,Morning,English/Amharic,Focused on documentaries
Hana Shimuye,A+,Female,https://www.youtube.com/@AplusEthiopia,Flashcards,15,Evening,English/Amharic,Focused on documentaries
Kassa Worku,A,Male,https://www.youtube.com/@Av_Media_Offical,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Nahom Jenberu,A,Male,https://www.youtube.com/@crashcourse,Practice Quizzes,12,Night,English/Amharic,Focused on documentaries
Atnafu Tadesse,A,Female,https://www.youtube.com/@ManayeAdela,Practice Quizzes,12,Night,English/Amharic,Used Anki flashcards
Sewit Zinabu,A,Male,https://www.youtube.com/@AplusEthiopia,Flashcards,14,Night,English/Amharic,Drew diagrams
Birtukan Assefa,A+,Female,https://www.youtube.com/@AplusEthiopia,Practice Quizzes,19,Evening,English/Amharic,Joined online study groups
Kiros Amare,A,Female,https://www.youtube.com/@mitocw,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Jemal Jenberu,A,Female,https://www.youtube.com/@TutorialsPoint_,Group Study,17,Evening,English/Amharic,Drew diagrams
Mulat Amare,A+,Female,https://www.youtube.com/@mitocw,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tsehay Kebede,A,Male,https://www.youtube.com/@Campushandout,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://www.youtube.com/@TutorialsPoint_,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Hana Amare,A,Male,https://www.youtube.com/@EthioECEAcadamy,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Yared Getachew,A,Male,https://www.youtube.com/@mella_tutorials,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Abebe Worku,A+,Male,https://www.youtube.com/@TED,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A,Male,https://www.youtube.com/@TutorialsPoint_,Group Study,16,Morning,English/Amharic,Joined online study groups
Abiy Seid,A+,Female,https://www.youtube.com/@EthioECEAcadamy,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@crashcourse,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Rahel Hailu,A+,Female,https://www.youtube.com/@TutorialsPoint_,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Samuel Worku,A+,Female,https://www.youtube.com/@mella_tutorials,Case Studies,7,Morning,English/Amharic,Joined online study groups
Kassa Tesfaye,A,Male,https://www.youtube.com/@AplusEthiopia,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Fikirte Zinabu,A,Male,https://www.youtube.com/@TutorialsPoint_,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Tewodros weldehawaryat,A,Male,https://www.youtube.com/@Campushandout,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
Zelalem Worku,A+,Female,https://www.youtube.com/@TED,Self-Testing,5,Night,English/Amharic,Drew diagrams
Jemal weldehawaryat,A+,Male,https://www.youtube.com/@ManayeAdela,Self-Testing,5,Night,English/Amharic,Timed simulations
Zelalem Worku,A+,Female,https://www.youtube.com/@TutorialsPoint_,Peer Teaching,5,Afternoon,English/Amharic,Wrote summaries
Seyoum Mekonnen,A,Female,https://www.youtube.com/@Campushandout,Spaced Repetition,13,Morning,English/Amharic,Used Anki flashcards
Nahom Amare,A,Male,https://www.youtube.com/@fortinoacademics,Mind Mapping,19,Afternoon,English/Amharic,Analyzed case studies
Marta Jenberu,A+,Male,https://www.youtube.com/@crashcourse,Video Summaries,13,Afternoon,English/Amharic,Timed simulations
Abebe Zinabu,A+,Female,https://www.youtube.com/@ManayeAdela,Mind Mapping,16,Afternoon,English/Amharic,Practiced past exams
