Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Bela Fentaw,A,Female,https://study.com/academy/course/computer-science-306-computer-architecture.html,Video Summaries,12,Morning,English/Amharic,Practiced past exams
Hana Amare,A+,Male,https://www.youtube.com/@EmmersiveLearning,Spaced Repetition,12,Morning,English/Amharic,Used Anki flashcards
Tewodros Getachew,A+,Male,https://www.youtube.com/@EmmersiveLearning,Spaced Repetition,5,Evening,English/Amharic,Focused on documentaries
Marta Lemma,A,Female,https://www.youtube.com/@freecodecamp,Group Study,15,Morning,English/Amharic,Drew diagrams
Kassa Assefa,A+,Female,https://www.youtube.com/@EngineeringInsiders,Spaced Repetition,13,Night,English/Amharic,Drew diagrams
Zewditu Tesfaye,A+,Male,https://www.youtube.com/@AnishSaha_,Practice Quizzes,14,Evening,English/Amharic,Color-coded notes
Tsehay Amare,A,Male,https://www.youtube.com/@LearnComputerScience,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Kalkidan Mekonnen,A+,Female,https://www.edx.org/learn/computer-architecture,Practice Quizzes,11,Night,English/Amharic,Timed simulations
Tewodros Abebe,A,Female,https://www.youtube.com/@EmmersiveLearning,Flashcards,15,Evening,English/Amharic,Timed simulations
Jemal Tesfaye,A+,Female,https://www.youtube.com/@ADevStory,Peer Teaching,12,Afternoon,English/Amharic,Wrote summaries
Bela Asrat,A+,Female,https://www.youtube.com/@EngineeringInsiders,Group Study,8,Afternoon,English/Amharic,Color-coded notes
Sewit Tesfaye,A+,Female,https://www.youtube.com/@GateSmashers,Mind Mapping,10,Evening,English/Amharic,Timed simulations
Fikirte Abebe,A,Female,https://www.youtube.com/@EmmersiveLearning,Peer Teaching,12,Night,English/Amharic,Wrote summaries
Birtukan Tesfaye,A+,Male,https://online.princeton.edu/computer-architecture,Practice Quizzes,10,Evening,English/Amharic,Drew diagrams
Zelalem Lemma,A+,Male,https://www.youtube.com/@EngineeringInsiders,Group Study,15,Evening,English/Amharic,Focused on documentaries
Mulugeta Abebe,A+,Female,https://www.youtube.com/@nesoacademy,Flashcards,16,Morning,English/Amharic,Color-coded notes
Dawit Tesfaye,A+,Female,https://www.youtube.com/@nesoacademy,Flashcards,10,Evening,English/Amharic,Timed simulations
Temesgen Jenberu,A+,Male,https://www.youtube.com/@ADevStory,Spaced Repetition,8,Evening,English/Amharic,Joined online study groups
Seyoum Abebe,A,Female,https://www.youtube.com/@GateSmashers,Self-Testing,14,Evening,English/Amharic,Drew diagrams
Selamawit weldehawaryat,A,Female,https://www.youtube.com/@EngineeringInsiders,Case Studies,6,Evening,English/Amharic,Focused on documentaries
Yared Jenberu,A+,Male,https://study.com/academy/course/computer-science-306-computer-architecture.html,Video Summaries,11,Morning,English/Amharic,Analyzed case studies
Yared Tesfaye,A,Female,https://online.princeton.edu/computer-architecture,Case Studies,13,Night,English/Amharic,Practiced past exams
Meklit weldehawaryat,A+,Female,https://online.princeton.edu/computer-architecture,Practice Quizzes,11,Evening,English/Amharic,Focused on documentaries
Tewodros Fentaw,A+,Male,https://www.youtube.com/@EngineeringInsiders,Video Summaries,5,Night,English/Amharic,Drew diagrams
Rahel Asrat,A,Male,https://www.youtube.com/@LearnComputerScience,Flashcards,16,Night,English/Amharic,Joined online study groups
Abebe Kebede,A+,Female,https://www.youtube.com/@AnishSaha_,Practice Quizzes,11,Night,English/Amharic,Practiced past exams
Zewditu Tadesse,A+,Female,https://www.youtube.com/@ADevStory,Spaced Repetition,12,Evening,English/Amharic,Color-coded notes
Sifan Assefa,A,Female,https://www.youtube.com/@freecodecamp,Self-Testing,16,Morning,English/Amharic,Used Anki flashcards
Meklit Worku,A,Female,https://www.youtube.com/@EngineeringInsiders,Self-Testing,12,Morning,English/Amharic,Joined online study groups
Meklit Seid,A+,Female,https://www.youtube.com/@EmmersiveLearning,Video Summaries,17,Evening,English/Amharic,Color-coded notes
Hana Seid,A,Female,https://www.codecademy.com/learn/computer-architecture,Flashcards,19,Morning,English/Amharic,Practiced past exams
Frehiwot Hailu,A,Female,https://www.youtube.com/@EmmersiveLearning,Case Studies,8,Morning,English/Amharic,Joined online study groups
Marta Shimuye,A+,Female,https://www.youtube.com/@GateSmashers,Peer Teaching,19,Afternoon,English/Amharic,Color-coded notes
Seyoum Abebe,A+,Male,https://www.youtube.com/@AnishSaha_,Group Study,11,Afternoon,English/Amharic,Used Anki flashcards
Sifan Hailu,A,Female,https://www.youtube.com/@nesoacademy,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Hana Tesfaye,A+,Female,https://www.edx.org/learn/computer-architecture,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Ruth Jenberu,A+,Male,https://www.edx.org/learn/computer-architecture,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Dawit Mekonnen,A+,Male,https://www.youtube.com/@LearnComputerScience,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Fikirte Shimuye,A+,Female,https://www.youtube.com/@ADevStory,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Senait Jenberu,A+,Female,https://www.youtube.com/@freecodecamp,Flashcards,16,Morning,English/Amharic,Analyzed case studies
Nahom Tesfaye,A,Male,https://www.youtube.com/@nesoacademy,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Fikirte Hailu,A+,Male,https://online.princeton.edu/computer-architecture,Self-Testing,11,Night,English/Amharic,Practiced past exams
Mulat Worku,A,Male,https://www.youtube.com/@ADevStory,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Fikirte Seid,A+,Male,https://www.youtube.com/@EmmersiveLearning,Case Studies,18,Evening,English/Amharic,Joined online study groups
Ruth Asrat,A+,Male,https://online.princeton.edu/computer-architecture,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Alem Amare,A+,Female,https://www.edx.org/learn/computer-architecture,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
Frehiwot Assefa,A,Female,https://www.youtube.com/@nesoacademy,Video Summaries,8,Morning,English/Amharic,Analyzed case studies
Bethel Tadesse,A+,Female,https://online.princeton.edu/computer-architecture,Practice Quizzes,17,Night,English/Amharic,Drew diagrams
Abebe Shimuye,A+,Male,https://www.youtube.com/@ADevStory,Mind Mapping,16,Afternoon,English/Amharic,Practiced past exams
Sifan weldehawaryat,A,Male,https://www.youtube.com/@freecodecamp,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Bethel Abebe,A,Female,https://www.edx.org/learn/computer-architecture,Flashcards,10,Morning,English/Amharic,Joined online study groups
Fikirte Tesfaye,A+,Male,https://www.youtube.com/@GateSmashers,Self-Testing,5,Afternoon,English/Amharic,Used Anki flashcards
Selamawit Seid,A+,Male,https://online.princeton.edu/computer-architecture,Group Study,10,Night,English/Amharic,Wrote summaries
Sifan weldehawaryat,A,Female,https://www.edx.org/learn/computer-architecture,Group Study,14,Night,English/Amharic,Focused on documentaries
Sifan Assefa,A+,Female,https://study.com/academy/course/computer-science-306-computer-architecture.html,Video Summaries,19,Morning,English/Amharic,Timed simulations
Bela Tadesse,A+,Male,https://www.youtube.com/@ADevStory,Video Summaries,6,Evening,English/Amharic,Joined online study groups
Abiy Getachew,A,Female,https://www.youtube.com/@GateSmashers,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Meklit Mekonnen,A+,Male,https://study.com/academy/course/computer-science-306-computer-architecture.html,Flashcards,14,Evening,English/Amharic,Timed simulations
Yemesrach Jenberu,A+,Female,https://www.codecademy.com/learn/computer-architecture,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Sewit Lemma,A+,Male,https://www.youtube.com/@EmmersiveLearning,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Temesgen Assefa,A+,Male,https://www.youtube.com/@nesoacademy,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Kidane Tadesse,A,Male,https://www.youtube.com/@nesoacademy,Group Study,6,Night,English/Amharic,Wrote summaries
Abebe Getachew,A+,Male,https://study.com/academy/course/computer-science-306-computer-architecture.html,Mind Mapping,16,Morning,English/Amharic,Drew diagrams
Marta Assefa,A,Male,https://www.codecademy.com/learn/computer-architecture,Spaced Repetition,19,Evening,English/Amharic,Analyzed case studies
Rahel Assefa,A+,Female,https://study.com/academy/course/computer-science-306-computer-architecture.html,Practice Quizzes,11,Afternoon,English/Amharic,Focused on documentaries
Alem Mekonnen,A+,Female,https://study.com/academy/course/computer-science-306-computer-architecture.html,Practice Quizzes,19,Afternoon,English/Amharic,Practiced past exams
Alem Abebe,A+,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Abel Jenberu,A+,Female,https://www.youtube.com/@AnishSaha_,Group Study,9,Afternoon,English/Amharic,Drew diagrams
Tewodros Tadesse,A,Male,https://study.com/academy/course/computer-science-306-computer-architecture.html,Practice Quizzes,19,Morning,English/Amharic,Analyzed case studies
Zewditu Asrat,A,Female,https://www.youtube.com/@AnishSaha_,Group Study,8,Night,English/Amharic,Timed simulations
Selamawit Tesfaye,A+,Female,https://www.youtube.com/@GateSmashers,Practice Quizzes,7,Morning,English/Amharic,Joined online study groups
Senait Shimuye,A,Male,https://www.youtube.com/@EngineeringInsiders,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Ephrem Tadesse,A,Female,https://www.codecademy.com/learn/computer-architecture,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Kiros Asrat,A+,Male,https://www.youtube.com/@nesoacademy,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Ruth Worku,A+,Female,https://www.youtube.com/@EngineeringInsiders,Case Studies,18,Night,English/Amharic,Focused on documentaries
Kidane Girma,A,Male,https://www.youtube.com/@freecodecamp,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Alem Tesfaye,A,Female,https://www.codecademy.com/learn/computer-architecture,Case Studies,9,Night,English/Amharic,Analyzed case studies
Tigist Amare,A,Female,https://online.princeton.edu/computer-architecture,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Bethel Kebede,A,Male,https://www.youtube.com/@GateSmashers,Peer Teaching,19,Afternoon,English/Amharic,Focused on documentaries
Abiy weldehawaryat,A+,Female,https://www.youtube.com/@ADevStory,Self-Testing,9,Afternoon,English/Amharic,Practiced past exams
Yared Getachew,A,Male,https://www.youtube.com/@EngineeringInsiders,Flashcards,13,Morning,English/Amharic,Joined online study groups
Yemesrach Lemma,A,Female,https://www.youtube.com/@AnishSaha_,Group Study,11,Morning,English/Amharic,Analyzed case studies
Selamawit Fentaw,A,Male,https://www.youtube.com/@AnishSaha_,Group Study,19,Afternoon,English/Amharic,Focused on documentaries
Tsehay Asrat,A+,Female,https://www.youtube.com/@EngineeringInsiders,Spaced Repetition,18,Night,English/Amharic,Drew diagrams
Tewodros Worku,A+,Female,https://www.youtube.com/@ADevStory,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Dawit Fentaw,A,Female,https://www.youtube.com/@nesoacademy,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Temesgen Asrat,A+,Male,https://study.com/academy/course/computer-science-306-computer-architecture.html,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Abel Assefa,A,Female,https://www.youtube.com/@GateSmashers,Group Study,6,Night,English/Amharic,Used Anki flashcards
Temesgen Zinabu,A+,Male,https://www.youtube.com/@LearnComputerScience,Video Summaries,11,Evening,English/Amharic,Used Anki flashcards
Frehiwot Hailu,A+,Male,https://www.youtube.com/@LearnComputerScience,Self-Testing,6,Night,English/Amharic,Color-coded notes
Ruth Abebe,A+,Female,https://online.princeton.edu/computer-architecture,Group Study,15,Morning,English/Amharic,Joined online study groups
Ephrem Tesfaye,A,Male,https://www.youtube.com/@ADevStory,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Senait weldehawaryat,A+,Female,https://www.youtube.com/@ADevStory,Video Summaries,5,Evening,English/Amharic,Used Anki flashcards
Bethel Jenberu,A+,Male,https://www.youtube.com/@GateSmashers,Flashcards,12,Night,English/Amharic,Color-coded notes
Abebe Fentaw,A+,Male,https://www.youtube.com/@freecodecamp,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Rahel Worku,A+,Female,https://www.youtube.com/@freecodecamp,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Bela Assefa,A+,Male,https://www.youtube.com/@AnishSaha_,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Abel Abebe,A,Male,https://www.youtube.com/@AnishSaha_,Group Study,8,Night,English/Amharic,Wrote summaries
Frehiwot Worku,A+,Male,https://www.youtube.com/@GateSmashers,Practice Quizzes,7,Night,English/Amharic,Practiced past exams
Yared Asrat,A+,Female,https://study.com/academy/course/computer-science-306-computer-architecture.html,Group Study,10,Afternoon,English/Amharic,Wrote summaries
Marta Worku,A,Male,https://online.princeton.edu/computer-architecture,Group Study,18,Afternoon,English/Amharic,Timed simulations
Bela Worku,A+,Male,https://online.princeton.edu/computer-architecture,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Temesgen weldehawaryat,A+,Male,https://online.princeton.edu/computer-architecture,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Jemal Asrat,A+,Female,https://www.youtube.com/@EmmersiveLearning,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Marta Abebe,A+,Male,https://www.youtube.com/@ADevStory,Group Study,19,Morning,English/Amharic,Timed simulations
Eden Shimuye,A+,Male,https://www.edx.org/learn/computer-architecture,Self-Testing,7,Evening,English/Amharic,Practiced past exams
Bethel Asrat,A+,Male,https://www.youtube.com/@GateSmashers,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Kassa Amare,A,Male,https://www.youtube.com/@LearnComputerScience,Spaced Repetition,5,Morning,English/Amharic,Drew diagrams
Yared Mekonnen,A+,Male,https://www.youtube.com/@nesoacademy,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Yemesrach weldehawaryat,A+,Male,https://www.youtube.com/@freecodecamp,Practice Quizzes,15,Night,English/Amharic,Color-coded notes
Seyoum Jenberu,A,Female,https://www.youtube.com/@LearnComputerScience,Practice Quizzes,6,Morning,English/Amharic,Color-coded notes
Abiy Mekonnen,A+,Female,https://www.youtube.com/@nesoacademy,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Dawit Abebe,A,Male,https://www.youtube.com/@freecodecamp,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Getachew,A+,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,Male,https://www.youtube.com/@LearnComputerScience,Video Summaries,13,Evening,English/Amharic,Joined online study groups
Selamawit Fentaw,A+,Male,https://www.youtube.com/@LearnComputerScience,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Ephrem Girma,A+,Female,https://www.youtube.com/@AnishSaha_,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Sewit Mekonnen,A,Male,https://www.youtube.com/@nesoacademy,Case Studies,9,Evening,English/Amharic,Color-coded notes
Fikirte Mekonnen,A+,Male,https://www.youtube.com/@EmmersiveLearning,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Selamawit Hailu,A+,Male,https://www.youtube.com/@EngineeringInsiders,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Yemesrach Hailu,A,Female,https://www.youtube.com/@LearnComputerScience,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Tigist Girma,A+,Female,https://www.codecademy.com/learn/computer-architecture,Case Studies,13,Afternoon,English/Amharic,Drew diagrams
Kebede Girma,A+,Female,https://www.youtube.com/@GateSmashers,Case Studies,9,Evening,English/Amharic,Drew diagrams
Senait Shimuye,A+,Female,https://www.youtube.com/@GateSmashers,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Hana Shimuye,A,Male,https://www.codecademy.com/learn/computer-architecture,Video Summaries,15,Night,English/Amharic,Focused on documentaries
Hana Tadesse,A+,Male,https://www.edx.org/learn/computer-architecture,Spaced Repetition,14,Morning,English/Amharic,Focused on documentaries
Kebede Abebe,A,Female,https://www.youtube.com/@ADevStory,Flashcards,15,Night,English/Amharic,Practiced past exams
Abebe weldehawaryat,A+,Female,https://www.youtube.com/@freecodecamp,Group Study,10,Afternoon,English/Amharic,Joined online study groups
Bela Kebede,A+,Male,https://www.youtube.com/@ADevStory,Peer Teaching,15,Morning,English/Amharic,Focused on documentaries
Eden Getachew,A,Male,https://www.youtube.com/@LearnComputerScience,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Mekonnen Amare,A,Female,https://www.youtube.com/@EmmersiveLearning,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Hana Fentaw,A,Male,https://study.com/academy/course/computer-science-306-computer-architecture.html,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Abiy Hailu,A+,Female,https://www.youtube.com/@ADevStory,Group Study,19,Morning,English/Amharic,Used Anki flashcards
Marta Assefa,A+,Female,https://www.youtube.com/@LearnComputerScience,Self-Testing,6,Morning,English/Amharic,Timed simulations
Kidane Worku,A,Female,https://www.youtube.com/@freecodecamp,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Yemesrach Amare,A,Male,https://www.youtube.com/@freecodecamp,Self-Testing,7,Night,English/Amharic,Wrote summaries
Marta Mekonnen,A+,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Tigist Girma,A+,Male,https://online.princeton.edu/computer-architecture,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Yared Hailu,A+,Female,https://www.youtube.com/@nesoacademy,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Nahom Mekonnen,A+,Male,https://www.edx.org/learn/computer-architecture,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Kiros Tadesse,A+,Female,https://www.youtube.com/@ADevStory,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Mihret Hailu,A+,Female,https://online.princeton.edu/computer-architecture,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Abebe Assefa,A+,Male,https://www.youtube.com/@ADevStory,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Senait Assefa,A,Male,https://www.youtube.com/@EmmersiveLearning,Self-Testing,19,Morning,English/Amharic,Timed simulations
Kassa Kebede,A,Female,https://www.youtube.com/@EmmersiveLearning,Flashcards,15,Night,English/Amharic,Drew diagrams
Abebe Girma,A+,Female,https://www.youtube.com/@GateSmashers,Self-Testing,11,Night,English/Amharic,Practiced past exams
Samuel Fentaw,A+,Female,https://study.com/academy/course/computer-science-306-computer-architecture.html,Mind Mapping,13,Afternoon,English/Amharic,Timed simulations
Selamawit Lemma,A+,Female,https://www.youtube.com/@freecodecamp,Spaced Repetition,13,Evening,English/Amharic,Practiced past exams
Mekonnen Tesfaye,A+,Female,https://www.youtube.com/@nesoacademy,Group Study,7,Night,English/Amharic,Color-coded notes
Alem Tadesse,A,Male,https://www.codecademy.com/learn/computer-architecture,Self-Testing,8,Afternoon,English/Amharic,Joined online study groups
Girmay Asrat,A+,Male,https://study.com/academy/course/computer-science-306-computer-architecture.html,Self-Testing,7,Morning,English/Amharic,Focused on documentaries
Hana Shimuye,A+,Female,https://www.codecademy.com/learn/computer-architecture,Flashcards,15,Evening,English/Amharic,Focused on documentaries
Kassa Worku,A,Male,https://www.youtube.com/@EmmersiveLearning,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Nahom Jenberu,A,Male,https://www.youtube.com/@ADevStory,Practice Quizzes,12,Night,English/Amharic,Focused on documentaries
Atnafu Tadesse,A,Female,https://www.youtube.com/@LearnComputerScience,Practice Quizzes,12,Night,English/Amharic,Used Anki flashcards
Sewit Zinabu,A,Male,https://www.codecademy.com/learn/computer-architecture,Flashcards,14,Night,English/Amharic,Drew diagrams
Birtukan Assefa,A+,Female,https://www.codecademy.com/learn/computer-architecture,Practice Quizzes,19,Evening,English/Amharic,Joined online study groups
Kiros Amare,A,Female,https://www.youtube.com/@GateSmashers,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Jemal Jenberu,A,Female,https://online.princeton.edu/computer-architecture,Group Study,17,Evening,English/Amharic,Drew diagrams
Mulat Amare,A+,Female,https://www.youtube.com/@GateSmashers,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tsehay Kebede,A,Male,https://www.youtube.com/@nesoacademy,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://online.princeton.edu/computer-architecture,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Hana Amare,A,Male,https://www.youtube.com/@EngineeringInsiders,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Yared Getachew,A,Male,https://www.youtube.com/@AnishSaha_,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Abebe Worku,A+,Male,https://study.com/academy/course/computer-science-306-computer-architecture.html,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A,Male,https://online.princeton.edu/computer-architecture,Group Study,16,Morning,English/Amharic,Joined online study groups
Abiy Seid,A+,Female,https://www.youtube.com/@EngineeringInsiders,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@ADevStory,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Rahel Hailu,A+,Female,https://online.princeton.edu/computer-architecture,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Samuel Worku,A+,Female,https://www.youtube.com/@AnishSaha_,Case Studies,7,Morning,English/Amharic,Joined online study groups
Kassa Tesfaye,A,Male,https://www.codecademy.com/learn/computer-architecture,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Fikirte Zinabu,A,Male,https://online.princeton.edu/computer-architecture,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Tewodros weldehawaryat,A,Male,https://www.youtube.com/@nesoacademy,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
Zelalem Worku,A+,Female,https://study.com/academy/course/computer-science-306-computer-architecture.html,Self-Testing,5,Night,English/Amharic,Drew diagrams
Jemal weldehawaryat,A+,Male,https://www.youtube.com/@LearnComputerScience,Self-Testing,5,Night,English/Amharic,Timed simulations
Zelalem Worku,A+,Female,https://online.princeton.edu/computer-architecture,Peer Teaching,5,Afternoon,English/Amharic,Wrote summaries
Seyoum Mekonnen,A,Female,https://www.youtube.com/@nesoacademy,Spaced Repetition,13,Morning,English/Amharic,Used Anki flashcards
Nahom Amare,A,Male,https://www.edx.org/learn/computer-architecture,Mind Mapping,19,Afternoon,English/Amharic,Analyzed case studies
Marta Jenberu,A+,Male,https://www.youtube.com/@ADevStory,Video Summaries,13,Afternoon,English/Amharic,Timed simulations
Abebe Zinabu,A+,Female,https://www.youtube.com/@LearnComputerScience,Mind Mapping,16,Afternoon,English/Amharic,Practiced past exams
