Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Ruth Asrat,A+,Male,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Alem Amare,A+,Female,https://www.youtube.com/@freecodecamp,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
Frehiwot Assefa,A,Female,https://www.udemy.com/topic/operating-system-creation/?srsltid=AfmBOoponSWgMjcPIAFBQ1kcHwW5kPN9k-1ELA0vOnjaDsIp0RKORXze,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Birtukan Tadesse,A+,Female,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Video Summaries,11,Evening,English/Amharic,Color-coded notes
Abebe Tesfaye,A,Female,https://www.youtube.com/@GateSmashers,Self-Testing,11,Morning,English/Amharic,Color-coded notes
Nahom Jenberu,A,Male,https://www.youtube.com/@freecodecamp,Flashcards,10,Afternoon,English/Amharic,Joined online study groups
Zewditu Asrat,A+,Female,https://www.youtube.com/@Fireship,Practice Quizzes,8,Morning,English/Amharic,Focused on documentaries
Abiy Zinabu,A,Male,https://www.youtube.com/@nesoacademy,Flashcards,10,Afternoon,English/Amharic,Color-coded notes
Zewditu Asrat,A,Female,https://www.udemy.com/topic/operating-system-creation/?srsltid=AfmBOoponSWgMjcPIAFBQ1kcHwW5kPN9k-1ELA0vOnjaDsIp0RKORXze,Group Study,10,Night,English/Amharic,Wrote summaries
Sifan weldehawaryat,A,Female,https://www.youtube.com/@GateSmashers,Mind Mapping,16,Night,English/Amharic,Joined online study groups
Jemal Kebede,A+,Female,https://www.udacity.com/course/operating-systems--ud923,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Nahom Seid,A,Female,https://www.youtube.com/@Fireship,Video Summaries,6,Evening,English/Amharic,Joined online study groups
Abiy Getachew,A,Female,https://www.tutorialspoint.com/operating_system/index.htm,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Meklit Mekonnen,A+,Male,https://www.youtube.com/@codingshuttle,Flashcards,14,Evening,English/Amharic,Timed simulations
Yemesrach Jenberu,A+,Female,https://www.youtube.com/@5MinutesEngineering,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Sewit Lemma,A+,Male,https://www.youtube.com/@crashcourse,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Temesgen Assefa,A+,Male,https://www.udacity.com/course/operating-systems--ud923,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Kidane Tadesse,A,Male,https://www.udacity.com/course/operating-systems--ud923,Group Study,6,Night,English/Amharic,Wrote summaries
Abebe Getachew,A+,Male,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Spaced Repetition,10,Night,English/Amharic,Joined online study groups
Kiros Jenberu,A,Male,https://www.edx.org/learn/operating-systems,Flashcards,9,Afternoon,English/Amharic,Focused on documentaries
Kalkidan Fentaw,A+,Female,https://www.youtube.com/@makingITsimple1,Video Summaries,6,Afternoon,English/Amharic,Focused on documentaries
Kiros Worku,A+,Male,https://www.youtube.com/@makingITsimple1,Peer Teaching,13,Afternoon,English/Amharic,Used Anki flashcards
Kassa Worku,A,Male,https://www.youtube.com/@freecodecamp,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Abel Jenberu,A+,Female,https://www.youtube.com/@crashcourse,Mind Mapping,10,Morning,English/Amharic,Focused on documentaries
Nahom Asrat,A+,Male,https://www.edx.org/learn/operating-systems,Self-Testing,11,Evening,English/Amharic,Drew diagrams
Zewditu weldehawaryat,A,Female,https://www.youtube.com/@Fireship,Practice Quizzes,15,Morning,English/Amharic,Focused on documentaries
Mulat Assefa,A,Female,https://www.youtube.com/@freecodecamp,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Ephrem Tadesse,A,Female,https://www.edx.org/learn/operating-systems,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Kiros Asrat,A+,Male,https://www.udacity.com/course/operating-systems--ud923,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Ruth Worku,A+,Female,https://www.coursera.org/courses?query=operating%20system,Case Studies,18,Night,English/Amharic,Focused on documentaries
Kidane Girma,A,Male,https://www.youtube.com/@SleepStudy,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Alem Tesfaye,A,Female,https://www.youtube.com/@crashcourse,Case Studies,13,Morning,English/Amharic,Analyzed case studies
Yemesrach Hailu,A,Male,https://www.youtube.com/@JennyslecturesCSIT,Practice Quizzes,13,Morning,English/Amharic,Focused on documentaries
Abiy Kebede,A+,Female,https://www.edx.org/learn/operating-systems,Group Study,12,Morning,English/Amharic,Color-coded notes
Mekonnen Zinabu,A,Female,https://www.youtube.com/@makingITsimple1,Group Study,15,Morning,English/Amharic,Drew diagrams
Temesgen Abebe,A,Male,https://www.youtube.com/@freecodecamp,Video Summaries,11,Night,English/Amharic,Practiced past exams
Kiros Asrat,A,Female,https://www.youtube.com/@5MinutesEngineering,Case Studies,7,Evening,English/Amharic,Wrote summaries
Temesgen Kebede,A+,Female,https://www.youtube.com/@makingITsimple1,Peer Teaching,16,Evening,English/Amharic,Practiced past exams
Rahel Lemma,A+,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,18,Morning,English/Amharic,Focused on documentaries
Rahel Asrat,A+,Male,https://www.tutorialspoint.com/operating_system/index.htm,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Dawit Fentaw,A,Female,https://www.udacity.com/course/operating-systems--ud923,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Temesgen Asrat,A+,Male,https://www.youtube.com/@codingshuttle,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Abel Assefa,A,Female,https://www.youtube.com/@makingITsimple1,Group Study,6,Night,English/Amharic,Used Anki flashcards
Temesgen Zinabu,A+,Male,https://www.edx.org/learn/operating-systems,Group Study,10,Evening,English/Amharic,Color-coded notes
Kiros Jenberu,A+,Female,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Mind Mapping,18,Morning,English/Amharic,Wrote summaries
Kalkidan Zinabu,A,Male,https://www.youtube.com/@Fireship,Spaced Repetition,12,Night,English/Amharic,Drew diagrams
Mihret weldehawaryat,A+,Male,https://www.coursera.org/courses?query=operating%20system,Practice Quizzes,9,Morning,English/Amharic,Joined online study groups
Mulat Girma,A+,Female,https://www.tutorialspoint.com/operating_system/index.htm,Self-Testing,6,Night,English/Amharic,Wrote summaries
Abebe weldehawaryat,A,Male,https://www.youtube.com/@freecodecamp,Spaced Repetition,11,Evening,English/Amharic,Used Anki flashcards
Bethel Jenberu,A+,Male,https://www.youtube.com/@makingITsimple1,Flashcards,12,Night,English/Amharic,Color-coded notes
Abebe Fentaw,A+,Male,https://www.youtube.com/@SleepStudy,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Rahel Worku,A+,Female,https://www.youtube.com/@SleepStudy,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Bela Assefa,A+,Male,https://www.youtube.com/@JennyslecturesCSIT,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Abel Abebe,A,Male,https://www.edx.org/learn/operating-systems,Peer Teaching,17,Night,English/Amharic,Practiced past exams
Rahel weldehawaryat,A,Male,https://www.youtube.com/@JennyslecturesCSIT,Mind Mapping,15,Evening,English/Amharic,Color-coded notes
Fikirte Kebede,A+,Male,https://www.youtube.com/@crashcourse,Peer Teaching,15,Afternoon,English/Amharic,Wrote summaries
Alem Lemma,A+,Male,https://www.coursera.org/courses?query=operating%20system,Group Study,18,Afternoon,English/Amharic,Timed simulations
Bela Worku,A+,Male,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Temesgen weldehawaryat,A+,Male,https://www.youtube.com/@5MinutesEngineering,Video Summaries,7,Morning,English/Amharic,Wrote summaries
Jemal Asrat,A+,Female,https://www.youtube.com/@crashcourse,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Marta Abebe,A+,Male,https://www.youtube.com/@GateSmashers,Flashcards,19,Morning,English/Amharic,Joined online study groups
Eden Shimuye,A+,Male,https://www.youtube.com/@5MinutesEngineering,Practice Quizzes,19,Night,English/Amharic,Timed simulations
Yared Asrat,A+,Male,https://www.youtube.com/@makingITsimple1,Spaced Repetition,15,Evening,English/Amharic,Color-coded notes
Kassa Amare,A,Male,https://www.youtube.com/@nesoacademy,Spaced Repetition,17,Evening,English/Amharic,Drew diagrams
Yared Mekonnen,A+,Male,https://www.udacity.com/course/operating-systems--ud923,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Yemesrach weldehawaryat,A+,Male,https://www.tutorialspoint.com/operating_system/index.htm,Case Studies,7,Evening,English/Amharic,Wrote summaries
Mulat Jenberu,A,Female,https://www.udemy.com/topic/operating-system-creation/?srsltid=AfmBOoponSWgMjcPIAFBQ1kcHwW5kPN9k-1ELA0vOnjaDsIp0RKORXze,Group Study,7,Afternoon,English/Amharic,Used Anki flashcards
Ephrem Fentaw,A+,Female,https://www.udacity.com/course/operating-systems--ud923,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Dawit Abebe,A,Male,https://www.youtube.com/@SleepStudy,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Getachew,A+,Male,https://www.youtube.com/@SleepStudy,Group Study,5,Morning,English/Amharic,Analyzed case studies
Selamawit weldehawaryat,A,Male,https://www.youtube.com/@crashcourse,Practice Quizzes,7,Morning,English/Amharic,Wrote summaries
Girmay Tesfaye,A,Female,https://www.coursera.org/courses?query=operating%20system,Peer Teaching,8,Morning,English/Amharic,Drew diagrams
Mulugeta Girma,A,Female,https://www.youtube.com/@SleepStudy,Case Studies,5,Evening,English/Amharic,Joined online study groups
Mulat Seid,A,Female,https://www.youtube.com/@makingITsimple1,Spaced Repetition,19,Morning,English/Amharic,Practiced past exams
Kalkidan Shimuye,A+,Male,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Peer Teaching,9,Morning,English/Amharic,Drew diagrams
Kiros Zinabu,A+,Female,https://www.youtube.com/@Fireship,Peer Teaching,14,Afternoon,English/Amharic,Wrote summaries
Tigist Shimuye,A+,Male,https://www.coursera.org/courses?query=operating%20system,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Tigist Girma,A+,Female,https://www.tutorialspoint.com/operating_system/index.htm,Self-Testing,11,Morning,English/Amharic,Drew diagrams
Yemesrach Asrat,A+,Female,https://www.tutorialspoint.com/operating_system/index.htm,Mind Mapping,11,Morning,English/Amharic,Drew diagrams
Senait Shimuye,A+,Female,https://www.youtube.com/@makingITsimple1,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Hana Shimuye,A,Male,https://www.youtube.com/@freecodecamp,Group Study,6,Night,English/Amharic,Timed simulations
Birtukan Shimuye,A+,Female,https://www.coursera.org/courses?query=operating%20system,Mind Mapping,16,Afternoon,English/Amharic,Used Anki flashcards
Fikirte Fentaw,A,Male,https://www.youtube.com/@codingshuttle,Group Study,15,Night,English/Amharic,Practiced past exams
Abebe weldehawaryat,A+,Female,https://www.edx.org/learn/operating-systems,Group Study,10,Afternoon,English/Amharic,Joined online study groups
Bela Kebede,A+,Male,https://www.youtube.com/@Fireship,Peer Teaching,15,Morning,English/Amharic,Focused on documentaries
Eden Getachew,A,Male,https://www.youtube.com/@GateSmashers,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Mekonnen Amare,A,Female,https://www.youtube.com/@crashcourse,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Hana Fentaw,A,Male,https://www.udacity.com/course/operating-systems--ud923,Spaced Repetition,14,Morning,English/Amharic,Analyzed case studies
Abiy Hailu,A+,Female,https://www.youtube.com/@GateSmashers,Flashcards,5,Evening,English/Amharic,Joined online study groups
Zewditu Lemma,A+,Female,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Self-Testing,17,Afternoon,English/Amharic,Analyzed case studies
Tigist Amare,A,Male,https://www.youtube.com/@SleepStudy,Self-Testing,7,Night,English/Amharic,Wrote summaries
Marta Mekonnen,A+,Female,https://www.youtube.com/@SleepStudy,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Tigist Girma,A+,Male,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Yared Hailu,A+,Female,https://www.udacity.com/course/operating-systems--ud923,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Nahom Mekonnen,A+,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Kiros Tadesse,A+,Female,https://www.youtube.com/@Fireship,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Mihret Hailu,A+,Female,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Abebe Assefa,A+,Male,https://www.youtube.com/@Fireship,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Senait Assefa,A,Male,https://www.coursera.org/courses?query=operating%20system,Self-Testing,19,Morning,English/Amharic,Timed simulations
Kassa Kebede,A,Female,https://www.youtube.com/@crashcourse,Flashcards,15,Night,English/Amharic,Drew diagrams
Abebe Girma,A+,Female,https://www.tutorialspoint.com/operating_system/index.htm,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Dawit weldehawaryat,A+,Male,https://www.tutorialspoint.com/operating_system/index.htm,Mind Mapping,13,Afternoon,English/Amharic,Timed simulations
Selamawit Lemma,A+,Female,https://www.edx.org/learn/operating-systems,Case Studies,5,Morning,English/Amharic,Color-coded notes
Tsehay Jenberu,A,Female,https://www.youtube.com/@Fireship,Mind Mapping,6,Afternoon,English/Amharic,Used Anki flashcards
Kassa Tesfaye,A+,Female,https://www.tutorialspoint.com/operating_system/index.htm,Group Study,17,Evening,English/Amharic,Timed simulations
Eden Kebede,A+,Female,https://www.youtube.com/@codingshuttle,Self-Testing,12,Evening,English/Amharic,Timed simulations
Selamawit Getachew,A+,Male,https://www.edx.org/learn/operating-systems,Group Study,13,Morning,English/Amharic,Focused on documentaries
Kassa Worku,A,Male,https://www.youtube.com/@crashcourse,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Nahom Jenberu,A,Male,https://www.youtube.com/@Fireship,Group Study,12,Afternoon,English/Amharic,Wrote summaries
Lidia Tadesse,A,Female,https://www.udemy.com/topic/operating-system-creation/?srsltid=AfmBOoponSWgMjcPIAFBQ1kcHwW5kPN9k-1ELA0vOnjaDsIp0RKORXze,Group Study,16,Morning,English/Amharic,Timed simulations
Nahom Asrat,A,Male,https://www.youtube.com/@freecodecamp,Peer Teaching,19,Evening,English/Amharic,Drew diagrams
Birtukan Assefa,A+,Female,https://www.youtube.com/@freecodecamp,Flashcards,18,Evening,English/Amharic,Focused on documentaries
Fikirte Getachew,A+,Male,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Jemal Jenberu,A,Female,https://www.tutorialspoint.com/operating_system/index.htm,Practice Quizzes,10,Evening,English/Amharic,Analyzed case studies
Abel Zinabu,A+,Male,https://www.edx.org/learn/operating-systems,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tsehay Kebede,A,Male,https://www.udacity.com/course/operating-systems--ud923,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://www.edx.org/learn/operating-systems,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Hana Amare,A,Male,https://www.youtube.com/@freecodecamp,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Yared Getachew,A,Male,https://www.youtube.com/@JennyslecturesCSIT,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Abebe Worku,A+,Male,https://www.youtube.com/@codingshuttle,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A,Male,https://www.geeksforgeeks.org/5-operating-system-concepts-you-should-know-as-a-developer/,Group Study,16,Morning,English/Amharic,Joined online study groups
Abiy Seid,A+,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@Fireship,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Rahel Hailu,A+,Female,https://www.coursera.org/courses?query=operating%20system,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Samuel Worku,A+,Female,https://www.youtube.com/@SleepStudy,Practice Quizzes,17,Night,English/Amharic,Joined online study groups
Kassa Tesfaye,A,Male,https://www.coursera.org/courses?query=operating%20system,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Fikirte Zinabu,A,Male,https://www.youtube.com/@makingITsimple1,Group Study,12,Evening,English/Amharic,Used Anki flashcards
Samuel Mekonnen,A+,Female,https://www.coursera.org/courses?query=operating%20system,Video Summaries,15,Morning,English/Amharic,Timed simulations
Bela Lemma,A+,Male,https://www.youtube.com/@5MinutesEngineering,Spaced Repetition,16,Morning,English/Amharic,Drew diagrams
Yemesrach Abebe,A+,Female,https://www.youtube.com/@nesoacademy,Mind Mapping,5,Morning,English/Amharic,Timed simulations
Nahom Abebe,A+,Female,https://www.youtube.com/@SleepStudy,Mind Mapping,10,Evening,English/Amharic,Focused on documentaries
Rahel Getachew,A,Female,https://www.udacity.com/course/operating-systems--ud923,Group Study,15,Morning,English/Amharic,Color-coded notes
Yohannes Zinabu,A+,Male,https://www.youtube.com/@5MinutesEngineering,Mind Mapping,16,Night,English/Amharic,Wrote summaries
Sifan Worku,A+,Male,https://www.youtube.com/@codingshuttle,Peer Teaching,8,Afternoon,English/Amharic,Drew diagrams
Yared Tesfaye,A,Female,https://www.youtube.com/@freecodecamp,Mind Mapping,10,Night,English/Amharic,Analyzed case studies
Hana Tadesse,A+,Male,https://www.coursera.org/courses?query=operating%20system,Peer Teaching,17,Night,English/Amharic,Analyzed case studies
Seyoum Fentaw,A,Female,https://www.youtube.com/@crashcourse,Group Study,13,Evening,English/Amharic,Color-coded notes
Sifan Shimuye,A+,Male,https://www.edx.org/learn/operating-systems,Spaced Repetition,11,Night,English/Amharic,Used Anki flashcards
Kiros Assefa,A,Female,https://www.udacity.com/course/operating-systems--ud923,Practice Quizzes,13,Night,English/Amharic,Joined online study groups
Girmay Kebede,A+,Female,https://www.youtube.com/@JennyslecturesCSIT,Video Summaries,11,Afternoon,English/Amharic,Color-coded notes
