Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Meklit Tadesse,A+,Male,https://www.youtube.com/@programmingwithmosh,Group Study,15,Morning,English/Amharic,Joined online study groups
Kiros Fentaw,A,Female,https://www.youtube.com/@SimplilearnOfficial,Video Summaries,12,Morning,English/Amharic,Practiced past exams
Marta Jenberu,A,Female,https://www.youtube.com/@VTUeShikshanaProgramme,Mind Mapping,7,Morning,English/Amharic,Joined online study groups
Marta Jenberu,A,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Video Summaries,11,Morning,English/Amharic,Used Anki flashcards
Meklit Fentaw,A+,Male,https://www.youtube.com/@smartherd,Video Summaries,11,Night,English/Amharic,Analyzed case studies
Samuel Jenberu,A+,Female,https://www.tutorialspoint.com/android/index.htm,Peer Teaching,6,Afternoon,English/Amharic,Drew diagrams
Samuel Seid,A+,Male,https://www.youtube.com/@smartherd,Video Summaries,17,Evening,English/Amharic,Practiced past exams
Belay Fentaw,A+,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Peer Teaching,11,Night,English/Amharic,Timed simulations
Kiros weldehawaryat,A,Female,https://www.youtube.com/@programmingtraining2186,Spaced Repetition,15,Night,English/Amharic,Timed simulations
Yemesrach Mekonnen,A+,Female,https://www.youtube.com/@MasterCodingTeam,Practice Quizzes,11,Night,English/Amharic,Timed simulations
Abiy Jenberu,A,Female,https://www.youtube.com/@smartherd,Flashcards,9,Night,English/Amharic,Analyzed case studies
Yohannes Zinabu,A,Female,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Peer Teaching,12,Afternoon,English/Amharic,Wrote summaries
Kiros Asrat,A+,Female,https://www.youtube.com/@programmingwithmosh,Group Study,8,Afternoon,English/Amharic,Color-coded notes
Kebede Tesfaye,A+,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Mind Mapping,10,Evening,English/Amharic,Timed simulations
Belay Abebe,A,Female,https://www.tutorialspoint.com/android/index.htm,Peer Teaching,12,Night,English/Amharic,Wrote summaries
Dawit Tesfaye,A+,Male,https://www.youtube.com/@smartherd,Practice Quizzes,10,Evening,English/Amharic,Drew diagrams
Jemal Lemma,A+,Male,https://www.youtube.com/@programmingwithmosh,Group Study,15,Evening,English/Amharic,Focused on documentaries
Senait Abebe,A+,Female,https://www.geeksforgeeks.org/android-tutorial/,Flashcards,16,Morning,English/Amharic,Color-coded notes
Sofia Tesfaye,A+,Female,https://www.geeksforgeeks.org/android-tutorial/,Flashcards,10,Evening,English/Amharic,Timed simulations
Girmay Jenberu,A+,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Spaced Repetition,8,Evening,English/Amharic,Joined online study groups
Mihret Abebe,A,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Self-Testing,14,Evening,English/Amharic,Drew diagrams
Mohammed weldehawaryat,A,Female,https://www.youtube.com/@programmingwithmosh,Case Studies,6,Evening,English/Amharic,Focused on documentaries
Marta Jenberu,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Video Summaries,11,Morning,English/Amharic,Analyzed case studies
Marta Tesfaye,A,Female,https://www.youtube.com/@smartherd,Case Studies,13,Night,English/Amharic,Practiced past exams
Meklit weldehawaryat,A+,Female,https://www.youtube.com/@smartherd,Practice Quizzes,11,Evening,English/Amharic,Focused on documentaries
Chala Fentaw,A+,Male,https://www.youtube.com/@programmingwithmosh,Video Summaries,5,Night,English/Amharic,Drew diagrams
Hana Asrat,A,Male,https://www.youtube.com/@programmingtraining2186,Flashcards,16,Night,English/Amharic,Joined online study groups
Driba Kebede,A+,Female,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Practice Quizzes,11,Night,English/Amharic,Practiced past exams
Nahom Tadesse,A+,Female,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Spaced Repetition,12,Evening,English/Amharic,Color-coded notes
Bethel Assefa,A,Female,https://www.youtube.com/@VTUeShikshanaProgramme,Self-Testing,16,Morning,English/Amharic,Used Anki flashcards
Meklit Worku,A,Female,https://www.youtube.com/@programmingwithmosh,Self-Testing,12,Morning,English/Amharic,Joined online study groups
Meklit Seid,A+,Female,https://www.tutorialspoint.com/android/index.htm,Video Summaries,17,Evening,English/Amharic,Color-coded notes
Eden Seid,A,Female,https://www.youtube.com/@freecodecamp,Flashcards,19,Morning,English/Amharic,Practiced past exams
KedirTewodros Hailu,A,Female,https://www.tutorialspoint.com/android/index.htm,Case Studies,8,Morning,English/Amharic,Joined online study groups
Tsehay Shimuye,A+,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Peer Teaching,19,Afternoon,English/Amharic,Color-coded notes
Mihret Abebe,A+,Male,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Group Study,11,Afternoon,English/Amharic,Used Anki flashcards
Bethel Hailu,A,Female,https://www.geeksforgeeks.org/android-tutorial/,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Eden Tesfaye,A+,Female,https://www.youtube.com/@MasterCodingTeam,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Seyoum Jenberu,A+,Male,https://www.youtube.com/@MasterCodingTeam,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Sofia Mekonnen,A+,Male,https://www.youtube.com/@programmingtraining2186,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Belay Shimuye,A+,Female,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Rahel Jenberu,A+,Female,https://www.youtube.com/@VTUeShikshanaProgramme,Flashcards,16,Morning,English/Amharic,Analyzed case studies
Abel Tesfaye,A,Male,https://www.geeksforgeeks.org/android-tutorial/,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Marta Kebede,A,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Self-Testing,11,Night,English/Amharic,Practiced past exams
Zewditu Worku,A,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Belay Seid,A+,Male,https://www.tutorialspoint.com/android/index.htm,Case Studies,18,Evening,English/Amharic,Joined online study groups
Seyoum Asrat,A+,Male,https://www.youtube.com/@smartherd,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Hagos Amare,A+,Female,https://www.youtube.com/@MasterCodingTeam,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
KedirTewodros Assefa,A,Female,https://www.geeksforgeeks.org/android-tutorial/,Video Summaries,8,Morning,English/Amharic,Analyzed case studies
Yemesrach Tadesse,A+,Female,https://www.youtube.com/@smartherd,Practice Quizzes,17,Night,English/Amharic,Drew diagrams
Driba Shimuye,A+,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Mind Mapping,16,Afternoon,English/Amharic,Practiced past exams
Bethel weldehawaryat,A,Male,https://www.youtube.com/@VTUeShikshanaProgramme,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Marta Abebe,A,Female,https://www.youtube.com/@MasterCodingTeam,Flashcards,10,Morning,English/Amharic,Joined online study groups
Belay Tesfaye,A+,Male,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Self-Testing,5,Afternoon,English/Amharic,Used Anki flashcards
Sewit Tesfaye,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Group Study,10,Night,English/Amharic,Wrote summaries
Bethel weldehawaryat,A,Female,https://www.youtube.com/@MasterCodingTeam,Group Study,14,Night,English/Amharic,Focused on documentaries
Bethel Assefa,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Video Summaries,19,Morning,English/Amharic,Timed simulations
Kiros Tadesse,A+,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Video Summaries,6,Evening,English/Amharic,Joined online study groups
Mekonnen Getachew,A,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Meklit Mekonnen,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Flashcards,14,Evening,English/Amharic,Timed simulations
Mulat Jenberu,A+,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Kebede Lemma,A+,Male,https://www.tutorialspoint.com/android/index.htm,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Girmay Assefa,A+,Male,https://www.geeksforgeeks.org/android-tutorial/,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Zelalem Tadesse,A+,Female,https://www.geeksforgeeks.org/android-tutorial/,Spaced Repetition,12,Night,English/Amharic,Focused on documentaries
Bethel weldehawaryat,A,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Video Summaries,10,Evening,English/Amharic,Focused on documentaries
Eden Abebe,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Self-Testing,5,Night,English/Amharic,Analyzed case studies
Hana Assefa,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,11,Afternoon,English/Amharic,Focused on documentaries
Hagos Mekonnen,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,19,Afternoon,English/Amharic,Practiced past exams
Hagos Abebe,A+,Female,https://www.youtube.com/@VTUeShikshanaProgramme,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Birtukan Jenberu,A+,Female,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Group Study,9,Afternoon,English/Amharic,Drew diagrams
Sewit Getachew,A,Male,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,19,Morning,English/Amharic,Analyzed case studies
Nahom Asrat,A,Female,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Group Study,8,Night,English/Amharic,Timed simulations
Mohammed Tesfaye,A+,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Practice Quizzes,7,Morning,English/Amharic,Joined online study groups
Rahel Shimuye,A,Male,https://www.youtube.com/@programmingwithmosh,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Marta Girma,A,Male,https://www.youtube.com/@freecodecamp,Self-Testing,19,Morning,English/Amharic,Drew diagrams
Mekonnen Asrat,A+,Male,https://www.geeksforgeeks.org/android-tutorial/,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Seyoum Worku,A+,Female,https://www.youtube.com/@programmingwithmosh,Case Studies,18,Night,English/Amharic,Focused on documentaries
Atnafu Girma,A,Male,https://www.youtube.com/@VTUeShikshanaProgramme,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Hagos Tesfaye,A,Female,https://www.youtube.com/@freecodecamp,Case Studies,9,Night,English/Amharic,Analyzed case studies
Ephrem Amare,A,Female,https://www.youtube.com/@smartherd,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Yemesrach Kebede,A,Male,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Peer Teaching,19,Afternoon,English/Amharic,Focused on documentaries
Mekonnen weldehawaryat,A+,Female,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Self-Testing,9,Afternoon,English/Amharic,Practiced past exams
Marta Getachew,A,Male,https://www.youtube.com/@programmingwithmosh,Flashcards,13,Morning,English/Amharic,Joined online study groups
Mulat Lemma,A,Female,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Group Study,11,Morning,English/Amharic,Analyzed case studies
Mohammed Fentaw,A,Male,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Group Study,19,Afternoon,English/Amharic,Focused on documentaries
Tigist Asrat,A+,Female,https://www.youtube.com/@programmingwithmosh,Spaced Repetition,18,Night,English/Amharic,Drew diagrams
Zelalem Getachew,A+,Female,https://www.youtube.com/@MasterCodingTeam,Practice Quizzes,17,Night,English/Amharic,Joined online study groups
Selamawit Kebede,A+,Male,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Spaced Repetition,16,Evening,English/Amharic,Used Anki flashcards
Marta Girma,A,Male,https://www.youtube.com/@SimplilearnOfficial,Peer Teaching,17,Evening,English/Amharic,Color-coded notes
Kiros Lemma,A,Female,https://www.tutorialspoint.com/android/index.htm,Case Studies,14,Night,English/Amharic,Focused on documentaries
Abel weldehawaryat,A+,Male,https://www.tutorialspoint.com/android/index.htm,Self-Testing,5,Morning,English/Amharic,Wrote summaries
Hagos Tesfaye,A,Male,https://www.tutorialspoint.com/android/index.htm,Mind Mapping,18,Morning,English/Amharic,Wrote summaries
Samuel Zinabu,A,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Spaced Repetition,12,Night,English/Amharic,Drew diagrams
Yared weldehawaryat,A+,Male,https://www.youtube.com/@smartherd,Practice Quizzes,9,Morning,English/Amharic,Joined online study groups
Zewditu Girma,A+,Female,https://www.youtube.com/@freecodecamp,Self-Testing,6,Night,English/Amharic,Wrote summaries
Driba weldehawaryat,A,Male,https://www.youtube.com/@programmingwithmosh,Spaced Repetition,11,Evening,English/Amharic,Used Anki flashcards
Yemesrach Jenberu,A+,Male,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Flashcards,12,Night,English/Amharic,Color-coded notes
Driba Fentaw,A+,Male,https://www.youtube.com/@VTUeShikshanaProgramme,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Hana Worku,A+,Female,https://www.youtube.com/@VTUeShikshanaProgramme,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Kiros Assefa,A+,Male,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Birtukan Abebe,A,Male,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Group Study,8,Night,English/Amharic,Wrote summaries
KedirTewodros Worku,A+,Male,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Practice Quizzes,7,Night,English/Amharic,Practiced past exams
Marta Asrat,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Group Study,10,Afternoon,English/Amharic,Wrote summaries
Tsehay Worku,A,Male,https://www.youtube.com/@smartherd,Group Study,18,Afternoon,English/Amharic,Timed simulations
Kiros Worku,A+,Male,https://www.youtube.com/@smartherd,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Girmay weldehawaryat,A+,Male,https://www.youtube.com/@smartherd,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Fikirte Asrat,A+,Female,https://www.tutorialspoint.com/android/index.htm,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Tsehay Abebe,A+,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Group Study,19,Morning,English/Amharic,Timed simulations
Sewit Zinabu,A,Male,https://www.tutorialspoint.com/android/index.htm,Self-Testing,7,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A+,Male,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Mulugeta Amare,A,Male,https://www.youtube.com/@programmingtraining2186,Spaced Repetition,5,Morning,English/Amharic,Drew diagrams
Marta Mekonnen,A+,Male,https://www.geeksforgeeks.org/android-tutorial/,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Mulat weldehawaryat,A+,Male,https://www.youtube.com/@VTUeShikshanaProgramme,Practice Quizzes,15,Night,English/Amharic,Color-coded notes
Mihret Jenberu,A,Female,https://www.youtube.com/@programmingtraining2186,Practice Quizzes,6,Morning,English/Amharic,Color-coded notes
Mekonnen Mekonnen,A+,Female,https://www.geeksforgeeks.org/android-tutorial/,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Sofia Abebe,A,Male,https://www.youtube.com/@VTUeShikshanaProgramme,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Jemal Getachew,A+,Male,https://www.youtube.com/@VTUeShikshanaProgramme,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,Male,https://www.youtube.com/@programmingtraining2186,Video Summaries,13,Evening,English/Amharic,Joined online study groups
Mohammed Fentaw,A+,Male,https://www.youtube.com/@programmingtraining2186,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Kalkidan Girma,A+,Female,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Kebede Mekonnen,A,Male,https://www.geeksforgeeks.org/android-tutorial/,Case Studies,9,Evening,English/Amharic,Color-coded notes
Belay Mekonnen,A+,Male,https://www.tutorialspoint.com/android/index.htm,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Mohammed Hailu,A+,Male,https://www.youtube.com/@programmingwithmosh,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Abiy Hailu,A,Female,https://www.youtube.com/@programmingtraining2186,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Ephrem Girma,A+,Female,https://www.youtube.com/@freecodecamp,Case Studies,13,Afternoon,English/Amharic,Drew diagrams
Alem Girma,A+,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Case Studies,9,Evening,English/Amharic,Drew diagrams
Rahel Shimuye,A+,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Eden Shimuye,A,Male,https://www.youtube.com/@freecodecamp,Video Summaries,15,Night,English/Amharic,Focused on documentaries
Eden Tadesse,A+,Male,https://www.youtube.com/@MasterCodingTeam,Spaced Repetition,14,Morning,English/Amharic,Focused on documentaries
Alem Abebe,A,Female,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Flashcards,15,Night,English/Amharic,Practiced past exams
Marta Amare,A+,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Case Studies,19,Night,English/Amharic,Drew diagrams
Mulat Assefa,A+,Female,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Peer Teaching,7,Evening,English/Amharic,Practiced past exams
Alem Jenberu,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Mind Mapping,13,Afternoon,English/Amharic,Focused on documentaries
Sewit Zinabu,A,Male,https://www.geeksforgeeks.org/android-tutorial/,Self-Testing,17,Evening,English/Amharic,Wrote summaries
Temesgen Amare,A,Female,https://www.tutorialspoint.com/android/index.htm,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Eden Fentaw,A,Male,https://www.youtube.com/@SimplilearnOfficial,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Marta Worku,A,Female,https://www.youtube.com/@programmingtraining2186,Practice Quizzes,12,Evening,English/Amharic,Joined online study groups
Ephrem Assefa,A+,Female,https://www.youtube.com/@programmingtraining2186,Self-Testing,6,Morning,English/Amharic,Timed simulations
Atnafu Worku,A,Female,https://www.youtube.com/@VTUeShikshanaProgramme,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Mulat Amare,A,Male,https://www.youtube.com/@VTUeShikshanaProgramme,Self-Testing,7,Night,English/Amharic,Wrote summaries
Kidane Mekonnen,A+,Female,https://www.youtube.com/@VTUeShikshanaProgramme,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Ephrem Girma,A+,Male,https://www.youtube.com/@smartherd,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Marta Hailu,A+,Female,https://www.geeksforgeeks.org/android-tutorial/,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Abel Mekonnen,A+,Male,https://www.youtube.com/@MasterCodingTeam,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Lidia Tadesse,A+,Female,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Yared Hailu,A+,Female,https://www.youtube.com/@smartherd,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Driba Assefa,A+,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Rahel Assefa,A,Male,https://www.tutorialspoint.com/android/index.htm,Self-Testing,19,Morning,English/Amharic,Timed simulations
Mulugeta Kebede,A,Female,https://www.tutorialspoint.com/android/index.htm,Flashcards,15,Night,English/Amharic,Drew diagrams
Driba Girma,A+,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Self-Testing,11,Night,English/Amharic,Practiced past exams
Frehiwot Fentaw,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Mind Mapping,13,Afternoon,English/Amharic,Timed simulations
Marta Tesfaye,A+,Male,https://www.tutorialspoint.com/android/index.htm,Video Summaries,19,Evening,English/Amharic,Used Anki flashcards
Yohannes Tesfaye,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,6,Afternoon,English/Amharic,Used Anki flashcards
Mulugeta Tesfaye,A+,Female,https://www.youtube.com/@programmingtraining2186,Self-Testing,13,Night,English/Amharic,Joined online study groups
Genet Asrat,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Self-Testing,7,Morning,English/Amharic,Focused on documentaries
Eden Shimuye,A+,Female,https://www.youtube.com/@freecodecamp,Flashcards,15,Evening,English/Amharic,Focused on documentaries
Mulugeta Worku,A,Male,https://www.tutorialspoint.com/android/index.htm,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Abel Jenberu,A,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Practice Quizzes,12,Night,English/Amharic,Focused on documentaries
Ruth Tadesse,A,Female,https://www.youtube.com/@programmingtraining2186,Practice Quizzes,12,Night,English/Amharic,Used Anki flashcards
Kebede Zinabu,A,Male,https://www.youtube.com/@freecodecamp,Flashcards,14,Night,English/Amharic,Drew diagrams
Dawit Assefa,A+,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,19,Evening,English/Amharic,Joined online study groups
Lidia Amare,A,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Fikirte Jenberu,A,Female,https://www.youtube.com/@smartherd,Group Study,17,Evening,English/Amharic,Drew diagrams
Zewditu Amare,A+,Female,https://www.tutorialspoint.com/mobile_development_tutorials.htm,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tigist Kebede,A,Male,https://www.geeksforgeeks.org/android-tutorial/,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://www.youtube.com/@smartherd,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Eden Amare,A,Male,https://www.youtube.com/@programmingwithmosh,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Marta Getachew,A,Male,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Driba Worku,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Mulat Asrat,A,Male,https://www.youtube.com/@smartherd,Group Study,16,Morning,English/Amharic,Joined online study groups
Mekonnen Seid,A+,Female,https://www.youtube.com/@programmingwithmosh,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://developer.android.com/codelabs/basic-android-kotlin-compose-first-app,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Hana Hailu,A+,Female,https://www.youtube.com/@smartherd,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Frehiwot Worku,A+,Female,https://www.udemy.com/course/learn-android-application-development-y/?srsltid=AfmBOopfeD4H4UEDgUWxjLHsoreLWynVHqLLgMXkeZ5JzoOjO4Nu4CCX,Case Studies,7,Morning,English/Amharic,Joined online study groups
Mulugeta Tesfaye,A,Male,https://www.youtube.com/@freecodecamp,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Belay Zinabu,A,Male,https://www.youtube.com/@smartherd,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Chala weldehawaryat,A,Male,https://www.geeksforgeeks.org/android-tutorial/,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
