Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Sofia Tesfaye,A+,Female,https://www.youtube.com/@ExpertWave,Flashcards,10,Evening,English/Amharic,Timed simulations
Girmay Jenberu,A+,Male,https://www.youtube.com/@TazzainaMalik,Spaced Repetition,8,Evening,English/Amharic,Joined online study groups
Mihret Abebe,A,Female,https://www.youtube.com/@BirgitPenzenstadler,Self-Testing,14,Evening,English/Amharic,Drew diagrams
Mohammed weldehawaryat,A,Female,https://www.youtube.com/@websystemsengineering9893,Case Studies,6,Evening,English/Amharic,Focused on documentaries
Marta Jenberu,A+,Male,https://www.youtube.com/@TutorialsPoint_,Video Summaries,11,Morning,English/Amharic,Analyzed case studies
Marta Tesfaye,A,Female,https://xebrio.com/requirements-engineering/,Case Studies,13,Night,English/Amharic,Practiced past exams
Meklit weldehawaryat,A+,Female,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Practice Quizzes,11,Evening,English/Amharic,Focused on documentaries
Chala Fentaw,A+,Male,https://xebrio.com/requirements-engineering/,Video Summaries,14,Afternoon,English/Amharic,Drew diagrams
Marta Shimuye,A+,Female,https://www.youtube.com/@TutorialsPoint_,Flashcards,5,Night,English/Amharic,Joined online study groups
Abebe Hailu,A+,Female,https://www.youtube.com/@websystemsengineering9893,Peer Teaching,18,Evening,English/Amharic,Color-coded notes
Ruth Seid,A+,Female,https://www.youtube.com/@5MinutesEngineering,Practice Quizzes,5,Night,English/Amharic,Color-coded notes
Bethel Assefa,A,Female,https://www.youtube.com/@SoftwareEngineering,Self-Testing,16,Morning,English/Amharic,Used Anki flashcards
Meklit Worku,A,Female,https://www.youtube.com/@websystemsengineering9893,Self-Testing,12,Morning,English/Amharic,Joined online study groups
Meklit Seid,A+,Female,https://www.youtube.com/@Udacity,Video Summaries,17,Evening,English/Amharic,Color-coded notes
Eden Seid,A,Female,https://www.youtube.com/@mitocw,Flashcards,19,Morning,English/Amharic,Practiced past exams
KedirTewodros Hailu,A,Female,https://www.youtube.com/@Udacity,Case Studies,8,Morning,English/Amharic,Joined online study groups
Tsehay Shimuye,A+,Female,https://www.youtube.com/@BirgitPenzenstadler,Peer Teaching,19,Afternoon,English/Amharic,Color-coded notes
Mihret Abebe,A+,Male,https://www.youtube.com/@VectorConsultingServices,Group Study,11,Afternoon,English/Amharic,Used Anki flashcards
Bethel Hailu,A,Female,https://www.youtube.com/@ExpertWave,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Eden Tesfaye,A+,Female,https://www.youtube.com/@5MinutesEngineering,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Seyoum Jenberu,A+,Male,https://www.youtube.com/@5MinutesEngineering,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Sofia Mekonnen,A+,Male,https://www.youtube.com/@EnfocusSolutions,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Belay Shimuye,A+,Female,https://www.youtube.com/@TazzainaMalik,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Rahel Jenberu,A+,Female,https://www.youtube.com/@SoftwareEngineering,Flashcards,16,Morning,English/Amharic,Analyzed case studies
Abel Tesfaye,A,Male,https://www.youtube.com/@ExpertWave,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Marta Kebede,A,Male,https://www.youtube.com/@TazzainaMalik,Self-Testing,11,Night,English/Amharic,Practiced past exams
Zewditu Worku,A,Male,https://www.youtube.com/@TazzainaMalik,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Belay Seid,A+,Male,https://www.youtube.com/@Udacity,Case Studies,18,Evening,English/Amharic,Joined online study groups
Seyoum Asrat,A+,Male,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Hagos Amare,A+,Female,https://www.youtube.com/@5MinutesEngineering,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
KedirTewodros Assefa,A,Female,https://xebrio.com/requirements-engineering/,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Dawit Tadesse,A+,Female,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Practice Quizzes,17,Night,English/Amharic,Drew diagrams
Driba Shimuye,A+,Male,https://www.youtube.com/@TazzainaMalik,Mind Mapping,16,Afternoon,English/Amharic,Practiced past exams
Bethel weldehawaryat,A,Male,https://www.youtube.com/@SoftwareEngineering,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Marta Abebe,A,Female,https://www.youtube.com/@5MinutesEngineering,Flashcards,10,Morning,English/Amharic,Joined online study groups
Belay Tesfaye,A+,Male,https://www.youtube.com/@BirgitPenzenstadler,Self-Testing,5,Afternoon,English/Amharic,Used Anki flashcards
Sewit Tesfaye,A+,Male,https://www.youtube.com/@TutorialsPoint_,Group Study,10,Night,English/Amharic,Wrote summaries
Bethel weldehawaryat,A,Female,https://www.youtube.com/@5MinutesEngineering,Group Study,14,Night,English/Amharic,Focused on documentaries
Bethel Assefa,A+,Female,https://www.youtube.com/@TutorialsPoint_,Video Summaries,19,Morning,English/Amharic,Timed simulations
Kiros Tadesse,A+,Male,https://xebrio.com/requirements-engineering/,Practice Quizzes,17,Afternoon,English/Amharic,Focused on documentaries
Zelalem Assefa,A+,Female,https://www.youtube.com/@5MinutesEngineering,Group Study,18,Afternoon,English/Amharic,Joined online study groups
Kiros Abebe,A+,Male,https://www.youtube.com/@ExpertWave,Flashcards,14,Evening,English/Amharic,Timed simulations
Mulat Jenberu,A+,Female,https://www.youtube.com/@mitocw,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Kebede Lemma,A+,Male,https://www.youtube.com/@Udacity,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Girmay Assefa,A+,Male,https://www.youtube.com/@ExpertWave,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Zelalem Tadesse,A+,Female,https://www.youtube.com/@ExpertWave,Spaced Repetition,12,Night,English/Amharic,Focused on documentaries
Bethel weldehawaryat,A,Female,https://www.youtube.com/@BirgitPenzenstadler,Video Summaries,10,Evening,English/Amharic,Focused on documentaries
Eden Abebe,A+,Male,https://www.youtube.com/@TutorialsPoint_,Self-Testing,5,Night,English/Amharic,Analyzed case studies
Hana Assefa,A+,Female,https://www.youtube.com/@TutorialsPoint_,Practice Quizzes,11,Afternoon,English/Amharic,Focused on documentaries
Hagos Mekonnen,A+,Female,https://www.youtube.com/@TutorialsPoint_,Practice Quizzes,19,Afternoon,English/Amharic,Practiced past exams
Hagos Abebe,A+,Female,https://www.youtube.com/@SoftwareEngineering,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Birtukan Jenberu,A+,Female,https://www.youtube.com/@VectorConsultingServices,Group Study,9,Afternoon,English/Amharic,Drew diagrams
Sewit Getachew,A,Male,https://www.youtube.com/@TutorialsPoint_,Practice Quizzes,19,Morning,English/Amharic,Analyzed case studies
Nahom Asrat,A,Female,https://www.youtube.com/@VectorConsultingServices,Group Study,8,Night,English/Amharic,Timed simulations
Mohammed Tesfaye,A+,Female,https://www.youtube.com/@BirgitPenzenstadler,Practice Quizzes,7,Morning,English/Amharic,Joined online study groups
Rahel Shimuye,A,Male,https://www.youtube.com/@websystemsengineering9893,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Marta Girma,A,Male,https://www.youtube.com/@mitocw,Self-Testing,19,Morning,English/Amharic,Drew diagrams
Mekonnen Asrat,A+,Male,https://www.youtube.com/@ExpertWave,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Seyoum Worku,A+,Female,https://www.youtube.com/@websystemsengineering9893,Case Studies,18,Night,English/Amharic,Focused on documentaries
Atnafu Girma,A,Male,https://www.youtube.com/@SoftwareEngineering,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Hagos Tesfaye,A,Female,https://www.youtube.com/@mitocw,Case Studies,9,Night,English/Amharic,Analyzed case studies
Ephrem Amare,A,Female,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Yemesrach Kebede,A,Male,https://xebrio.com/requirements-engineering/,Mind Mapping,19,Night,English/Amharic,Drew diagrams
Genet Worku,A+,Male,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Practice Quizzes,14,Morning,English/Amharic,Joined online study groups
Selamawit Getachew,A,Male,https://xebrio.com/requirements-engineering/,Video Summaries,9,Morning,English/Amharic,Used Anki flashcards
Sewit Lemma,A,Female,https://www.youtube.com/@VectorConsultingServices,Group Study,11,Morning,English/Amharic,Analyzed case studies
Mohammed Fentaw,A,Male,https://www.youtube.com/@VectorConsultingServices,Group Study,19,Afternoon,English/Amharic,Focused on documentaries
Tigist Asrat,A+,Female,https://www.youtube.com/@websystemsengineering9893,Spaced Repetition,18,Night,English/Amharic,Drew diagrams
Zelalem Getachew,A+,Female,https://www.youtube.com/@5MinutesEngineering,Practice Quizzes,17,Night,English/Amharic,Joined online study groups
Selamawit Kebede,A+,Male,https://www.youtube.com/@VectorConsultingServices,Spaced Repetition,16,Evening,English/Amharic,Used Anki flashcards
Marta Girma,A,Male,https://www.youtube.com/@TutorialsPoint_,Peer Teaching,17,Evening,English/Amharic,Color-coded notes
Kiros Lemma,A,Female,https://www.youtube.com/@Udacity,Case Studies,14,Night,English/Amharic,Focused on documentaries
Abel weldehawaryat,A+,Male,https://www.youtube.com/@Udacity,Self-Testing,5,Morning,English/Amharic,Wrote summaries
Hagos Tesfaye,A,Male,https://www.youtube.com/@Udacity,Mind Mapping,18,Morning,English/Amharic,Wrote summaries
Samuel Zinabu,A,Male,https://www.youtube.com/@TazzainaMalik,Spaced Repetition,12,Night,English/Amharic,Drew diagrams
Yared weldehawaryat,A+,Male,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Practice Quizzes,9,Morning,English/Amharic,Joined online study groups
Zewditu Girma,A+,Female,https://www.youtube.com/@mitocw,Self-Testing,6,Night,English/Amharic,Wrote summaries
Driba weldehawaryat,A,Male,https://xebrio.com/requirements-engineering/,Video Summaries,5,Evening,English/Amharic,Used Anki flashcards
Yemesrach Jenberu,A+,Male,https://www.youtube.com/@BirgitPenzenstadler,Flashcards,12,Night,English/Amharic,Color-coded notes
Driba Fentaw,A+,Male,https://www.youtube.com/@SoftwareEngineering,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Hana Worku,A+,Female,https://www.youtube.com/@SoftwareEngineering,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Kiros Assefa,A+,Male,https://www.youtube.com/@VectorConsultingServices,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Birtukan Abebe,A,Male,https://www.youtube.com/@VectorConsultingServices,Group Study,8,Night,English/Amharic,Wrote summaries
KedirTewodros Worku,A+,Male,https://www.youtube.com/@BirgitPenzenstadler,Practice Quizzes,7,Night,English/Amharic,Practiced past exams
Marta Asrat,A+,Female,https://www.youtube.com/@TutorialsPoint_,Group Study,10,Afternoon,English/Amharic,Wrote summaries
Tsehay Worku,A,Male,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Group Study,18,Afternoon,English/Amharic,Timed simulations
Kiros Worku,A+,Male,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Girmay weldehawaryat,A+,Male,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Fikirte Asrat,A+,Female,https://www.youtube.com/@Udacity,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Tsehay Abebe,A+,Male,https://www.youtube.com/@TazzainaMalik,Group Study,19,Morning,English/Amharic,Timed simulations
Sewit Zinabu,A,Male,https://www.youtube.com/@Udacity,Self-Testing,7,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A+,Male,https://www.youtube.com/@BirgitPenzenstadler,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Mulugeta Amare,A,Male,https://www.youtube.com/@EnfocusSolutions,Spaced Repetition,5,Morning,English/Amharic,Drew diagrams
Marta Mekonnen,A+,Male,https://www.youtube.com/@ExpertWave,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Mulat weldehawaryat,A+,Male,https://xebrio.com/requirements-engineering/,Case Studies,7,Evening,English/Amharic,Wrote summaries
Zewditu Jenberu,A,Female,https://www.youtube.com/@EnfocusSolutions,Practice Quizzes,6,Morning,English/Amharic,Color-coded notes
Mekonnen Mekonnen,A+,Female,https://www.youtube.com/@ExpertWave,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Sofia Abebe,A,Male,https://www.youtube.com/@SoftwareEngineering,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Jemal Getachew,A+,Male,https://www.youtube.com/@SoftwareEngineering,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,Male,https://xebrio.com/requirements-engineering/,Group Study,10,Morning,English/Amharic,Joined online study groups
Mohammed Fentaw,A+,Male,https://www.youtube.com/@EnfocusSolutions,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Kalkidan Girma,A+,Female,https://www.youtube.com/@VectorConsultingServices,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Kebede Mekonnen,A,Male,https://www.youtube.com/@ExpertWave,Case Studies,9,Evening,English/Amharic,Color-coded notes
Belay Mekonnen,A+,Male,https://www.youtube.com/@Udacity,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Mohammed Hailu,A+,Male,https://www.youtube.com/@websystemsengineering9893,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Abiy Hailu,A,Female,https://www.youtube.com/@EnfocusSolutions,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Ephrem Girma,A+,Female,https://xebrio.com/requirements-engineering/,Self-Testing,11,Morning,English/Amharic,Drew diagrams
Mulat Asrat,A+,Female,https://www.youtube.com/@5MinutesEngineering,Mind Mapping,11,Morning,English/Amharic,Drew diagrams
Rahel Shimuye,A+,Female,https://www.youtube.com/@BirgitPenzenstadler,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Eden Shimuye,A,Male,https://www.youtube.com/@mitocw,Video Summaries,15,Night,English/Amharic,Focused on documentaries
Eden Tadesse,A+,Male,https://www.youtube.com/@5MinutesEngineering,Spaced Repetition,14,Morning,English/Amharic,Focused on documentaries
Alem Abebe,A,Female,https://www.youtube.com/@TazzainaMalik,Flashcards,15,Night,English/Amharic,Practiced past exams
Marta Amare,A+,Female,https://www.youtube.com/@BirgitPenzenstadler,Case Studies,19,Night,English/Amharic,Drew diagrams
Mulat Assefa,A+,Female,https://www.youtube.com/@VectorConsultingServices,Peer Teaching,7,Evening,English/Amharic,Practiced past exams
Alem Jenberu,A+,Male,https://www.youtube.com/@TutorialsPoint_,Mind Mapping,13,Afternoon,English/Amharic,Focused on documentaries
Sewit Zinabu,A,Male,https://www.youtube.com/@ExpertWave,Self-Testing,17,Evening,English/Amharic,Wrote summaries
Temesgen Amare,A,Female,https://www.youtube.com/@Udacity,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Eden Fentaw,A,Male,https://www.youtube.com/@TutorialsPoint_,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Marta Worku,A,Female,https://www.youtube.com/@EnfocusSolutions,Practice Quizzes,12,Evening,English/Amharic,Joined online study groups
Ephrem Assefa,A+,Female,https://www.youtube.com/@EnfocusSolutions,Self-Testing,6,Morning,English/Amharic,Timed simulations
Atnafu Worku,A,Female,https://www.youtube.com/@SoftwareEngineering,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Mulat Amare,A,Male,https://www.youtube.com/@SoftwareEngineering,Self-Testing,7,Night,English/Amharic,Wrote summaries
Kidane Mekonnen,A+,Female,https://www.youtube.com/@SoftwareEngineering,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Ephrem Girma,A+,Male,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Marta Hailu,A+,Female,https://www.youtube.com/@ExpertWave,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Abel Mekonnen,A+,Male,https://www.youtube.com/@5MinutesEngineering,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Lidia Tadesse,A+,Female,https://www.youtube.com/@TazzainaMalik,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Yared Hailu,A+,Female,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Driba Assefa,A+,Male,https://www.youtube.com/@TazzainaMalik,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Rahel Assefa,A,Male,https://www.youtube.com/@Udacity,Self-Testing,19,Morning,English/Amharic,Timed simulations
Mulugeta Kebede,A,Female,https://www.youtube.com/@Udacity,Flashcards,15,Night,English/Amharic,Drew diagrams
Driba Girma,A+,Female,https://xebrio.com/requirements-engineering/,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Sofia weldehawaryat,A+,Male,https://www.youtube.com/@websystemsengineering9893,Flashcards,7,Morning,English/Amharic,Focused on documentaries
Marta Zinabu,A,Male,https://www.youtube.com/@EnfocusSolutions,Video Summaries,9,Morning,English/Amharic,Drew diagrams
Mekonnen Jenberu,A+,Female,https://www.youtube.com/@5MinutesEngineering,Spaced Repetition,17,Evening,English/Amharic,Color-coded notes
Kidane Mekonnen,A+,Female,https://www.youtube.com/@TazzainaMalik,Practice Quizzes,10,Morning,English/Amharic,Wrote summaries
Mekonnen Zinabu,A+,Male,https://www.youtube.com/@BirgitPenzenstadler,Self-Testing,12,Evening,English/Amharic,Timed simulations
Mohammed Getachew,A+,Male,https://www.youtube.com/@EnfocusSolutions,Self-Testing,9,Evening,English/Amharic,Focused on documentaries
Mulugeta Worku,A,Male,https://www.youtube.com/@Udacity,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Abel Jenberu,A,Male,https://xebrio.com/requirements-engineering/,Practice Quizzes,14,Evening,English/Amharic,Wrote summaries
Ruth Getachew,A+,Male,https://xebrio.com/requirements-engineering/,Spaced Repetition,10,Night,English/Amharic,Color-coded notes
Nahom weldehawaryat,A,Male,https://www.youtube.com/@TutorialsPoint_,Self-Testing,17,Evening,English/Amharic,Timed simulations
Sewit Shimuye,A,Male,https://www.youtube.com/@websystemsengineering9893,Case Studies,9,Evening,English/Amharic,Timed simulations
Zelalem Shimuye,A,Male,https://www.youtube.com/@Udacity,Case Studies,19,Afternoon,English/Amharic,Practiced past exams
Chala Girma,A+,Female,https://www.youtube.com/@SoftwareEngineering,Mind Mapping,17,Afternoon,English/Amharic,Used Anki flashcards
Fikirte Jenberu,A,Female,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Group Study,17,Evening,English/Amharic,Drew diagrams
Zewditu Amare,A+,Female,https://www.youtube.com/@BirgitPenzenstadler,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tigist Kebede,A,Male,https://www.youtube.com/@ExpertWave,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://xebrio.com/requirements-engineering/,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Eden Amare,A,Male,https://www.youtube.com/@websystemsengineering9893,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Marta Getachew,A,Male,https://www.youtube.com/@VectorConsultingServices,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Driba Worku,A+,Male,https://www.youtube.com/@TutorialsPoint_,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Mulat Asrat,A,Male,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Group Study,16,Morning,English/Amharic,Joined online study groups
Mekonnen Seid,A+,Female,https://www.youtube.com/@websystemsengineering9893,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@TazzainaMalik,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Hana Hailu,A+,Female,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Frehiwot Worku,A+,Female,https://www.youtube.com/@VectorConsultingServices,Case Studies,7,Morning,English/Amharic,Joined online study groups
Mulugeta Tesfaye,A,Male,https://www.youtube.com/@mitocw,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Belay Zinabu,A,Male,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Chala weldehawaryat,A,Male,https://www.youtube.com/@ExpertWave,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
Jemal Worku,A+,Female,https://www.youtube.com/@TutorialsPoint_,Self-Testing,5,Night,English/Amharic,Drew diagrams
Fikirte weldehawaryat,A+,Male,https://www.youtube.com/@EnfocusSolutions,Self-Testing,5,Night,English/Amharic,Timed simulations
Jemal Worku,A+,Female,https://www.geeksforgeeks.org/software-engineering-requirements-engineering-process/,Peer Teaching,5,Afternoon,English/Amharic,Wrote summaries
