Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Alem Assefa,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Flashcards,11,Night,English/Amharic,Drew diagrams
Atnafu Worku,A+,Female,https://www.geeksforgeeks.org/probability-and-statistics/,Mind Mapping,16,Afternoon,English/Amharic,Color-coded notes
Ephrem Fentaw,A+,Male,https://www.youtube.com/@edurekaIN,Flashcards,18,Evening,English/Amharic,Timed simulations
Eden Abebe,A,Male,https://www.youtube.com/@statquest,Mind Mapping,18,Afternoon,English/Amharic,Timed simulations
Ruth Tadesse,A,Female,https://www.youtube.com/@brightsideofmaths,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Mohammed Hailu,A+,Male,https://www.youtube.com/@edurekaIN,Video Summaries,13,Morning,English/Amharic,Joined online study groups
Mekonnen Jenberu,A,Female,https://www.youtube.com/@edurekaIN,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Lidia Assefa,A,Female,https://www.youtube.com/@edurekaIN,Peer Teaching,6,Night,English/Amharic,Color-coded notes
Mihret Abebe,A+,Male,https://www.youtube.com/@ManochaAcademy,Group Study,11,Afternoon,English/Amharic,Used Anki flashcards
Bethel Hailu,A,Female,https://www.youtube.com/@TheOrganicChemistryTutor,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Eden Tesfaye,A+,Female,https://www.youtube.com/@Intellipaat,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Seyoum Jenberu,A+,Male,https://www.youtube.com/@Intellipaat,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Sofia Mekonnen,A+,Male,https://www.youtube.com/@ManochaAcademy,Self-Testing,9,Morning,English/Amharic,Timed simulations
Belay Shimuye,A+,Female,https://www.youtube.com/@econstatspublicfinance,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Rahel Jenberu,A+,Female,https://www.youtube.com/@edurekaIN,Spaced Repetition,11,Morning,English/Amharic,Analyzed case studies
Yemesrach Tesfaye,A,Male,https://www.w3schools.com/statistics/,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Marta Kebede,A,Male,https://www.youtube.com/@SimplilearnOfficial,Self-Testing,11,Night,English/Amharic,Practiced past exams
Zewditu Worku,A,Male,https://www.youtube.com/@econstatspublicfinance,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Belay Seid,A+,Male,https://www.youtube.com/@Intellipaat,Case Studies,18,Evening,English/Amharic,Joined online study groups
Seyoum Asrat,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Hagos Amare,A+,Female,https://www.youtube.com/@Intellipaat,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
KedirTewodros Assefa,A,Female,https://www.geeksforgeeks.org/probability-and-statistics/,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Dawit Tadesse,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Video Summaries,11,Evening,English/Amharic,Color-coded notes
Driba Tesfaye,A,Female,https://www.youtube.com/@KindsonTheGenius,Self-Testing,11,Morning,English/Amharic,Color-coded notes
Abel Jenberu,A,Male,https://www.youtube.com/@MathTV-x7q,Flashcards,10,Afternoon,English/Amharic,Joined online study groups
Nahom Asrat,A+,Female,https://www.youtube.com/@econstatspublicfinance,Practice Quizzes,8,Morning,English/Amharic,Focused on documentaries
Mekonnen Zinabu,A,Male,https://www.youtube.com/@TheOrganicChemistryTutor,Flashcards,10,Afternoon,English/Amharic,Color-coded notes
Nahom Asrat,A,Female,https://www.geeksforgeeks.org/probability-and-statistics/,Group Study,10,Night,English/Amharic,Wrote summaries
Bethel weldehawaryat,A,Female,https://www.youtube.com/@KindsonTheGenius,Mind Mapping,16,Night,English/Amharic,Joined online study groups
Fikirte Kebede,A+,Female,https://www.w3schools.com/statistics/,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Abel Seid,A,Female,https://www.youtube.com/@econstatspublicfinance,Video Summaries,6,Evening,English/Amharic,Joined online study groups
Mekonnen Getachew,A,Female,https://www.youtube.com/@freecodecamp,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Meklit Mekonnen,A+,Male,https://www.youtube.com/@harvard,Flashcards,14,Evening,English/Amharic,Timed simulations
Mulat Jenberu,A+,Female,https://www.youtube.com/@khanacademy,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Kebede Lemma,A+,Male,https://www.youtube.com/@edurekaIN,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Girmay Assefa,A+,Male,https://www.w3schools.com/statistics/,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Zelalem Tadesse,A+,Female,https://www.youtube.com/@TheOrganicChemistryTutor,Spaced Repetition,12,Night,English/Amharic,Focused on documentaries
Bethel weldehawaryat,A,Female,https://www.youtube.com/@MyCS1,Video Summaries,10,Evening,English/Amharic,Focused on documentaries
Eden Abebe,A+,Male,https://www.w3schools.com/statistics/,Case Studies,19,Morning,English/Amharic,Joined online study groups
Kalkidan Getachew,A+,Male,https://www.youtube.com/@MathTV-x7q,Mind Mapping,10,Afternoon,English/Amharic,Focused on documentaries
Rahel Worku,A+,Male,https://www.youtube.com/@MyCS1,Peer Teaching,13,Afternoon,English/Amharic,Used Anki flashcards
Mulugeta Worku,A,Male,https://www.youtube.com/@Intellipaat,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Birtukan Jenberu,A+,Female,https://www.youtube.com/@edurekaIN,Mind Mapping,10,Morning,English/Amharic,Focused on documentaries
Abel Asrat,A+,Male,https://www.youtube.com/@statquest,Self-Testing,11,Evening,English/Amharic,Drew diagrams
Nahom weldehawaryat,A,Female,https://www.youtube.com/@econstatspublicfinance,Practice Quizzes,15,Morning,English/Amharic,Focused on documentaries
Zelalem Fentaw,A+,Female,https://www.youtube.com/@Intellipaat,Video Summaries,9,Afternoon,English/Amharic,Used Anki flashcards
KedirTewodros Zinabu,A,Female,https://www.youtube.com/@MyCS1,Spaced Repetition,18,Afternoon,English/Amharic,Timed simulations
Marta Worku,A+,Male,https://www.youtube.com/@harvard,Spaced Repetition,14,Night,English/Amharic,Used Anki flashcards
Frehiwot Jenberu,A+,Female,https://www.youtube.com/@statquest,Group Study,10,Afternoon,English/Amharic,Analyzed case studies
Kalkidan Getachew,A+,Female,https://www.youtube.com/@brightsideofmaths,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Hagos Tesfaye,A,Female,https://www.youtube.com/@edurekaIN,Case Studies,13,Morning,English/Amharic,Analyzed case studies
Mulat Hailu,A,Male,https://www.youtube.com/@ManochaAcademy,Practice Quizzes,13,Morning,English/Amharic,Focused on documentaries
Mekonnen Kebede,A+,Female,https://www.youtube.com/@statquest,Group Study,12,Morning,English/Amharic,Color-coded notes
Temesgen Zinabu,A,Female,https://www.youtube.com/@MyCS1,Group Study,15,Morning,English/Amharic,Drew diagrams
Girmay Abebe,A,Male,https://www.youtube.com/@MathTV-x7q,Video Summaries,11,Night,English/Amharic,Practiced past exams
Lidia Asrat,A,Female,https://www.youtube.com/@khanacademy,Case Studies,7,Evening,English/Amharic,Wrote summaries
Girmay Kebede,A+,Female,https://www.youtube.com/@MyCS1,Peer Teaching,16,Evening,English/Amharic,Practiced past exams
Hana Lemma,A+,Female,https://www.youtube.com/@MathTV-x7q,Practice Quizzes,18,Morning,English/Amharic,Focused on documentaries
Hana Asrat,A+,Male,https://www.youtube.com/@freecodecamp,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Sofia Fentaw,A,Female,https://www.w3schools.com/statistics/,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Girmay Asrat,A+,Male,https://www.youtube.com/@harvard,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Birtukan Assefa,A,Female,https://www.youtube.com/@MyCS1,Group Study,6,Night,English/Amharic,Used Anki flashcards
Girmay Zinabu,A+,Male,https://www.youtube.com/@statquest,Group Study,10,Evening,English/Amharic,Color-coded notes
Lidia Jenberu,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Mind Mapping,18,Morning,English/Amharic,Wrote summaries
Samuel Zinabu,A,Male,https://www.youtube.com/@econstatspublicfinance,Spaced Repetition,12,Night,English/Amharic,Drew diagrams
Yared weldehawaryat,A+,Male,https://www.youtube.com/@IshaFemur,Practice Quizzes,9,Morning,English/Amharic,Joined online study groups
Zewditu Girma,A+,Female,https://www.youtube.com/@freecodecamp,Self-Testing,6,Night,English/Amharic,Wrote summaries
Driba weldehawaryat,A,Male,https://www.youtube.com/@MathTV-x7q,Spaced Repetition,11,Evening,English/Amharic,Used Anki flashcards
Yemesrach Jenberu,A+,Male,https://www.youtube.com/@MyCS1,Flashcards,12,Night,English/Amharic,Color-coded notes
Driba Fentaw,A+,Male,https://www.youtube.com/@brightsideofmaths,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Hana Worku,A+,Female,https://www.youtube.com/@brightsideofmaths,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Kiros Assefa,A+,Male,https://www.youtube.com/@ManochaAcademy,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Birtukan Abebe,A,Male,https://www.youtube.com/@statquest,Peer Teaching,17,Night,English/Amharic,Practiced past exams
Hana weldehawaryat,A,Male,https://www.youtube.com/@ManochaAcademy,Mind Mapping,15,Evening,English/Amharic,Color-coded notes
Zelalem Kebede,A+,Male,https://www.youtube.com/@edurekaIN,Peer Teaching,15,Afternoon,English/Amharic,Wrote summaries
Hagos Lemma,A+,Male,https://www.youtube.com/@IshaFemur,Group Study,18,Afternoon,English/Amharic,Timed simulations
Kiros Worku,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Girmay weldehawaryat,A+,Male,https://www.youtube.com/@khanacademy,Video Summaries,7,Morning,English/Amharic,Wrote summaries
Fikirte Asrat,A+,Female,https://www.youtube.com/@edurekaIN,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Tsehay Abebe,A+,Male,https://www.youtube.com/@KindsonTheGenius,Flashcards,19,Morning,English/Amharic,Joined online study groups
Yohannes Shimuye,A+,Male,https://www.youtube.com/@khanacademy,Practice Quizzes,19,Night,English/Amharic,Timed simulations
Marta Asrat,A+,Male,https://www.youtube.com/@MyCS1,Spaced Repetition,15,Evening,English/Amharic,Color-coded notes
Mulugeta Amare,A,Male,https://www.youtube.com/@TheOrganicChemistryTutor,Spaced Repetition,17,Evening,English/Amharic,Drew diagrams
Marta Mekonnen,A+,Male,https://www.w3schools.com/statistics/,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Mulat weldehawaryat,A+,Male,https://www.youtube.com/@freecodecamp,Case Studies,7,Evening,English/Amharic,Wrote summaries
Zewditu Jenberu,A,Female,https://www.geeksforgeeks.org/probability-and-statistics/,Group Study,7,Afternoon,English/Amharic,Used Anki flashcards
Kalkidan Fentaw,A+,Female,https://www.w3schools.com/statistics/,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Sofia Abebe,A,Male,https://www.youtube.com/@brightsideofmaths,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Jemal Getachew,A+,Male,https://www.youtube.com/@brightsideofmaths,Group Study,5,Morning,English/Amharic,Analyzed case studies
Mohammed weldehawaryat,A,Male,https://www.youtube.com/@edurekaIN,Practice Quizzes,7,Morning,English/Amharic,Wrote summaries
Genet Tesfaye,A,Female,https://www.youtube.com/@IshaFemur,Peer Teaching,8,Morning,English/Amharic,Drew diagrams
Senait Girma,A,Female,https://www.youtube.com/@brightsideofmaths,Case Studies,5,Evening,English/Amharic,Joined online study groups
Zewditu Seid,A,Female,https://www.youtube.com/@MyCS1,Spaced Repetition,19,Morning,English/Amharic,Practiced past exams
Samuel Shimuye,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Peer Teaching,9,Morning,English/Amharic,Drew diagrams
Lidia Zinabu,A+,Female,https://www.youtube.com/@econstatspublicfinance,Peer Teaching,14,Afternoon,English/Amharic,Wrote summaries
Ephrem Shimuye,A+,Male,https://www.youtube.com/@IshaFemur,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Ephrem Girma,A+,Female,https://www.youtube.com/@freecodecamp,Self-Testing,11,Morning,English/Amharic,Drew diagrams
Mulat Asrat,A+,Female,https://www.youtube.com/@freecodecamp,Mind Mapping,11,Morning,English/Amharic,Drew diagrams
Rahel Shimuye,A+,Female,https://www.youtube.com/@MyCS1,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Eden Shimuye,A,Male,https://www.youtube.com/@MathTV-x7q,Group Study,6,Night,English/Amharic,Timed simulations
Sewit Amare,A+,Male,https://www.youtube.com/@IshaFemur,Mind Mapping,16,Afternoon,English/Amharic,Used Anki flashcards
Zelalem Kebede,A+,Male,https://www.youtube.com/@harvard,Group Study,15,Night,English/Amharic,Practiced past exams
Marta Amare,A+,Female,https://www.youtube.com/@MyCS1,Case Studies,19,Night,English/Amharic,Drew diagrams
Mulat Assefa,A+,Female,https://www.youtube.com/@ManochaAcademy,Peer Teaching,7,Evening,English/Amharic,Practiced past exams
Alem Jenberu,A+,Male,https://www.youtube.com/@harvard,Mind Mapping,13,Afternoon,English/Amharic,Focused on documentaries
Sewit Zinabu,A,Male,https://www.youtube.com/@TheOrganicChemistryTutor,Self-Testing,17,Evening,English/Amharic,Wrote summaries
Temesgen Amare,A,Female,https://www.youtube.com/@edurekaIN,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Eden Fentaw,A,Male,https://www.w3schools.com/statistics/,Spaced Repetition,14,Morning,English/Amharic,Analyzed case studies
Marta Worku,A,Female,https://www.youtube.com/@KindsonTheGenius,Flashcards,5,Evening,English/Amharic,Joined online study groups
Nahom Lemma,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Self-Testing,17,Afternoon,English/Amharic,Analyzed case studies
Ephrem Amare,A,Male,https://www.youtube.com/@brightsideofmaths,Self-Testing,7,Night,English/Amharic,Wrote summaries
Kidane Mekonnen,A+,Female,https://www.youtube.com/@brightsideofmaths,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Ephrem Girma,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Marta Hailu,A+,Female,https://www.w3schools.com/statistics/,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Abel Mekonnen,A+,Male,https://www.youtube.com/@Intellipaat,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Lidia Tadesse,A+,Female,https://www.youtube.com/@econstatspublicfinance,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Yared Hailu,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Driba Assefa,A+,Male,https://www.youtube.com/@econstatspublicfinance,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Rahel Assefa,A,Male,https://www.youtube.com/@IshaFemur,Self-Testing,19,Morning,English/Amharic,Timed simulations
Mulugeta Kebede,A,Female,https://www.youtube.com/@edurekaIN,Flashcards,15,Night,English/Amharic,Drew diagrams
Driba Girma,A+,Female,https://www.youtube.com/@freecodecamp,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Sofia weldehawaryat,A+,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,13,Afternoon,English/Amharic,Timed simulations
Marta Tesfaye,A+,Male,https://www.youtube.com/@edurekaIN,Video Summaries,19,Evening,English/Amharic,Used Anki flashcards
Yohannes Tesfaye,A+,Male,https://www.youtube.com/@Intellipaat,Practice Quizzes,6,Afternoon,English/Amharic,Used Anki flashcards
Mulugeta Tesfaye,A+,Female,https://www.youtube.com/@freecodecamp,Group Study,17,Evening,English/Amharic,Timed simulations
Yohannes Kebede,A+,Female,https://www.youtube.com/@harvard,Self-Testing,12,Evening,English/Amharic,Timed simulations
Mohammed Getachew,A+,Male,https://www.youtube.com/@statquest,Group Study,13,Morning,English/Amharic,Focused on documentaries
Mulugeta Worku,A,Male,https://www.youtube.com/@edurekaIN,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Abel Jenberu,A,Male,https://www.youtube.com/@econstatspublicfinance,Group Study,12,Afternoon,English/Amharic,Wrote summaries
Kassa Tadesse,A,Female,https://www.geeksforgeeks.org/probability-and-statistics/,Group Study,16,Morning,English/Amharic,Timed simulations
Abel Asrat,A,Male,https://www.youtube.com/@Intellipaat,Peer Teaching,19,Evening,English/Amharic,Drew diagrams
Dawit Assefa,A+,Female,https://www.youtube.com/@Intellipaat,Flashcards,18,Evening,English/Amharic,Focused on documentaries
Belay Getachew,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Fikirte Jenberu,A,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,10,Evening,English/Amharic,Analyzed case studies
Birtukan Zinabu,A+,Male,https://www.youtube.com/@statquest,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tigist Kebede,A,Male,https://www.w3schools.com/statistics/,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://www.youtube.com/@statquest,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Eden Amare,A,Male,https://www.youtube.com/@MathTV-x7q,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Marta Getachew,A,Male,https://www.youtube.com/@ManochaAcademy,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Driba Worku,A+,Male,https://www.youtube.com/@harvard,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Mulat Asrat,A,Male,https://www.youtube.com/@SimplilearnOfficial,Group Study,16,Morning,English/Amharic,Joined online study groups
Mekonnen Seid,A+,Female,https://www.youtube.com/@MathTV-x7q,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@econstatspublicfinance,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Hana Hailu,A+,Female,https://www.youtube.com/@IshaFemur,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Frehiwot Worku,A+,Female,https://www.youtube.com/@brightsideofmaths,Practice Quizzes,17,Night,English/Amharic,Joined online study groups
Mulugeta Tesfaye,A,Male,https://www.youtube.com/@IshaFemur,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Belay Zinabu,A,Male,https://www.youtube.com/@MyCS1,Group Study,12,Evening,English/Amharic,Used Anki flashcards
Frehiwot Mekonnen,A+,Female,https://www.youtube.com/@IshaFemur,Video Summaries,15,Morning,English/Amharic,Timed simulations
Kiros Lemma,A+,Male,https://www.youtube.com/@khanacademy,Spaced Repetition,16,Morning,English/Amharic,Drew diagrams
Mulat Abebe,A+,Female,https://www.youtube.com/@TheOrganicChemistryTutor,Mind Mapping,5,Morning,English/Amharic,Timed simulations
Abel Abebe,A+,Female,https://www.youtube.com/@brightsideofmaths,Mind Mapping,10,Evening,English/Amharic,Focused on documentaries
Hana Getachew,A,Female,https://www.w3schools.com/statistics/,Group Study,15,Morning,English/Amharic,Color-coded notes
Selamawit Zinabu,A+,Male,https://www.youtube.com/@khanacademy,Mind Mapping,16,Night,English/Amharic,Wrote summaries
Kidane Worku,A+,Male,https://www.youtube.com/@harvard,Peer Teaching,8,Afternoon,English/Amharic,Drew diagrams
Marta Tesfaye,A,Female,https://www.youtube.com/@Intellipaat,Mind Mapping,10,Night,English/Amharic,Analyzed case studies
Eden Tadesse,A+,Male,https://www.youtube.com/@IshaFemur,Peer Teaching,17,Night,English/Amharic,Analyzed case studies
Sewit Fentaw,A,Female,https://www.youtube.com/@edurekaIN,Group Study,13,Evening,English/Amharic,Color-coded notes
Bethel Shimuye,A+,Male,https://www.youtube.com/@statquest,Spaced Repetition,11,Night,English/Amharic,Used Anki flashcards
Lidia Assefa,A,Female,https://www.w3schools.com/statistics/,Practice Quizzes,13,Night,English/Amharic,Joined online study groups
