Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Sofia Abebe,A,Male,https://www.youtube.com/@crashcourse,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Jemal Getachew,A+,Male,https://www.youtube.com/@crashcourse,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,Male,https://www.youtube.com/@10msuniversitycourses,Group Study,10,Morning,English/Amharic,Joined online study groups
Mohammed Fentaw,A+,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Kalkidan Girma,A+,Female,https://www.youtube.com/@fortinoacademics,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Kebede Mekonnen,A,Male,https://www.khanacademy.org/economics-finance-domain,Case Studies,9,Evening,English/Amharic,Color-coded notes
Belay Mekonnen,A+,Male,https://www.youtube.com/@mitocw,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Mohammed Hailu,A+,Male,https://www.youtube.com/@Alanisbusinessacademy,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Abiy Hailu,A,Female,https://www.youtube.com/@freecodecamp,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Ephrem Girma,A+,Female,https://www.youtube.com/@10msuniversitycourses,Self-Testing,11,Morning,English/Amharic,Drew diagrams
Mulat Asrat,A+,Female,https://www.youtube.com/@justinjarvis5681,Mind Mapping,11,Morning,English/Amharic,Drew diagrams
Rahel Shimuye,A+,Female,https://www.youtube.com/@profryan6701,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Eden Shimuye,A,Male,https://www.youtube.com/@Tony-Bell,Video Summaries,15,Night,English/Amharic,Focused on documentaries
Eden Tadesse,A+,Male,https://www.youtube.com/@justinjarvis5681,Spaced Repetition,14,Morning,English/Amharic,Focused on documentaries
Alem Abebe,A,Female,https://www.youtube.com/@Bilal-Alex,Flashcards,15,Night,English/Amharic,Practiced past exams
Marta Amare,A+,Female,https://www.youtube.com/@profryan6701,Case Studies,19,Night,English/Amharic,Drew diagrams
Mulat Assefa,A+,Female,https://www.youtube.com/@fortinoacademics,Peer Teaching,7,Evening,English/Amharic,Practiced past exams
Alem Jenberu,A+,Male,https://www.youtube.com/@kmpetrov,Mind Mapping,13,Afternoon,English/Amharic,Focused on documentaries
Sewit Zinabu,A,Male,https://www.khanacademy.org/economics-finance-domain,Self-Testing,17,Evening,English/Amharic,Wrote summaries
Temesgen Amare,A,Female,https://www.youtube.com/@mitocw,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Eden Fentaw,A,Male,https://www.youtube.com/@kmpetrov,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Marta Worku,A,Female,https://www.youtube.com/@freecodecamp,Practice Quizzes,12,Evening,English/Amharic,Joined online study groups
Ephrem Assefa,A+,Female,https://www.youtube.com/@freecodecamp,Self-Testing,6,Morning,English/Amharic,Timed simulations
Atnafu Worku,A,Female,https://www.youtube.com/@crashcourse,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Mulat Amare,A,Male,https://www.youtube.com/@crashcourse,Self-Testing,7,Night,English/Amharic,Wrote summaries
Kidane Mekonnen,A+,Female,https://www.youtube.com/@crashcourse,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Ephrem Girma,A+,Male,https://www.youtube.com/@Naaf501,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Marta Hailu,A+,Female,https://www.khanacademy.org/economics-finance-domain,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Abel Mekonnen,A+,Male,https://www.youtube.com/@justinjarvis5681,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Lidia Tadesse,A+,Female,https://www.youtube.com/@Bilal-Alex,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Yared Hailu,A+,Female,https://www.youtube.com/@Naaf501,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Driba Assefa,A+,Male,https://www.youtube.com/@Bilal-Alex,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Rahel Assefa,A,Male,https://www.youtube.com/@mitocw,Self-Testing,19,Morning,English/Amharic,Timed simulations
Mulugeta Kebede,A,Female,https://www.youtube.com/@mitocw,Flashcards,15,Night,English/Amharic,Drew diagrams
Driba Girma,A+,Female,https://www.youtube.com/@10msuniversitycourses,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Sofia weldehawaryat,A+,Male,https://www.youtube.com/@Alanisbusinessacademy,Flashcards,7,Morning,English/Amharic,Focused on documentaries
Marta Zinabu,A,Male,https://www.youtube.com/@freecodecamp,Video Summaries,9,Morning,English/Amharic,Drew diagrams
Mekonnen Jenberu,A+,Female,https://www.youtube.com/@justinjarvis5681,Spaced Repetition,17,Evening,English/Amharic,Color-coded notes
Kidane Mekonnen,A+,Female,https://www.youtube.com/@Bilal-Alex,Practice Quizzes,10,Morning,English/Amharic,Wrote summaries
Mekonnen Zinabu,A+,Male,https://www.youtube.com/@profryan6701,Self-Testing,12,Evening,English/Amharic,Timed simulations
Mohammed Getachew,A+,Male,https://www.youtube.com/@freecodecamp,Self-Testing,9,Evening,English/Amharic,Focused on documentaries
Mulugeta Worku,A,Male,https://www.youtube.com/@mitocw,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Abel Jenberu,A,Male,https://www.youtube.com/@10msuniversitycourses,Practice Quizzes,14,Evening,English/Amharic,Wrote summaries
Ruth Getachew,A+,Male,https://www.youtube.com/@10msuniversitycourses,Spaced Repetition,10,Night,English/Amharic,Color-coded notes
Nahom weldehawaryat,A,Male,https://www.youtube.com/@kmpetrov,Self-Testing,17,Evening,English/Amharic,Timed simulations
Sewit Shimuye,A,Male,https://www.youtube.com/@Alanisbusinessacademy,Case Studies,9,Evening,English/Amharic,Timed simulations
Zelalem Shimuye,A,Male,https://www.youtube.com/@mitocw,Case Studies,19,Afternoon,English/Amharic,Practiced past exams
Chala Girma,A+,Female,https://www.youtube.com/@crashcourse,Mind Mapping,17,Afternoon,English/Amharic,Used Anki flashcards
Fikirte Jenberu,A,Female,https://www.youtube.com/@Naaf501,Group Study,17,Evening,English/Amharic,Drew diagrams
Zewditu Amare,A+,Female,https://www.youtube.com/@profryan6701,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tigist Kebede,A,Male,https://www.khanacademy.org/economics-finance-domain,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://www.youtube.com/@10msuniversitycourses,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Eden Amare,A,Male,https://www.youtube.com/@Alanisbusinessacademy,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Marta Getachew,A,Male,https://www.youtube.com/@fortinoacademics,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Driba Worku,A+,Male,https://www.youtube.com/@kmpetrov,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Mulat Asrat,A,Male,https://www.youtube.com/@Naaf501,Group Study,16,Morning,English/Amharic,Joined online study groups
Mekonnen Seid,A+,Female,https://www.youtube.com/@Alanisbusinessacademy,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@Bilal-Alex,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Hana Hailu,A+,Female,https://www.youtube.com/@Naaf501,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Frehiwot Worku,A+,Female,https://www.youtube.com/@fortinoacademics,Case Studies,7,Morning,English/Amharic,Joined online study groups
Mulugeta Tesfaye,A,Male,https://www.youtube.com/@Tony-Bell,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Belay Zinabu,A,Male,https://www.youtube.com/@Naaf501,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Chala weldehawaryat,A,Male,https://www.khanacademy.org/economics-finance-domain,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
Jemal Worku,A+,Female,https://www.youtube.com/@kmpetrov,Self-Testing,5,Night,English/Amharic,Drew diagrams
Fikirte weldehawaryat,A+,Male,https://www.youtube.com/@freecodecamp,Self-Testing,5,Night,English/Amharic,Timed simulations
Jemal Worku,A+,Female,https://www.youtube.com/@Naaf501,Peer Teaching,5,Afternoon,English/Amharic,Wrote summaries
