Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Meklit weldehawaryat,A+,Female,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Practice Quizzes,11,Evening,English/Amharic,Focused on documentaries
Tewodros Fentaw,A+,Male,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Video Summaries,14,Afternoon,English/Amharic,Drew diagrams
Mekonnen Lemma,A,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Flashcards,5,Night,English/Amharic,Joined online study groups
Marta Hailu,A+,Female,https://www.youtube.com/@DavidOndrej,Peer Teaching,18,Evening,English/Amharic,Color-coded notes
Atnafu Seid,A+,Female,https://www.youtube.com/@npteliitguwahati8283,Practice Quizzes,5,Night,English/Amharic,Color-coded notes
Sifan Assefa,A,Female,https://www.youtube.com/@SimplilearnOfficial,Self-Testing,16,Morning,English/Amharic,Used Anki flashcards
Meklit Worku,A,Female,https://www.youtube.com/@DavidOndrej,Self-Testing,12,Morning,English/Amharic,Joined online study groups
Meklit Seid,A+,Female,https://www.elementsofai.com/,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Selamawit Hailu,A+,Male,https://www.youtube.com/@codebasics,Video Summaries,13,Morning,English/Amharic,Joined online study groups
Abiy Jenberu,A,Female,https://www.youtube.com/@freecodecamp,Flashcards,16,Night,English/Amharic,Joined online study groups
Abebe Kebede,A,Female,https://www.youtube.com/@codebasics,Case Studies,14,Afternoon,English/Amharic,Drew diagrams
Frehiwot Kebede,A,Male,https://www.youtube.com/@npteliitguwahati8283,Practice Quizzes,14,Night,English/Amharic,Used Anki flashcards
Frehiwot Tadesse,A,Female,https://www.datacamp.com/blog/how-to-learn-ai,Case Studies,6,Morning,English/Amharic,Practiced past exams
Kassa Hailu,A,Female,https://www.youtube.com/@edurekaIN,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Hana Tesfaye,A+,Female,https://www.youtube.com/@npteliitguwahati8283,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Ruth Jenberu,A+,Male,https://www.youtube.com/@npteliitguwahati8283,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Dawit Mekonnen,A+,Male,https://www.youtube.com/@EasyEngineeringClasses,Peer Teaching,13,Morning,English/Amharic,Timed simulations
Fikirte Shimuye,A+,Female,https://www.datacamp.com/blog/how-to-learn-ai,Practice Quizzes,5,Evening,English/Amharic,Practiced past exams
Senait Jenberu,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Flashcards,16,Morning,English/Amharic,Analyzed case studies
Nahom Tesfaye,A,Male,https://www.youtube.com/@edurekaIN,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Fikirte Hailu,A+,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Self-Testing,11,Night,English/Amharic,Practiced past exams
Mulat Worku,A,Male,https://www.youtube.com/@AyushSinghSh,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Fikirte Seid,A+,Male,https://www.youtube.com/@codebasics,Case Studies,18,Evening,English/Amharic,Joined online study groups
Ruth Asrat,A+,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Alem Amare,A+,Female,https://www.youtube.com/@npteliitguwahati8283,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
Frehiwot Assefa,A,Female,https://www.datacamp.com/blog/how-to-learn-ai,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Birtukan Tadesse,A+,Female,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Practice Quizzes,17,Night,English/Amharic,Drew diagrams
Abebe Shimuye,A+,Male,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Practice Quizzes,17,Morning,English/Amharic,Focused on documentaries
Sifan weldehawaryat,A,Male,https://www.youtube.com/@SimplilearnOfficial,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Bethel Abebe,A,Female,https://www.youtube.com/@npteliitguwahati8283,Flashcards,10,Morning,English/Amharic,Joined online study groups
Fikirte Tesfaye,A+,Male,https://www.youtube.com/@Intellipaat,Self-Testing,5,Afternoon,English/Amharic,Used Anki flashcards
Selamawit Seid,A+,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Group Study,10,Night,English/Amharic,Wrote summaries
Sifan weldehawaryat,A,Female,https://www.youtube.com/@npteliitguwahati8283,Group Study,14,Night,English/Amharic,Focused on documentaries
Sifan Assefa,A+,Female,https://www.geeksforgeeks.org/artificial-intelligence/,Video Summaries,19,Morning,English/Amharic,Timed simulations
Bela Tadesse,A+,Male,https://www.udacity.com/school/artificial-intelligence,Practice Quizzes,17,Afternoon,English/Amharic,Focused on documentaries
Frehiwot Worku,A+,Female,https://www.youtube.com/@EasyEngineeringClasses,Mind Mapping,15,Morning,English/Amharic,Joined online study groups
Bela Abebe,A+,Male,https://www.youtube.com/@edurekaIN,Flashcards,14,Evening,English/Amharic,Timed simulations
Yemesrach Jenberu,A+,Female,https://www.youtube.com/@education4uofficial,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Sewit Lemma,A+,Male,https://www.elementsofai.com/,Flashcards,10,Evening,English/Amharic,Joined online study groups
Marta Assefa,A+,Female,https://www.youtube.com/@npteliitguwahati8283,Practice Quizzes,5,Morning,English/Amharic,Timed simulations
Zelalem Abebe,A+,Male,https://www.youtube.com/@freecodecamp,Spaced Repetition,5,Night,English/Amharic,Focused on documentaries
Sifan weldehawaryat,A,Female,https://www.youtube.com/@Intellipaat,Video Summaries,10,Evening,English/Amharic,Focused on documentaries
Hana Abebe,A+,Male,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Self-Testing,5,Night,English/Amharic,Analyzed case studies
Rahel Assefa,A+,Female,https://www.geeksforgeeks.org/artificial-intelligence/,Practice Quizzes,11,Afternoon,English/Amharic,Focused on documentaries
Alem Mekonnen,A+,Female,https://www.elementsofai.com/,Practice Quizzes,19,Afternoon,English/Amharic,Practiced past exams
Alem Abebe,A+,Female,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Case Studies,14,Evening,English/Amharic,Used Anki flashcards
Frehiwot Kebede,A+,Male,https://www.youtube.com/@npteliitguwahati8283,Spaced Repetition,16,Night,English/Amharic,Wrote summaries
Frehiwot Getachew,A+,Female,https://www.udacity.com/school/artificial-intelligence,Practice Quizzes,19,Morning,English/Amharic,Analyzed case studies
Zewditu Asrat,A,Female,https://www.youtube.com/@freecodecamp,Group Study,8,Night,English/Amharic,Timed simulations
Selamawit Tesfaye,A+,Female,https://www.youtube.com/@Intellipaat,Practice Quizzes,7,Morning,English/Amharic,Joined online study groups
Senait Shimuye,A,Male,https://www.youtube.com/@DavidOndrej,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Ephrem Tadesse,A,Female,https://www.youtube.com/@education4uofficial,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Kiros Asrat,A+,Male,https://www.youtube.com/@edurekaIN,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Ruth Worku,A+,Female,https://www.youtube.com/@DavidOndrej,Case Studies,18,Night,English/Amharic,Focused on documentaries
Kidane Girma,A,Male,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Alem Tesfaye,A,Female,https://www.youtube.com/@education4uofficial,Case Studies,9,Night,English/Amharic,Analyzed case studies
Tigist Amare,A,Female,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Bethel Kebede,A,Male,https://www.udacity.com/school/artificial-intelligence,Mind Mapping,19,Night,English/Amharic,Drew diagrams
Girmay Worku,A+,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Practice Quizzes,14,Morning,English/Amharic,Joined online study groups
Yohannes Getachew,A,Male,https://www.udacity.com/school/artificial-intelligence,Video Summaries,9,Morning,English/Amharic,Used Anki flashcards
Yemesrach Lemma,A,Female,https://www.youtube.com/@freecodecamp,Group Study,11,Morning,English/Amharic,Analyzed case studies
Selamawit Fentaw,A,Male,https://www.youtube.com/@freecodecamp,Group Study,19,Afternoon,English/Amharic,Focused on documentaries
Tsehay Asrat,A+,Female,https://www.youtube.com/@DavidOndrej,Spaced Repetition,18,Night,English/Amharic,Drew diagrams
Tewodros Worku,A+,Female,https://www.youtube.com/@AyushSinghSh,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Dawit Fentaw,A,Female,https://www.youtube.com/@edurekaIN,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Temesgen Asrat,A+,Male,https://www.geeksforgeeks.org/artificial-intelligence/,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Abel Assefa,A,Female,https://www.youtube.com/@Intellipaat,Group Study,6,Night,English/Amharic,Used Anki flashcards
Temesgen Zinabu,A+,Male,https://www.elementsofai.com/,Group Study,10,Evening,English/Amharic,Color-coded notes
Kiros Jenberu,A+,Female,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Mind Mapping,18,Morning,English/Amharic,Wrote summaries
Kalkidan Zinabu,A,Male,https://www.youtube.com/@AyushSinghSh,Spaced Repetition,12,Night,English/Amharic,Drew diagrams
Mihret weldehawaryat,A+,Male,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Practice Quizzes,9,Morning,English/Amharic,Joined online study groups
Mulat Girma,A+,Female,https://www.youtube.com/@education4uofficial,Self-Testing,6,Night,English/Amharic,Wrote summaries
Abebe weldehawaryat,A,Male,https://www.udacity.com/school/artificial-intelligence,Video Summaries,5,Evening,English/Amharic,Used Anki flashcards
Bethel Jenberu,A+,Male,https://www.youtube.com/@Intellipaat,Flashcards,12,Night,English/Amharic,Color-coded notes
Abebe Fentaw,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Rahel Worku,A+,Female,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Case Studies,15,Night,English/Amharic,Drew diagrams
Bela Assefa,A+,Male,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Peer Teaching,10,Afternoon,English/Amharic,Joined online study groups
Abel Abebe,A,Male,https://www.elementsofai.com/,Peer Teaching,17,Night,English/Amharic,Practiced past exams
Rahel weldehawaryat,A,Male,https://www.youtube.com/@freecodecamp,Mind Mapping,15,Evening,English/Amharic,Color-coded notes
Fikirte Kebede,A+,Male,https://www.youtube.com/@codebasics,Peer Teaching,15,Afternoon,English/Amharic,Wrote summaries
Alem Lemma,A+,Male,https://www.youtube.com/@npteliitguwahati8283,Group Study,18,Afternoon,English/Amharic,Timed simulations
Bela Worku,A+,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Temesgen weldehawaryat,A+,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Jemal Asrat,A+,Female,https://www.youtube.com/@codebasics,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Marta Abebe,A+,Male,https://www.youtube.com/@AyushSinghSh,Group Study,19,Morning,English/Amharic,Timed simulations
Eden Shimuye,A+,Male,https://www.youtube.com/@npteliitguwahati8283,Self-Testing,7,Evening,English/Amharic,Practiced past exams
Bethel Asrat,A+,Male,https://www.youtube.com/@Intellipaat,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Kassa Amare,A,Male,https://www.youtube.com/@EasyEngineeringClasses,Spaced Repetition,5,Morning,English/Amharic,Drew diagrams
Yared Mekonnen,A+,Male,https://www.youtube.com/@edurekaIN,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Yemesrach weldehawaryat,A+,Male,https://www.datacamp.com/blog/how-to-learn-ai,Case Studies,7,Evening,English/Amharic,Wrote summaries
Mulat Jenberu,A,Female,https://www.datacamp.com/blog/how-to-learn-ai,Group Study,7,Afternoon,English/Amharic,Used Anki flashcards
Ephrem Fentaw,A+,Female,https://www.youtube.com/@DavidOndrej,Spaced Repetition,6,Afternoon,English/Amharic,Drew diagrams
Dawit Abebe,A,Male,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Getachew,A+,Male,https://www.youtube.com/@SimplilearnOfficial,Mind Mapping,11,Morning,English/Amharic,Wrote summaries
Meklit Tesfaye,A,Male,https://www.elementsofai.com/,Group Study,10,Morning,English/Amharic,Joined online study groups
Selamawit Fentaw,A+,Male,https://www.youtube.com/@EasyEngineeringClasses,Mind Mapping,7,Night,English/Amharic,Wrote summaries
Ephrem Girma,A+,Female,https://www.youtube.com/@freecodecamp,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Sewit Mekonnen,A,Male,https://www.youtube.com/@edurekaIN,Case Studies,9,Evening,English/Amharic,Color-coded notes
Fikirte Mekonnen,A+,Male,https://www.youtube.com/@codebasics,Peer Teaching,15,Afternoon,English/Amharic,Focused on documentaries
Selamawit Hailu,A+,Male,https://www.youtube.com/@DavidOndrej,Self-Testing,6,Morning,English/Amharic,Color-coded notes
Yemesrach Hailu,A,Female,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Group Study,15,Afternoon,English/Amharic,Analyzed case studies
Seyoum Jenberu,A+,Male,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Self-Testing,12,Afternoon,English/Amharic,Timed simulations
Abebe Zinabu,A,Male,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Peer Teaching,14,Afternoon,English/Amharic,Focused on documentaries
Marta Assefa,A,Female,https://www.datacamp.com/blog/how-to-learn-ai,Flashcards,14,Night,English/Amharic,Timed simulations
Alem Getachew,A+,Male,https://www.youtube.com/@DavidOndrej,Case Studies,9,Afternoon,English/Amharic,Drew diagrams
Mulugeta Lemma,A+,Female,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Self-Testing,9,Evening,English/Amharic,Used Anki flashcards
Yared Girma,A,Female,https://www.youtube.com/@DavidOndrej,Spaced Repetition,7,Morning,English/Amharic,Practiced past exams
Yared Asrat,A,Female,https://www.youtube.com/@freecodecamp,Spaced Repetition,15,Evening,English/Amharic,Wrote summaries
Ruth Getachew,A,Female,https://www.youtube.com/@DavidOndrej,Video Summaries,9,Night,English/Amharic,Used Anki flashcards
Fikirte Worku,A,Male,https://www.youtube.com/@freecodecamp,Spaced Repetition,18,Evening,English/Amharic,Focused on documentaries
Eden Getachew,A,Male,https://www.youtube.com/@EasyEngineeringClasses,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Mekonnen Amare,A,Female,https://www.youtube.com/@codebasics,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Hana Fentaw,A,Male,https://www.geeksforgeeks.org/artificial-intelligence/,Spaced Repetition,17,Morning,English/Amharic,Timed simulations
Abiy Hailu,A+,Female,https://www.youtube.com/@AyushSinghSh,Group Study,19,Morning,English/Amharic,Used Anki flashcards
Marta Assefa,A+,Female,https://www.youtube.com/@EasyEngineeringClasses,Self-Testing,6,Morning,English/Amharic,Timed simulations
Kidane Worku,A,Female,https://www.youtube.com/@SimplilearnOfficial,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Yemesrach Amare,A,Male,https://www.youtube.com/@SimplilearnOfficial,Self-Testing,7,Night,English/Amharic,Wrote summaries
Marta Mekonnen,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Tigist Girma,A+,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Yared Hailu,A+,Female,https://www.youtube.com/@edurekaIN,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Nahom Mekonnen,A+,Male,https://www.youtube.com/@npteliitguwahati8283,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Kiros Tadesse,A+,Female,https://www.datacamp.com/blog/how-to-learn-ai,Practice Quizzes,15,Evening,English/Amharic,Practiced past exams
Mihret Jenberu,A+,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Self-Testing,12,Night,English/Amharic,Timed simulations
Abel Amare,A+,Male,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Spaced Repetition,7,Morning,English/Amharic,Wrote summaries
Kiros Mekonnen,A,Female,https://www.youtube.com/@codebasics,Self-Testing,5,Morning,English/Amharic,Timed simulations
Rahel Jenberu,A,Female,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Flashcards,17,Morning,English/Amharic,Drew diagrams
Abebe Girma,A+,Female,https://www.udacity.com/school/artificial-intelligence,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Dawit weldehawaryat,A+,Male,https://www.youtube.com/@DavidOndrej,Flashcards,7,Morning,English/Amharic,Focused on documentaries
Yared Zinabu,A,Male,https://www.youtube.com/@EasyEngineeringClasses,Video Summaries,9,Morning,English/Amharic,Drew diagrams
Abiy Jenberu,A+,Female,https://www.youtube.com/@npteliitguwahati8283,Spaced Repetition,17,Evening,English/Amharic,Color-coded notes
Senait Jenberu,A,Female,https://www.youtube.com/@AyushSinghSh,Video Summaries,17,Night,English/Amharic,Timed simulations
Eden Kebede,A+,Female,https://www.geeksforgeeks.org/artificial-intelligence/,Self-Testing,12,Evening,English/Amharic,Timed simulations
Selamawit Getachew,A+,Male,https://www.elementsofai.com/,Group Study,13,Morning,English/Amharic,Focused on documentaries
Kassa Worku,A,Male,https://www.youtube.com/@codebasics,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Nahom Jenberu,A,Male,https://www.datacamp.com/blog/how-to-learn-ai,Practice Quizzes,14,Evening,English/Amharic,Wrote summaries
Atnafu Getachew,A+,Male,https://www.udacity.com/school/artificial-intelligence,Spaced Repetition,10,Night,English/Amharic,Color-coded notes
Zewditu weldehawaryat,A,Male,https://www.geeksforgeeks.org/artificial-intelligence/,Self-Testing,17,Evening,English/Amharic,Timed simulations
Mekonnen Kebede,A+,Female,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Case Studies,9,Evening,English/Amharic,Timed simulations
Genet Shimuye,A,Male,https://www.youtube.com/@codebasics,Case Studies,19,Afternoon,English/Amharic,Practiced past exams
Tewodros Girma,A+,Female,https://www.youtube.com/@SimplilearnOfficial,Mind Mapping,17,Afternoon,English/Amharic,Used Anki flashcards
Jemal Jenberu,A,Female,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Group Study,17,Evening,English/Amharic,Drew diagrams
Mulat Amare,A+,Female,https://www.youtube.com/@Intellipaat,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tsehay Kebede,A,Male,https://www.datacamp.com/blog/how-to-learn-ai,Spaced Repetition,16,Afternoon,English/Amharic,Used Anki flashcards
Abel Abebe,A,Female,https://www.geeksforgeeks.org/artificial-intelligence/,Mind Mapping,6,Afternoon,English/Amharic,Practiced past exams
Ruth Hailu,A,Male,https://www.youtube.com/@edurekaIN,Video Summaries,19,Evening,English/Amharic,Color-coded notes
Kalkidan Getachew,A,Male,https://www.youtube.com/@freecodecamp,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Abebe Worku,A+,Male,https://www.geeksforgeeks.org/artificial-intelligence/,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A,Male,https://pll.harvard.edu/course/cs50s-introduction-artificial-intelligence-python,Group Study,16,Morning,English/Amharic,Joined online study groups
Abiy Seid,A+,Female,https://www.youtube.com/@DavidOndrej,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@AyushSinghSh,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Rahel Hailu,A+,Female,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Samuel Worku,A+,Female,https://www.youtube.com/@freecodecamp,Case Studies,7,Morning,English/Amharic,Joined online study groups
Kassa Tesfaye,A,Male,https://www.youtube.com/@education4uofficial,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Fikirte Zinabu,A,Male,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Video Summaries,10,Morning,English/Amharic,Joined online study groups
Tewodros weldehawaryat,A,Male,https://www.youtube.com/@edurekaIN,Group Study,9,Afternoon,English/Amharic,Focused on documentaries
Zelalem Worku,A+,Female,https://www.geeksforgeeks.org/artificial-intelligence/,Self-Testing,5,Night,English/Amharic,Drew diagrams
Jemal weldehawaryat,A+,Male,https://www.youtube.com/@EasyEngineeringClasses,Self-Testing,5,Night,English/Amharic,Timed simulations
Zelalem Worku,A+,Female,https://learn.microsoft.com/en-us/training/modules/get-started-ai-fundamentals/,Peer Teaching,5,Afternoon,English/Amharic,Wrote summaries
