Name,Grade,Gender,Recommended Channel/Link,Learning Strategy,Study Hours Per Week,Preferred Study Time,Language of Instruction,Additional Notes
Jemal Tesfaye,A+,Female,https://www.youtube.com/@TEDEd,Peer Teaching,12,Afternoon,English/Amharic,Wrote summaries
Bela Asrat,A+,Female,https://www.youtube.com/@EthiopianEducation12,Group Study,8,Afternoon,English/Amharic,Color-coded notes
Sewit Tesfaye,A+,Female,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Mind Mapping,6,Afternoon,English/Amharic,Color-coded notes
Zewditu Zinabu,A,Female,https://www.youtube.com/playlist?list=PL8dPuuaLjXtOPRKzVLY0jJY-uHOH9KVU6,Flashcards,8,Night,English/Amharic,Wrote summaries
Birtukan Tesfaye,A+,Male,https://www.youtube.com/@Vsauce,Practice Quizzes,10,Evening,English/Amharic,Drew diagrams
Zelalem Lemma,A+,Male,https://www.youtube.com/@SocialPsychologyNetwork,Mind Mapping,9,Afternoon,English/Amharic,Used Anki flashcards
Sifan Worku,A+,Male,https://www.youtube.com/@Vsauce,Practice Quizzes,8,Evening,English/Amharic,Used Anki flashcards
Tigist Hailu,A+,Male,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Flashcards,10,Evening,English/Amharic,Timed simulations
Temesgen Jenberu,A+,Male,https://www.youtube.com/@TEDEd,Spaced Repetition,8,Evening,English/Amharic,Joined online study groups
Seyoum Abebe,A,Female,https://www.youtube.com/@PracticalPsychology,Self-Testing,14,Evening,English/Amharic,Drew diagrams
Selamawit weldehawaryat,A,Female,https://www.youtube.com/@NeuroTransmissions,Video Summaries,11,Afternoon,English/Amharic,Focused on documentaries
Yared Jenberu,A+,Male,https://www.youtube.com/@BrainCraft,Video Summaries,11,Morning,English/Amharic,Analyzed case studies
Yared Tesfaye,A,Female,https://www.youtube.com/@psychinamharicwithtamirude674,Case Studies,13,Night,English/Amharic,Practiced past exams
Meklit weldehawaryat,A+,Female,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Practice Quizzes,11,Evening,English/Amharic,Focused on documentaries
Tewodros Fentaw,A+,Male,https://www.youtube.com/@In59Seconds,Peer Teaching,14,Afternoon,English/Amharic,Drew diagrams
Kebede Assefa,A+,Male,https://www.youtube.com/@EthiopianEducation12,Flashcards,11,Night,English/Amharic,Drew diagrams
Kidane Worku,A+,Female,https://www.youtube.com/@Vsauce,Mind Mapping,16,Afternoon,English/Amharic,Color-coded notes
Tigist Fentaw,A+,Male,https://www.youtube.com/@TheraminTrees,Flashcards,18,Evening,English/Amharic,Timed simulations
Hana Abebe,A,Male,https://www.youtube.com/@NeuroTransmissions,Mind Mapping,18,Afternoon,English/Amharic,Timed simulations
Atnafu Tadesse,A,Female,https://www.youtube.com/@MITOpenCourseWare/search?query=psychology,Flashcards,10,Morning,English/Amharic,Analyzed case studies
Selamawit Hailu,A+,Male,https://www.youtube.com/@TheraminTrees,Video Summaries,13,Morning,English/Amharic,Joined online study groups
Abiy Jenberu,A,Female,https://www.youtube.com/@TheraminTrees,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Kiros Assefa,A,Female,https://www.youtube.com/@TheraminTrees,Peer Teaching,6,Night,English/Amharic,Color-coded notes
Seyoum Abebe,A+,Male,https://www.youtube.com/@habeshatechcamp234,Group Study,11,Afternoon,English/Amharic,Used Anki flashcards
Sifan Hailu,A,Female,https://www.youtube.com/playlist?list=PL8dPuuaLjXtOPRKzVLY0jJY-uHOH9KVU6,Spaced Repetition,17,Evening,English/Amharic,Joined online study groups
Hana Tesfaye,A+,Female,https://www.youtube.com/@AcademyOfIdeas,Mind Mapping,17,Evening,English/Amharic,Focused on documentaries
Ruth Jenberu,A+,Male,https://www.youtube.com/@AcademyOfIdeas,Mind Mapping,7,Morning,English/Amharic,Analyzed case studies
Dawit Mekonnen,A+,Male,https://www.youtube.com/@habeshatechcamp234,Self-Testing,9,Morning,English/Amharic,Timed simulations
Fikirte Shimuye,A+,Female,https://www.youtube.com/@TEDEd,Spaced Repetition,7,Night,English/Amharic,Practiced past exams
Senait Jenberu,A+,Female,https://www.youtube.com/@TheraminTrees,Spaced Repetition,11,Morning,English/Amharic,Analyzed case studies
Bethel Tesfaye,A,Male,https://www.youtube.com/@In59Seconds,Peer Teaching,13,Afternoon,English/Amharic,Color-coded notes
Fikirte Hailu,A+,Male,https://www.youtube.com/@EthiopianEducation12,Self-Testing,11,Night,English/Amharic,Practiced past exams
Mulat Worku,A,Male,https://www.youtube.com/@TEDEd,Self-Testing,8,Evening,English/Amharic,Joined online study groups
Fikirte Seid,A+,Male,https://www.youtube.com/@AcademyOfIdeas,Case Studies,18,Evening,English/Amharic,Joined online study groups
Ruth Asrat,A+,Male,https://www.youtube.com/@EthiopianEducation12,Self-Testing,14,Afternoon,English/Amharic,Used Anki flashcards
Alem Amare,A+,Female,https://www.youtube.com/@AcademyOfIdeas,Self-Testing,6,Evening,English/Amharic,Focused on documentaries
Frehiwot Assefa,A,Female,https://www.youtube.com/@Vsauce,Spaced Repetition,10,Night,English/Amharic,Used Anki flashcards
Birtukan Tadesse,A+,Female,https://www.studocu.com/row/document/unity-university/psychology/pysychology-module-for-freshman/16698646,Video Summaries,11,Evening,English/Amharic,Color-coded notes
Abebe Tesfaye,A,Female,https://www.youtube.com/@SocialPsychologyNetwork,Self-Testing,11,Morning,English/Amharic,Color-coded notes
Nahom Jenberu,A,Male,https://www.youtube.com/@EthiopianEducation12,Flashcards,10,Afternoon,English/Amharic,Joined online study groups
Zewditu Asrat,A+,Female,https://www.youtube.com/@TEDEd,Practice Quizzes,8,Morning,English/Amharic,Focused on documentaries
Abiy Zinabu,A,Male,https://www.youtube.com/playlist?list=PL8dPuuaLjXtOPRKzVLY0jJY-uHOH9KVU6,Flashcards,10,Afternoon,English/Amharic,Color-coded notes
Zewditu Asrat,A,Female,https://www.youtube.com/@Vsauce,Group Study,10,Night,English/Amharic,Wrote summaries
Sifan weldehawaryat,A,Female,https://www.youtube.com/@SocialPsychologyNetwork,Mind Mapping,16,Night,English/Amharic,Joined online study groups
Jemal Kebede,A+,Female,https://www.youtube.com/@In59Seconds,Self-Testing,5,Morning,English/Amharic,Practiced past exams
Nahom Seid,A,Female,https://www.youtube.com/@TEDEd,Video Summaries,6,Evening,English/Amharic,Joined online study groups
Abiy Getachew,A,Female,https://www.youtube.com/@PracticalPsychology,Flashcards,11,Night,English/Amharic,Used Anki flashcards
Meklit Mekonnen,A+,Male,https://www.youtube.com/@BrainCraft,Flashcards,14,Evening,English/Amharic,Timed simulations
Yemesrach Jenberu,A+,Female,https://www.youtube.com/@ThePsychShow,Practice Quizzes,19,Morning,English/Amharic,Joined online study groups
Sewit Lemma,A+,Male,https://www.youtube.com/@TheraminTrees,Video Summaries,7,Morning,English/Amharic,Analyzed case studies
Temesgen Assefa,A+,Male,https://www.youtube.com/@In59Seconds,Flashcards,18,Morning,English/Amharic,Used Anki flashcards
Kidane Tadesse,A,Male,https://www.youtube.com/@In59Seconds,Group Study,6,Night,English/Amharic,Wrote summaries
Abebe Getachew,A+,Male,https://www.youtube.com/@PracticalPsychology,Spaced Repetition,10,Night,English/Amharic,Joined online study groups
Kiros Jenberu,A,Male,https://www.youtube.com/@NeuroTransmissions,Flashcards,9,Afternoon,English/Amharic,Focused on documentaries
Kalkidan Fentaw,A+,Female,https://www.youtube.com/@AplusEthiopia,Video Summaries,6,Afternoon,English/Amharic,Focused on documentaries
Kiros Worku,A+,Male,https://www.youtube.com/@AplusEthiopia,Peer Teaching,13,Afternoon,English/Amharic,Used Anki flashcards
Kassa Worku,A,Male,https://www.youtube.com/@AcademyOfIdeas,Practice Quizzes,5,Morning,English/Amharic,Practiced past exams
Abel Jenberu,A+,Female,https://www.youtube.com/@TheraminTrees,Mind Mapping,10,Morning,English/Amharic,Focused on documentaries
Nahom Asrat,A+,Male,https://www.studocu.com/row/document/unity-university/psychology/pysychology-module-for-freshman/16698646,Self-Testing,11,Evening,English/Amharic,Drew diagrams
Zewditu weldehawaryat,A,Female,https://www.youtube.com/@TEDEd,Practice Quizzes,15,Morning,English/Amharic,Focused on documentaries
Mulat Assefa,A,Female,https://www.youtube.com/@EthiopianEducation12,Spaced Repetition,9,Morning,English/Amharic,Focused on documentaries
Ephrem Tadesse,A,Female,https://www.youtube.com/@NeuroTransmissions,Self-Testing,10,Evening,English/Amharic,Wrote summaries
Kiros Asrat,A+,Male,https://www.youtube.com/@In59Seconds,Peer Teaching,5,Night,English/Amharic,Used Anki flashcards
Ruth Worku,A+,Female,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Case Studies,18,Night,English/Amharic,Focused on documentaries
Kidane Girma,A,Male,https://www.youtube.com/@MITOpenCourseWare/search?query=psychology,Practice Quizzes,19,Evening,English/Amharic,Focused on documentaries
Alem Tesfaye,A,Female,https://www.youtube.com/@TheraminTrees,Case Studies,13,Morning,English/Amharic,Analyzed case studies
Yemesrach Hailu,A,Male,https://www.youtube.com/@habeshatechcamp234,Practice Quizzes,13,Morning,English/Amharic,Focused on documentaries
Abiy Kebede,A+,Female,https://www.youtube.com/@NeuroTransmissions,Group Study,12,Morning,English/Amharic,Color-coded notes
Mekonnen Zinabu,A,Female,https://www.youtube.com/@AplusEthiopia,Group Study,15,Morning,English/Amharic,Drew diagrams
Temesgen Abebe,A,Male,https://www.youtube.com/@EthiopianEducation12,Video Summaries,11,Night,English/Amharic,Practiced past exams
Kiros Asrat,A,Female,https://www.youtube.com/@ThePsychShow,Case Studies,7,Evening,English/Amharic,Wrote summaries
Temesgen Kebede,A+,Female,https://www.youtube.com/@AplusEthiopia,Peer Teaching,16,Evening,English/Amharic,Practiced past exams
Rahel Lemma,A+,Female,https://www.youtube.com/@EthiopianEducation12,Practice Quizzes,18,Morning,English/Amharic,Focused on documentaries
Rahel Asrat,A+,Male,https://www.youtube.com/@psychinamharicwithtamirude674,Flashcards,10,Afternoon,English/Amharic,Drew diagrams
Dawit Fentaw,A,Female,https://www.youtube.com/@In59Seconds,Spaced Repetition,14,Afternoon,English/Amharic,Drew diagrams
Temesgen Asrat,A+,Male,https://www.youtube.com/@BrainCraft,Practice Quizzes,5,Afternoon,English/Amharic,Focused on documentaries
Abel Assefa,A,Female,https://www.youtube.com/@AplusEthiopia,Group Study,6,Night,English/Amharic,Used Anki flashcards
Temesgen Zinabu,A+,Male,https://www.youtube.com/@NeuroTransmissions,Group Study,10,Evening,English/Amharic,Color-coded notes
Kiros Jenberu,A+,Female,https://www.youtube.com/@EthiopianEducation12,Mind Mapping,18,Morning,English/Amharic,Wrote summaries
Kalkidan Zinabu,A,Male,https://www.youtube.com/@TEDEd,Spaced Repetition,12,Night,English/Amharic,Drew diagrams
Mihret weldehawaryat,A+,Male,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Practice Quizzes,9,Morning,English/Amharic,Joined online study groups
Mulat Girma,A+,Female,https://www.youtube.com/@psychinamharicwithtamirude674,Self-Testing,6,Night,English/Amharic,Wrote summaries
Abebe weldehawaryat,A,Male,https://www.youtube.com/@EthiopianEducation12,Spaced Repetition,11,Evening,English/Amharic,Used Anki flashcards
Bethel Jenberu,A+,Male,https://www.youtube.com/@AplusEthiopia,Flashcards,12,Night,English/Amharic,Color-coded notes
Abebe Fentaw,A+,Male,https://www.youtube.com/@MITOpenCourseWare/search?query=psychology,Practice Quizzes,12,Afternoon,English/Amharic,Practiced past exams
Rahel Worku,A+,Female,https://www.youtube.com/@MITOpenCourseWare/search?query=psychology,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Bela Assefa,A+,Male,https://www.youtube.com/@habeshatechcamp234,Video Summaries,6,Afternoon,English/Amharic,Joined online study groups
Abel Abebe,A,Male,https://www.youtube.com/@NeuroTransmissions,Peer Teaching,17,Night,English/Amharic,Practiced past exams
Rahel weldehawaryat,A,Male,https://www.youtube.com/@habeshatechcamp234,Mind Mapping,15,Evening,English/Amharic,Color-coded notes
Fikirte Kebede,A+,Male,https://www.youtube.com/@TheraminTrees,Peer Teaching,15,Afternoon,English/Amharic,Wrote summaries
Alem Lemma,A+,Male,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Group Study,18,Afternoon,English/Amharic,Timed simulations
Bela Worku,A+,Male,https://www.youtube.com/@EthiopianEducation12,Peer Teaching,8,Morning,English/Amharic,Wrote summaries
Temesgen weldehawaryat,A+,Male,https://www.youtube.com/@ThePsychShow,Video Summaries,7,Morning,English/Amharic,Wrote summaries
Jemal Asrat,A+,Female,https://www.youtube.com/@TheraminTrees,Flashcards,14,Afternoon,English/Amharic,Practiced past exams
Marta Abebe,A+,Male,https://www.studocu.com/row/document/unity-university/psychology/pysychology-module-for-freshman/16698646,Group Study,19,Morning,English/Amharic,Timed simulations
Eden Shimuye,A+,Male,https://www.youtube.com/@ThePsychShow,Practice Quizzes,19,Night,English/Amharic,Timed simulations
Yared Asrat,A+,Male,https://www.youtube.com/@PracticalPsychology,Mind Mapping,15,Morning,English/Amharic,Color-coded notes
Kassa Amare,A,Male,https://www.youtube.com/playlist?list=PL8dPuuaLjXtOPRKzVLY0jJY-uHOH9KVU6,Spaced Repetition,17,Evening,English/Amharic,Drew diagrams
Yared Mekonnen,A+,Male,https://www.youtube.com/@In59Seconds,Peer Teaching,13,Morning,English/Amharic,Practiced past exams
Yemesrach weldehawaryat,A+,Male,https://www.youtube.com/@psychinamharicwithtamirude674,Case Studies,7,Evening,English/Amharic,Wrote summaries
Mulat Jenberu,A,Female,https://www.youtube.com/@Vsauce,Group Study,7,Afternoon,English/Amharic,Used Anki flashcards
Ephrem Fentaw,A+,Female,https://www.youtube.com/@In59Seconds,Mind Mapping,18,Afternoon,English/Amharic,Color-coded notes
Dawit Abebe,A,Male,https://www.youtube.com/@MITOpenCourseWare/search?query=psychology,Practice Quizzes,14,Afternoon,English/Amharic,Color-coded notes
Zelalem Getachew,A+,Male,https://www.youtube.com/@PracticalPsychology,Case Studies,17,Night,English/Amharic,Used Anki flashcards
Selamawit weldehawaryat,A,Male,https://www.youtube.com/@TheraminTrees,Practice Quizzes,7,Morning,English/Amharic,Wrote summaries
Girmay Tesfaye,A,Female,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Peer Teaching,8,Morning,English/Amharic,Drew diagrams
Mulugeta Girma,A,Female,https://www.youtube.com/@PracticalPsychology,Case Studies,14,Evening,English/Amharic,Used Anki flashcards
Marta Fentaw,A,Male,https://www.youtube.com/@habeshatechcamp234,Mind Mapping,6,Morning,English/Amharic,Joined online study groups
Tsehay Asrat,A,Female,https://www.youtube.com/@TEDEd,Case Studies,11,Night,English/Amharic,Practiced past exams
Frehiwot Assefa,A+,Female,https://www.youtube.com/@ThePsychShow,Mind Mapping,9,Night,English/Amharic,Color-coded notes
Yemesrach Hailu,A,Female,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Case Studies,5,Afternoon,English/Amharic,Color-coded notes
Tigist Girma,A+,Female,https://www.youtube.com/@psychinamharicwithtamirude674,Self-Testing,11,Morning,English/Amharic,Drew diagrams
Yemesrach Asrat,A+,Female,https://www.youtube.com/@psychinamharicwithtamirude674,Mind Mapping,11,Morning,English/Amharic,Drew diagrams
Senait Shimuye,A+,Female,https://www.youtube.com/@AplusEthiopia,Spaced Repetition,9,Morning,English/Amharic,Drew diagrams
Hana Shimuye,A,Male,https://www.youtube.com/@EthiopianEducation12,Group Study,6,Night,English/Amharic,Timed simulations
Birtukan Shimuye,A+,Female,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Mind Mapping,16,Afternoon,English/Amharic,Used Anki flashcards
Fikirte Fentaw,A,Male,https://www.youtube.com/@BrainCraft,Group Study,15,Night,English/Amharic,Practiced past exams
Abebe weldehawaryat,A+,Female,https://www.youtube.com/@NeuroTransmissions,Group Study,10,Afternoon,English/Amharic,Joined online study groups
Bela Kebede,A+,Male,https://www.youtube.com/@TEDEd,Peer Teaching,15,Morning,English/Amharic,Focused on documentaries
Eden Getachew,A,Male,https://www.youtube.com/@SocialPsychologyNetwork,Spaced Repetition,5,Morning,English/Amharic,Wrote summaries
Mekonnen Amare,A,Female,https://www.youtube.com/@TheraminTrees,Practice Quizzes,18,Afternoon,English/Amharic,Focused on documentaries
Hana Fentaw,A,Male,https://www.youtube.com/@In59Seconds,Spaced Repetition,14,Morning,English/Amharic,Analyzed case studies
Abiy Hailu,A+,Female,https://www.studocu.com/row/document/unity-university/psychology/pysychology-module-for-freshman/16698646,Group Study,19,Morning,English/Amharic,Used Anki flashcards
Marta Assefa,A+,Female,https://www.youtube.com/@SocialPsychologyNetwork,Self-Testing,6,Morning,English/Amharic,Timed simulations
Kidane Worku,A,Female,https://www.youtube.com/@MITOpenCourseWare/search?query=psychology,Spaced Repetition,11,Afternoon,English/Amharic,Joined online study groups
Yemesrach Amare,A,Male,https://www.youtube.com/@MITOpenCourseWare/search?query=psychology,Self-Testing,7,Night,English/Amharic,Wrote summaries
Marta Mekonnen,A+,Female,https://www.youtube.com/@MITOpenCourseWare/search?query=psychology,Practice Quizzes,6,Evening,English/Amharic,Analyzed case studies
Tigist Girma,A+,Male,https://www.youtube.com/@EthiopianEducation12,Mind Mapping,7,Morning,English/Amharic,Wrote summaries
Yared Hailu,A+,Female,https://www.youtube.com/@In59Seconds,Peer Teaching,17,Afternoon,English/Amharic,Timed simulations
Nahom Mekonnen,A+,Male,https://www.youtube.com/@AcademyOfIdeas,Mind Mapping,11,Evening,English/Amharic,Focused on documentaries
Kiros Tadesse,A+,Female,https://www.youtube.com/@TEDEd,Case Studies,18,Night,English/Amharic,Used Anki flashcards
Mihret Hailu,A+,Female,https://www.youtube.com/@EthiopianEducation12,Self-Testing,14,Afternoon,English/Amharic,Timed simulations
Abebe Assefa,A+,Male,https://www.youtube.com/@TEDEd,Group Study,18,Afternoon,English/Amharic,Practiced past exams
Senait Assefa,A,Male,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Self-Testing,19,Morning,English/Amharic,Timed simulations
Kassa Kebede,A,Female,https://www.youtube.com/@TheraminTrees,Flashcards,15,Night,English/Amharic,Drew diagrams
Abebe Girma,A+,Female,https://www.youtube.com/@psychinamharicwithtamirude674,Mind Mapping,13,Evening,English/Amharic,Practiced past exams
Dawit weldehawaryat,A+,Male,https://www.studocu.com/row/document/unity-university/psychology/pysychology-module-for-freshman/16698646,Mind Mapping,13,Afternoon,English/Amharic,Timed simulations
Selamawit Lemma,A+,Female,https://www.youtube.com/@NeuroTransmissions,Case Studies,5,Morning,English/Amharic,Color-coded notes
Tsehay Jenberu,A,Female,https://www.youtube.com/@TEDEd,Mind Mapping,6,Afternoon,English/Amharic,Used Anki flashcards
Kassa Tesfaye,A+,Female,https://www.youtube.com/@psychinamharicwithtamirude674,Group Study,17,Evening,English/Amharic,Timed simulations
Eden Kebede,A+,Female,https://www.youtube.com/@BrainCraft,Self-Testing,12,Evening,English/Amharic,Timed simulations
Selamawit Getachew,A+,Male,https://www.youtube.com/@NeuroTransmissions,Group Study,13,Morning,English/Amharic,Focused on documentaries
Kassa Worku,A,Male,https://www.youtube.com/@TheraminTrees,Mind Mapping,10,Morning,English/Amharic,Joined online study groups
Nahom Jenberu,A,Male,https://www.studocu.com/row/document/unity-university/psychology/pysychology-module-for-freshman/16698646,Practice Quizzes,12,Night,English/Amharic,Focused on documentaries
Atnafu Tadesse,A,Female,https://www.studocu.com/row/document/unity-university/psychology/pysychology-module-for-freshman/16698646,Group Study,16,Morning,English/Amharic,Timed simulations
Nahom Asrat,A,Male,https://www.youtube.com/@AcademyOfIdeas,Peer Teaching,19,Evening,English/Amharic,Drew diagrams
Birtukan Assefa,A+,Female,https://www.studocu.com/row/document/unity-university/psychology/pysychology-module-for-freshman/16698646,Case Studies,14,Afternoon,English/Amharic,Joined online study groups
Kiros Amare,A,Female,https://www.youtube.com/@AplusEthiopia,Case Studies,6,Night,English/Amharic,Used Anki flashcards
Jemal Jenberu,A,Female,https://www.youtube.com/@psychinamharicwithtamirude674,Practice Quizzes,10,Evening,English/Amharic,Analyzed case studies
Abel Zinabu,A+,Male,https://www.youtube.com/@NeuroTransmissions,Flashcards,17,Afternoon,English/Amharic,Practiced past exams
Tsehay Kebede,A,Male,https://www.youtube.com/@In59Seconds,Video Summaries,5,Afternoon,English/Amharic,Drew diagrams
Meklit Mekonnen,A+,Female,https://www.youtube.com/@NeuroTransmissions,Peer Teaching,15,Evening,English/Amharic,Practiced past exams
Hana Amare,A,Male,https://www.youtube.com/@EthiopianEducation12,Practice Quizzes,15,Afternoon,English/Amharic,Analyzed case studies
Yared Getachew,A,Male,https://www.youtube.com/@habeshatechcamp234,Spaced Repetition,7,Morning,English/Amharic,Timed simulations
Abebe Worku,A+,Male,https://www.youtube.com/@BrainCraft,Peer Teaching,6,Evening,English/Amharic,Practiced past exams
Yemesrach Asrat,A,Male,https://www.youtube.com/@EthiopianEducation12,Group Study,16,Morning,English/Amharic,Joined online study groups
Abiy Seid,A+,Female,https://www.youtube.com/@EthiopianEducation12,Practice Quizzes,13,Morning,English/Amharic,Color-coded notes
Meklit Lemma,A,Male,https://www.youtube.com/@TEDEd,Spaced Repetition,13,Night,English/Amharic,Focused on documentaries
Rahel Hailu,A+,Female,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Self-Testing,5,Morning,English/Amharic,Joined online study groups
Samuel Worku,A+,Female,https://www.youtube.com/@MITOpenCourseWare/search?query=psychology,Practice Quizzes,17,Night,English/Amharic,Joined online study groups
Kassa Tesfaye,A,Male,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Case Studies,5,Afternoon,English/Amharic,Practiced past exams
Fikirte Zinabu,A,Male,https://www.youtube.com/@AplusEthiopia,Group Study,12,Evening,English/Amharic,Used Anki flashcards
Samuel Mekonnen,A+,Female,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Video Summaries,15,Morning,English/Amharic,Timed simulations
Bela Lemma,A+,Male,https://www.studocu.com/row/document/unity-university/psychology/pysychology-module-for-freshman/16698646,Group Study,13,Morning,English/Amharic,Timed simulations
Zelalem Worku,A+,Female,https://www.youtube.com/playlist?list=PL8dPuuaLjXtOPRKzVLY0jJY-uHOH9KVU6,Group Study,6,Night,English/Amharic,Used Anki flashcards
Tewodros Abebe,A,Male,https://www.youtube.com/playlist?list=PL8dPuuaLjXtOPRKzVLY0jJY-uHOH9KVU6,Peer Teaching,14,Afternoon,English/Amharic,Analyzed case studies
Tewodros Lemma,A+,Female,https://www.youtube.com/@PracticalPsychology,Mind Mapping,14,Evening,English/Amharic,Used Anki flashcards
Atnafu Asrat,A,Male,https://www.youtube.com/@EthiopianEducation12,Self-Testing,10,Morning,English/Amharic,Analyzed case studies
Genet Zinabu,A+,Female,https://www.youtube.com/@SocialPsychologyNetwork,Mind Mapping,16,Afternoon,English/Amharic,Practiced past exams
Abiy Amare,A+,Female,https://www.youtube.com/@habeshatechcamp234,Video Summaries,14,Afternoon,English/Amharic,Color-coded notes
Jemal Shimuye,A+,Female,https://www.youtube.com/@EthiopianEducation12,Case Studies,16,Morning,English/Amharic,Timed simulations
Kidane Fentaw,A,Male,https://wcu.edu.et/FirstYearModule/GENERAL%20PYSYCHOLOGY%20module.pdf,Peer Teaching,17,Night,English/Amharic,Analyzed case studies
Seyoum Fentaw,A,Female,https://www.youtube.com/@PracticalPsychology,Practice Quizzes,10,Morning,English/Amharic,Wrote summaries
